Index,TCOO,Cooling_Cost,Heating_Cost
19,288551.39,[],"12550.15,14143.86,13444.41,13856.12,15226.41,12107.22,14048.07,13203.72,15082.42,12506.72,14251.26,13868.84,13158.3,12664.43,13754.94,13854.41,14898.01,13351.41,13709.94,13180.88,14597.11,14597.55,13930.13,14314.83,12265.34,14154.68,13489.22,13636.59,12169.09,15195.96"
20,291977.34,[],"13377.81,13381.78,13171.59,13162.75,12506.66,12537.07,13401.71,13165.93,16010.03,12877.21,14523.92,14029.58,12898.52,13981.09,14745.34,13961.41,14789.98,13290.52,16181.49,13931.35,13097.09,15309.76,14924.56,14522.74,14249.1,13851.67,14509.02,13871.86,13522.17,15480.94"
21,292311.46,[],"14014.92,14591.93,12691.28,12413.89,13358.63,14194.9,14048.07,13975.24,13549.58,15273.5,12847.95,12788.45,14989.06,14023.95,12884.46,13140.6,14358.46,15360.32,15406.68,14278.78,12704.09,15594.82,14011.93,15794.69,13494.27,13326.71,13343.95,13581.93,13993.7,13221.92"
22,300506.88,[],"13104.74,14117.09,14173.38,14464.75,14589.85,15851.79,14775.09,15618.97,15001.5,13448.43,13274.39,14569.71,14590.02,12967.69,12772.11,13717.65,15062.22,14609.86,13364.06,13712.45,13514.79,13862.5,14603.45,14559.84,13987.05,14298.39,16094.19,15203.58,14181.54,14917.24"
23,300225.89,[],"15308.55,13171.19,13540.57,13863.05,12999.42,14179.29,13992.35,15613.5,15184.98,14407.66,15381.08,15385.7,12105.65,14863.97,13470.95,14031.51,13829.24,15459.68,13848.33,14031.53,12827.16,13885.98,15092.37,15023.44,14961.41,12473.24,15613.7,15164.87,13735.48,15719.63"
24,293773.2,[],"14063.78,12741.38,14141.75,14293.97,14123.17,15167.74,12544.29,13682.88,13879.75,12323.65,14599.14,15469.19,14852.13,12866.74,12933.14,13693.45,13371.52,14558.78,13989.3,13227.28,13601.0,14738.23,13203.63,15045.97,16004.45,13647.66,14608.65,13191.1,16336.76,12827.16"
25,299416.01,[],"13037.28,15492.44,12758.76,13008.03,15082.02,15173.51,15080.0,14102.29,14036.62,12982.24,14519.48,14518.03,15758.11,13889.4,13279.88,16499.18,14205.19,13409.29,15785.76,12603.58,13639.71,13353.02,14092.73,13666.77,13786.55,14264.81,13903.57,14283.16,15566.35,15928.13"
26,291872.0,[],"13079.04,13506.07,14449.83,13450.1,12740.54,13922.69,14015.98,13031.76,13889.03,15646.02,13322.36,13257.42,15723.4,13118.39,14058.29,14162.14,14225.56,13452.91,14041.38,13588.97,13182.29,16016.49,14727.54,13118.39,13346.9,14265.23,13930.36,13722.1,14353.52,13228.2"
27,293519.1,[],"13932.99,14151.72,12140.13,12383.76,13339.52,16331.48,15016.03,15624.95,13694.61,14228.84,15851.79,13062.1,13210.24,13562.26,12353.68,14525.02,13428.82,14448.67,15073.45,14390.5,12582.32,13602.77,14282.78,13452.33,14255.59,12783.88,13330.1,13700.16,14326.52,14877.98"
28,296814.58,[],"15175.6,14112.0,13280.48,14375.85,14145.75,14476.72,12992.92,14388.67,12814.81,15624.95,13125.87,15066.74,13252.84,14797.25,14726.51,14455.69,15904.6,12792.56,14834.36,15124.25,13549.03,14667.24,12076.48,14174.07,13389.79,13460.98,14996.0,12757.85,13251.3,14100.11"
29,290537.7,[],"14211.84,13420.52,13606.18,14288.87,14354.32,14316.14,13719.86,12543.11,13806.54,14583.73,13341.02,12993.15,15767.67,14475.13,13178.05,12804.49,13929.2,12925.55,12328.9,12821.56,15395.23,14348.63,14241.84,14918.74,12260.11,14152.58,14250.32,12609.02,14922.45,12574.9"
30,290340.32,[],"15254.3,14699.73,14139.11,13047.13,12617.74,13831.5,13250.48,12195.72,14723.83,12118.3,13759.47,12752.71,13417.71,12901.63,14733.73,14234.49,15210.78,14948.38,12746.66,14329.83,14416.72,14532.98,13280.33,14456.79,14152.12,12744.44,12444.78,14082.13,14727.69,14086.36"
31,293552.39,[],"13417.87,13150.29,13311.83,13127.03,14089.01,14641.61,13653.5,12544.29,13209.6,14692.38,14465.61,13461.2,13300.29,15908.35,15991.63,12109.85,15406.07,14872.22,15211.47,12380.76,12560.06,14689.47,14155.42,13470.91,13011.72,14516.06,14784.73,13297.36,15494.36,15518.35"
32,291282.13,[],"12753.99,14550.99,15071.92,14752.05,12899.32,13029.82,13674.58,13110.76,13532.36,15194.71,12962.66,14284.39,13863.05,14338.84,13977.08,13341.01,13631.99,12651.25,13058.46,14561.25,14099.6,15439.48,14662.58,12206.47,12241.18,15607.44,13297.36,14448.12,13032.7,14699.25"
33,293001.66,[],"14154.68,13844.34,13070.01,13809.75,12835.89,13734.0,13711.79,15153.89,12841.64,14477.95,12946.55,12506.72,14638.73,14286.7,13645.84,15488.33,12290.28,13437.31,14637.65,14714.28,14027.64,14623.21,15851.79,13298.95,12633.2,15315.06,13388.94,13452.25,15921.92,14637.18"
34,294053.73,[],"13125.9,14176.0,14151.72,12534.81,14404.67,14325.85,14337.06,13898.12,14957.65,12804.51,14117.83,14635.64,14918.41,13964.03,12746.66,13762.25,13743.54,15604.32,13073.75,13480.28,14438.67,13532.46,13174.07,14159.09,15101.73,15453.67,15507.81,12355.84,13476.75,13347.92"
35,292926.86,[],"12186.47,14427.14,13993.82,13379.48,14657.4,14083.63,12480.03,13849.97,15506.3,12579.96,15474.23,13697.07,15253.58,13978.92,12676.46,14841.03,14199.84,13177.4,12869.67,15664.52,13610.64,14099.6,14125.51,13063.08,14695.16,13739.04,12814.81,13974.81,15153.79,13621.91"
36,293949.44,[],"13864.27,14231.95,14063.78,14819.8,14309.87,13454.07,15567.32,13422.03,14041.38,14048.22,14973.44,14284.39,13409.93,15042.21,15568.05,12556.58,12302.0,14321.71,12867.3,14352.6,12930.89,14366.08,14301.75,14821.04,12638.22,13916.75,12473.24,13889.95,12538.95,12736.77"
37,294808.37,[],"14053.86,13317.18,13838.7,14317.77,14155.08,12803.91,12897.66,14645.34,13893.24,14727.69,13688.25,13837.24,14466.15,14882.29,12076.53,13672.03,12357.38,15520.81,14155.4,13873.85,14700.6,15541.43,15865.12,14207.29,14477.73,13121.05,14149.22,12829.91,14717.54,14780.63"
38,292321.85,[],"13050.54,13732.79,14829.31,13586.66,14514.31,12905.6,14061.42,14019.86,13630.63,13849.22,15675.03,14136.09,13453.06,13086.25,13367.69,14217.09,14571.98,13091.05,12535.21,13755.49,14017.06,14764.73,14264.28,15496.05,12998.62,13113.58,15280.07,13319.29,13683.8,13409.25"
39,294469.21,[],"13296.19,13631.03,14656.19,14395.62,13618.02,13615.97,13659.17,13939.56,13430.43,15104.17,13913.3,13136.21,13410.48,14581.38,14780.25,14278.41,14597.99,15472.9,13298.95,13129.65,13163.03,12794.86,14313.01,14661.46,14254.71,14142.79,14006.05,13662.25,13857.25,15549.95"
40,294577.31,[],"12656.47,15040.91,12832.38,14504.84,13246.19,15132.37,14159.09,14134.76,13700.51,14220.79,12890.48,15267.88,15079.32,13866.38,13866.05,14979.3,14370.21,13265.18,13668.73,12379.16,13674.04,12308.54,14795.01,13175.86,14645.38,14123.04,13140.6,15255.63,14409.18,15613.7"
41,294592.11,[],"13061.61,13572.94,13783.52,14680.63,13249.64,13714.04,16189.13,13910.09,15631.51,12772.11,14681.22,13188.24,15008.87,14532.75,13025.47,13810.52,13837.31,12504.14,14795.01,14173.56,13553.06,13877.55,12883.25,13137.92,14699.25,13839.62,13822.16,13166.09,15525.95,15451.97"
42,294430.43,[],"14456.69,14640.09,14353.73,15160.6,13204.91,13485.08,14046.5,14861.22,13482.64,13550.44,13442.15,13915.67,13380.59,14724.5,12142.26,14047.66,14673.81,13155.16,15289.52,13657.14,13778.72,13586.38,13306.99,14263.42,13011.51,12683.02,13903.57,15580.01,13726.23,15456.77"
43,289016.77,[],"13039.36,12903.97,13635.2,13052.26,13290.52,13218.97,13982.49,15613.42,13156.11,13587.76,14249.95,13267.49,12937.29,14120.7,14207.29,12614.11,12388.13,13086.78,14319.76,14674.32,15564.83,14388.13,12403.03,13857.25,16200.77,13103.51,14440.76,13419.94,15660.5,13302.63"
44,292530.81,[],"12771.27,13428.06,14826.65,13723.38,13126.12,13613.63,13302.97,14288.87,14470.53,14289.29,13670.5,13021.97,13388.26,12643.82,15201.85,14072.12,15394.54,15453.03,14278.53,14981.7,12292.59,14272.58,15225.02,13095.59,12252.76,13178.05,14119.62,14132.29,15560.48,13836.11"
45,303788.43,[],"13079.13,15479.08,13546.74,15282.21,14044.64,12595.32,14229.57,16010.15,13532.82,15430.95,15135.7,16499.18,15029.95,14560.6,14028.87,13597.59,14477.09,15012.38,16422.27,14048.53,12271.16,14717.07,14413.84,14225.84,13491.79,15029.62,14650.1,13981.09,13102.29,15365.53"
