Index,TCOO,Cooling_Cost,Heating_Cost
21,319743.19,"1035.34,495.11,805.48,276.96,292.52,638.04,575.8,1108.11,487.11,512.02,971.01,855.28,1291.77,574.18,535.36,530.87,1145.79,279.08,849.32,329.63,499.03,588.36,1019.73,482.13,410.56,340.48,664.1,1268.61,749.72,588.54","15477.38,12857.81,15961.38,12259.83,13188.75,14160.86,14449.48,13905.27,13171.81,13522.15,15575.46,12378.32,14897.99,14403.04,14897.99,14808.02,13714.74,13122.96,14221.14,15563.86,14671.8,15162.88,12466.21,14160.44,15830.61,13389.65,12637.51,13937.44,13120.09,14063.57"
22,316312.18,"415.46,747.34,1091.03,284.3,752.91,371.39,596.5,1344.07,1022.0,128.18,903.38,895.09,619.7,379.07,569.33,223.33,539.66,1400.09,688.31,1212.53,717.02,1093.56,936.98,1187.21,1085.28,252.26,927.05,1548.0,176.35,736.37","12113.34,15408.56,14584.13,14674.72,13786.3,13310.23,13707.18,13140.98,14671.26,14925.94,12433.65,13339.8,13759.62,13002.49,12280.25,13309.19,15009.86,15204.56,14657.7,13684.07,13058.54,14707.05,13087.69,14826.95,14643.33,13429.36,13530.05,13165.23,13582.26,13968.23"
23,311277.47,"1013.77,445.2,479.14,428.82,1376.96,717.57,270.23,294.67,181.06,1423.3,747.29,662.43,328.9,608.23,352.05,516.8,1172.43,492.05,455.63,349.22,276.22,576.66,460.27,760.94,400.93,466.09,119.6,759.56,720.69,289.56","12415.33,12889.33,15741.59,12356.2,14876.88,12617.81,12661.41,14278.26,12129.8,13613.56,14931.45,14057.98,13561.38,14608.87,14098.27,14380.79,12917.76,12954.4,14048.4,14122.35,13563.89,14720.75,14138.39,13311.77,14496.73,14840.02,16522.07,12821.07,13480.64,12749.91"
24,315230.1,"1501.17,355.25,1041.53,424.9,578.32,94.57,467.97,738.38,848.03,489.76,825.02,1360.74,324.08,530.05,360.9,507.31,763.58,1286.65,321.2,718.71,195.92,718.72,1073.43,353.27,980.88,652.99,431.27,465.39,825.53,361.39","12473.12,14235.38,13594.0,13915.81,14372.49,13377.58,14414.06,13683.54,15063.09,14803.65,13406.12,12737.6,15553.95,15254.09,12830.59,12108.32,13554.46,14555.27,13664.58,14209.66,14265.9,12235.44,14612.18,13133.41,13676.42,14448.4,15005.2,13404.5,14195.58,13092.96"
25,314612.62,"1174.74,349.89,1006.71,712.67,429.89,776.14,486.06,655.88,263.52,576.26,661.13,147.9,360.12,515.08,981.01,152.41,607.39,568.05,223.42,553.68,278.86,1449.33,556.67,137.73,456.89,631.4,184.78,554.15,633.01,838.9","14419.0,13343.11,12470.51,14195.58,13852.88,14280.25,14512.86,12289.49,12411.0,15535.72,13695.14,13654.96,15046.3,14869.96,14749.51,13480.64,14534.54,13698.46,14828.39,12784.38,12433.65,13944.27,13268.38,14718.81,12551.9,13724.84,15802.4,13238.86,15797.19,14595.84"
26,311460.69,"720.53,1610.76,770.8,695.23,778.63,758.74,524.18,417.42,1033.67,337.47,809.53,1386.88,189.7,95.8,335.36,663.52,619.7,572.37,455.35,1184.37,127.05,960.97,950.63,1013.77,487.65,1361.47,1132.05,486.55,435.49,1012.13","14828.39,13120.1,13062.81,16185.05,12366.42,13444.1,14159.54,12415.33,12642.6,15528.05,12848.62,13112.42,13080.93,14441.96,12955.78,14441.42,14205.08,14439.38,15177.71,13638.77,13006.06,12995.18,12345.72,13366.54,12725.22,12818.58,12656.22,13080.38,13074.96,14426.04"
27,321468.16,"676.85,552.34,1059.83,248.71,809.53,1346.47,482.13,201.04,1343.25,829.12,297.24,165.83,310.5,486.01,685.99,519.21,203.63,632.28,626.23,564.02,768.77,1081.86,1145.79,1023.47,830.29,1505.45,1488.07,902.28,905.01,294.86","14417.91,14574.13,15695.65,12535.03,15425.57,13607.52,13062.17,14904.61,14955.63,13868.21,13545.76,13192.1,14677.68,13605.86,13661.72,14540.92,14108.38,14231.36,12189.56,13649.05,13206.99,15064.79,14321.86,15177.71,13390.56,12589.81,13992.35,15857.15,14617.7,14864.31"
28,316572.89,"743.95,823.94,508.88,1139.28,1303.99,767.83,775.55,1207.39,754.31,721.61,364.14,137.73,298.74,1213.5,869.02,910.18,547.58,1121.09,877.66,810.54,485.71,793.29,730.55,419.87,520.32,251.38,926.2,509.32,1576.4,241.99","15096.92,14388.86,13360.06,13855.0,14460.85,12987.07,13563.42,13673.14,12328.43,14904.59,13290.67,14897.99,13213.91,14139.85,14993.19,13935.29,15375.21,13744.59,14356.97,12988.57,13275.57,13473.25,13068.8,13766.57,13534.58,13148.9,12448.97,14301.29,12425.92,14381.04"
29,310143.85,"475.65,641.08,545.22,886.59,1122.76,306.3,246.73,626.95,330.51,202.27,170.19,1323.32,1436.09,1102.39,573.36,936.38,313.4,520.53,661.94,197.92,805.74,227.8,438.89,1487.64,411.54,187.2,305.81,1261.88,1587.52,510.2","14864.9,13109.8,12310.03,13863.5,13529.51,14225.07,12559.31,13561.34,14366.39,12848.05,13871.93,12626.64,14890.59,14496.88,12211.07,14017.55,13207.93,13262.75,13328.06,13869.68,12836.81,12833.15,13923.6,12907.09,14793.24,13175.11,15093.85,15332.83,14383.0,13521.59"
30,320205.43,"870.53,606.75,669.25,584.96,1075.44,265.19,523.18,1084.43,541.02,610.91,1399.32,894.81,987.42,984.45,504.59,792.49,699.25,479.71,1068.13,141.47,1399.68,1387.0,790.21,629.22,1746.1,666.14,325.64,524.52,1396.52,206.2","13939.17,13247.17,14942.4,14277.04,13151.39,14543.18,13506.9,13809.18,13323.54,14934.4,14184.03,14754.59,15352.79,13757.69,13908.6,15414.58,13046.74,15617.75,13515.22,15471.46,12566.77,14427.22,12279.11,13641.54,14579.6,13100.39,12412.42,13418.27,13709.96,13272.38"
31,320305.07,"251.66,933.33,789.13,98.38,778.03,1274.1,1049.75,144.45,283.51,558.08,685.96,501.7,654.51,503.98,659.21,902.15,589.11,222.96,688.31,203.04,275.69,744.52,221.56,291.38,323.91,192.36,378.98,412.7,1312.4,645.94","16522.07,14574.42,15501.94,13394.64,14544.47,14281.43,15266.22,13365.45,14799.54,14810.68,15146.47,14136.4,12707.36,13440.15,13621.11,13611.06,14017.98,15418.46,12845.01,14052.9,13167.31,14137.34,15159.06,13327.8,14471.64,12656.73,12982.64,12418.66,15260.63,12990.82"
32,315520.67,"336.96,692.75,1209.73,1226.38,459.79,457.31,693.11,638.89,977.21,612.81,285.02,284.3,351.25,556.75,667.61,305.14,127.95,1029.09,660.96,642.82,329.89,487.92,237.98,965.91,427.04,587.63,321.0,204.82,192.7,449.68","15698.46,13699.64,13374.71,16247.36,14423.97,14372.56,14860.6,12369.03,13192.0,12447.82,15067.58,13400.38,15254.09,14678.78,13866.57,14007.09,12745.29,14345.06,12985.08,14975.12,12274.67,14909.81,14645.45,12113.34,12714.97,14163.6,12787.73,13571.84,13981.06,12889.74"
33,325718.86,"622.97,220.92,744.1,951.51,509.71,1413.89,1025.03,678.72,1269.9,323.64,1108.76,727.97,1355.8,1191.41,861.82,765.1,945.43,1052.96,697.18,904.9,870.02,1118.7,259.96,277.09,549.75,1101.45,361.88,1416.73,1059.71,353.01","12550.18,15705.17,14577.73,14728.8,13630.51,13096.55,13177.51,14994.99,15353.28,14157.03,13883.81,14403.67,14656.37,14565.4,14700.12,14360.41,14851.07,14790.31,13905.09,13810.59,15820.42,12430.62,13715.64,14798.34,13377.61,12666.76,14789.12,12077.19,15418.46,15509.15"
34,323395.3,"1278.91,398.63,1298.14,844.35,272.69,927.32,233.7,579.13,1193.28,858.21,941.36,513.41,1041.53,125.14,296.02,1017.57,674.39,470.39,1041.53,1410.66,604.71,619.09,645.99,1205.4,232.42,537.05,713.47,789.97,223.42,316.11","13754.19,12111.42,15517.92,14450.12,14307.78,13776.55,15110.8,13315.97,14851.71,15917.16,14394.98,14833.7,13970.01,14833.7,14285.51,14387.8,14671.94,14655.98,14874.95,12303.61,13941.33,14098.87,13715.36,12730.7,14268.04,13232.9,14938.32,14042.69,13012.02,14974.58"
35,313232.12,"714.65,428.99,264.59,207.01,815.91,993.01,655.42,104.49,287.33,821.3,994.16,379.25,847.45,282.11,529.29,757.52,772.39,506.76,1438.63,241.43,277.5,1365.17,1025.84,261.0,135.31,587.7,825.87,428.03,273.49,1385.02","14741.39,12744.43,13062.31,14993.19,14681.27,15387.42,14589.92,13320.24,12270.35,13676.65,12450.39,14784.31,13543.53,12746.25,13217.99,13243.69,13315.99,15125.22,13132.08,13480.19,15410.5,13073.99,14564.72,12433.72,15039.86,13666.96,13666.3,13771.05,14935.65,13333.71"
36,322209.46,"511.53,749.98,630.8,894.74,1358.09,1680.16,967.51,419.87,698.38,1102.25,1162.53,505.0,613.99,604.78,195.87,801.73,1189.59,812.41,747.57,636.09,961.99,516.22,771.24,184.25,523.18,557.7,556.24,1096.92,1124.27,836.45","14252.16,14097.33,14701.45,12220.46,14867.02,14875.95,14546.02,13352.53,12332.91,15239.5,13981.66,14857.86,13903.69,15258.36,13024.77,14594.61,13183.91,15768.32,15089.64,14823.51,14216.68,12466.15,13967.91,12126.79,14709.83,14205.24,14527.16,13679.51,12337.83,14282.91"
