Index,TCOO,Cooling_Cost,Heating_Cost
336,299183.45,"638.81,301.23,1209.76,119.75,388.42,541.28,1132.05,1283.49,327.49,532.19,263.36,662.69,552.48,287.06,703.4,414.58,905.08,490.94,1202.87,802.16,1073.24,1060.58,805.92,688.3,736.37,641.56,899.36,119.96,398.65,181.11","7618.04,8146.43,8951.71,8382.03,10258.29,10172.15,9044.07,8725.89,8470.34,7785.48,8371.45,8346.35,9880.9,7378.62,9883.14,8871.94,8801.56,8730.38,9559.39,9140.55,7423.79,8907.79,8163.03,7659.79,9062.45,8894.45,8238.13,8455.68,9406.19,8914.6"
337,295462.02,"631.18,374.42,392.07,392.49,660.06,1542.63,1065.26,401.49,223.46,1130.24,121.0,789.49,1073.24,346.88,314.52,598.32,1186.35,479.38,758.81,325.48,695.3,267.74,607.88,961.4,102.12,693.16,1272.65,561.5,1059.97,276.49","7565.4,8872.43,9206.77,9139.43,9069.3,9021.94,8164.05,9027.75,9043.95,8512.66,8638.15,7741.9,7601.15,7930.11,9132.36,9025.67,7825.09,8873.22,8707.64,8277.71,8870.99,7985.79,8562.69,7390.41,8954.69,8589.45,8553.88,7617.54,7487.48,10174.96"
338,296001.5,"97.25,1004.42,951.73,275.99,499.59,450.7,280.3,611.33,229.71,313.38,329.13,986.62,811.02,285.58,430.07,185.41,260.56,311.06,1028.35,665.2,585.45,1327.97,838.89,580.56,1427.5,875.62,367.71,561.62,201.01,619.4","8258.36,8200.14,9231.05,7726.36,8700.9,8553.73,8774.33,9093.53,8628.55,8240.79,9738.96,8640.16,8266.61,8888.16,9384.24,8965.17,9164.27,8316.38,8724.01,8479.87,9281.95,8810.15,8561.74,7548.69,8729.72,9523.48,8291.71,8319.07,8522.06,7851.07"
339,300663.41,"211.95,1047.84,574.85,464.62,768.15,589.32,896.45,1112.95,780.11,715.06,293.05,879.56,610.87,330.68,598.76,1002.31,653.27,592.08,234.94,451.34,1497.58,727.48,629.01,906.99,1795.7,264.17,855.33,634.72,1361.19,252.53","8853.75,9123.49,9808.78,8535.37,8916.28,7775.74,9079.36,9181.3,8451.39,9187.57,7638.35,9323.51,8922.46,9082.71,9614.76,9500.29,7484.29,8137.09,7720.98,9351.06,7633.11,8946.99,8029.93,8163.79,8522.58,8116.16,9116.11,8924.5,8820.4,9006.0"
340,301048.09,"500.7,505.22,867.88,1046.65,631.83,864.49,237.96,1038.6,1006.65,805.57,1102.66,987.94,593.35,907.64,598.39,128.43,1087.46,692.65,293.19,907.32,1012.18,285.75,1053.45,603.99,561.83,265.69,359.84,589.05,722.48,210.13","8743.4,8702.88,9818.56,9720.79,8686.32,8626.3,9073.86,8000.25,8510.47,8605.29,8414.1,8562.14,8005.51,8929.48,8611.36,9267.96,9023.51,9184.81,8718.84,9355.26,7686.32,9176.86,9433.61,7502.08,8352.07,7394.37,8769.38,8937.69,8640.16,9596.05"
341,298625.26,"177.21,473.39,1173.48,266.31,1257.8,1042.63,838.32,382.8,991.52,219.27,1051.76,323.17,138.54,464.86,307.93,161.14,608.94,698.0,988.41,375.88,938.59,298.75,401.49,961.44,1039.0,319.35,304.72,656.9,751.0,575.73","9128.28,8668.35,9247.18,8580.14,8624.04,8677.37,8804.41,8082.69,9170.25,8748.17,9221.17,8860.24,7751.77,8897.9,8979.09,8372.9,8568.49,9129.25,9219.19,8250.2,9073.78,9257.58,8618.7,8846.59,8107.48,7836.2,8484.08,8022.57,9048.35,8996.26"
342,298966.23,"1077.39,1088.8,519.5,845.77,862.21,343.18,585.06,180.92,491.61,918.95,295.91,561.18,568.25,833.99,644.99,929.52,478.19,480.3,400.33,458.51,240.67,655.99,535.34,472.2,462.94,241.46,409.64,607.36,440.86,299.19","8876.96,9215.07,9129.63,9003.96,8481.6,9786.0,7568.26,8735.57,9073.72,7822.27,9567.12,8861.97,9388.11,9035.99,9206.65,7817.25,9119.07,9430.08,8105.73,8146.68,9305.21,7470.28,8787.18,7862.46,8342.07,10088.27,7493.53,7543.01,8799.62,9716.58"
343,302782.71,"1548.03,383.19,929.39,1227.16,462.55,641.56,138.6,664.0,950.68,382.14,526.9,1266.21,564.61,697.48,927.77,607.12,646.85,900.3,922.73,492.0,1495.39,1416.2,816.8,520.18,308.67,657.18,1054.56,446.71,1290.3,670.53","9429.18,8508.04,9217.87,9202.08,9095.77,7451.68,8894.7,9129.25,9299.07,7537.16,7807.29,9230.82,9024.74,8973.78,9376.97,9711.43,8675.74,9122.12,8884.27,7997.62,8719.97,8376.44,7328.23,8678.35,7457.58,8425.64,9961.54,8933.4,8478.91,9370.35"
344,300968.49,"575.98,368.81,843.34,292.35,546.38,285.68,173.46,878.31,914.89,885.79,650.04,707.87,1081.39,949.69,119.72,596.66,570.44,958.06,949.69,504.22,340.05,248.13,442.69,402.89,270.17,716.03,785.86,922.47,1252.93,221.52","8989.43,8741.76,7874.13,7941.83,9422.97,8588.88,8738.76,9062.01,9971.38,9307.1,10239.79,8493.24,8728.7,9085.37,9046.68,7687.76,8618.08,8862.73,9378.0,8372.9,8300.37,9025.1,7978.66,9131.05,9222.68,7370.09,9165.41,9540.87,9126.61,9844.72"
345,295173.43,"795.12,965.14,665.67,279.04,938.72,273.21,504.06,943.46,270.91,568.25,675.9,115.08,402.41,499.59,166.31,859.47,897.17,1168.82,1279.01,684.72,151.99,866.9,1040.89,563.12,1016.03,555.58,430.7,788.99,610.68,880.68","8968.88,8123.57,8795.69,7517.99,9207.4,7752.68,8438.98,8337.09,9827.91,8859.24,8954.89,7294.04,8156.71,7535.95,9385.74,9700.03,9399.1,7603.85,8589.05,8131.97,8437.62,8345.24,9252.33,7930.79,7615.81,8983.42,8948.22,9458.52,7697.38,8319.26"
346,299351.44,"698.12,196.29,401.75,1663.64,976.01,777.81,701.13,755.82,984.1,472.75,363.03,1470.65,455.34,902.81,821.03,238.68,1118.03,289.15,242.1,434.99,308.0,936.09,189.1,1003.19,527.68,442.64,674.54,711.9,520.79,833.38","9014.29,7981.31,9471.99,8896.14,7917.47,8353.38,8520.77,8886.62,9573.32,9496.79,9571.06,9432.7,7754.62,9892.56,8965.97,8117.29,8397.43,8344.7,8326.93,8708.9,8591.64,7542.26,9932.74,7341.58,8514.39,8817.93,8740.45,7348.72,8457.12,8524.55"
347,300293.71,"643.7,472.75,166.31,994.42,279.62,797.72,1106.73,1090.99,526.74,259.6,973.1,939.31,407.83,1202.87,752.17,483.67,803.2,1008.28,405.7,111.36,272.43,785.91,151.78,661.14,644.27,865.08,970.68,610.51,559.45,927.97","7860.12,8365.74,7671.82,9389.2,8924.85,7699.68,7903.13,9144.99,9232.67,9082.07,8789.08,8212.19,8333.26,8937.85,8418.49,8363.77,9455.25,10768.04,9328.1,9404.89,9328.18,8929.48,9078.45,7304.0,9971.99,8505.78,9044.07,9167.36,9368.8,9077.28"
348,299084.13,"934.43,218.38,257.7,360.19,267.98,128.25,1544.31,680.69,143.54,705.06,974.19,107.81,450.79,154.86,779.1,1310.74,667.72,625.06,697.63,442.3,210.83,327.77,343.71,1094.87,1115.89,1155.64,547.38,1250.92,888.59,1283.66","8117.29,8770.78,8979.47,7406.69,8489.21,8361.55,8784.87,7410.41,8371.6,10080.62,8495.18,8602.47,7682.63,9602.4,9282.76,9741.13,8818.82,8904.64,9375.77,9461.08,9505.53,9105.56,8837.07,9527.98,8270.45,7834.27,8704.05,8435.95,10339.23,8983.58"
349,300353.95,"520.18,1096.95,488.47,396.12,884.84,740.37,840.31,541.28,1550.73,886.31,598.92,468.94,226.07,903.28,541.64,600.24,862.72,316.31,383.78,1012.23,525.21,664.81,591.19,810.31,836.81,1403.39,154.29,893.21,203.04,738.88","8288.99,7852.78,9055.42,9028.2,7565.4,9512.25,9439.22,9843.42,9346.09,7755.57,8400.45,8848.0,8765.46,8076.39,9167.95,9010.11,9396.86,7443.43,7780.17,7438.45,9838.23,9910.74,9684.8,8616.92,10218.61,8444.58,8747.95,7376.76,8564.62,8771.91"
350,300585.81,"1272.31,626.37,1022.24,920.27,316.03,656.67,1044.55,512.28,87.8,402.35,1398.0,1414.89,764.64,531.8,111.8,282.79,472.75,850.87,735.87,326.88,328.36,842.99,478.28,1198.33,276.07,805.45,280.3,1088.75,1128.23,1000.83","8447.25,8012.96,9769.14,9521.7,9174.7,8669.39,9163.8,8292.37,9299.07,8542.17,9152.09,7706.0,8866.75,9328.1,9074.72,8224.24,7637.27,8744.08,8333.77,8218.15,7576.2,7290.12,9650.37,9096.33,9564.48,8842.12,9241.05,9291.88,7741.79,8639.18"
351,300394.56,"807.93,521.17,642.37,880.68,1288.9,1159.81,1259.41,727.8,520.59,160.75,560.58,308.78,240.46,1039.0,376.12,1119.22,880.39,1196.48,541.28,162.1,206.77,563.96,777.16,1137.85,524.95,1164.51,1294.71,191.19,1076.56,1150.78","8795.69,9105.01,7789.87,8896.77,9143.9,8127.6,8162.91,7921.69,9066.4,9266.94,7807.29,8235.31,8957.24,9153.71,9473.08,8781.51,8431.21,9089.84,8114.87,8232.81,9966.63,7463.12,9458.02,8562.31,8572.51,9223.53,9755.24,8675.15,8151.94,8659.47"
352,300481.06,"1091.95,122.62,349.93,251.94,714.64,612.37,701.13,260.59,431.83,312.99,133.91,383.06,1413.72,1189.07,805.45,1326.22,387.44,401.49,1504.33,640.25,633.8,1478.24,365.84,674.32,907.49,877.74,712.2,291.65,917.56,497.34","8814.38,8515.97,8728.77,9183.58,9223.53,8437.24,9622.45,8249.85,9800.06,7966.89,9380.81,8795.69,9353.29,9339.52,9165.41,7927.34,8662.38,9008.44,8835.0,8472.62,8763.86,7526.69,7682.93,8022.23,8879.21,8756.69,8620.42,7311.96,9899.29,9438.91"
353,295544.4,"1088.75,677.63,642.82,197.63,650.62,179.07,324.55,431.36,459.35,713.47,545.4,1229.85,1399.29,478.15,647.46,848.68,635.69,1012.1,741.82,172.38,677.68,571.9,247.39,132.12,648.73,809.63,568.91,1132.62,1059.13,329.89","8135.88,8260.75,7443.43,9011.77,8495.13,8434.66,7851.22,7888.67,9308.49,8440.43,8240.48,9371.78,9694.96,7576.55,9340.77,9090.28,7605.05,8729.82,9326.69,8102.94,9191.7,8926.3,9281.95,8189.3,8704.2,8244.59,9128.59,8785.79,8373.43,8569.24"
354,300580.77,"234.78,1298.48,321.46,438.71,175.09,1073.8,616.07,442.37,446.66,325.21,133.45,405.29,1209.57,528.76,449.48,1105.21,708.21,751.31,151.56,653.73,1279.36,351.95,164.88,667.24,1014.25,332.28,1024.6,996.34,492.85,995.17","9254.86,9122.01,9910.78,7801.07,9219.32,9396.24,8376.44,9372.52,8566.87,8600.24,8158.5,9489.15,8073.16,7841.51,7760.39,9136.28,8386.44,9153.05,9430.41,8746.55,8719.22,9334.81,8453.42,9370.35,7759.68,8493.24,9270.09,10453.79,9604.25,7304.0"
355,296060.43,"359.38,978.21,371.6,873.82,1125.3,552.25,718.48,305.67,1275.45,374.48,412.69,148.57,1101.31,583.51,200.17,740.33,740.26,560.6,650.97,343.63,918.86,453.98,304.52,696.96,311.95,1060.73,1084.86,95.38,323.02,202.2","8979.55,7417.46,9032.74,7339.57,8340.06,8025.09,9223.99,8961.22,8636.69,7909.35,8466.75,8090.15,8644.23,8844.65,8311.01,9096.75,7751.46,8801.31,9533.73,10116.53,9094.42,9632.59,8460.57,8615.41,9333.98,9385.75,7694.26,8653.6,9071.93,8127.36"
356,300807.0,"491.12,107.49,1071.25,1188.55,701.6,676.11,1039.0,669.51,537.17,337.63,433.91,340.28,268.57,212.92,1113.77,706.53,1334.39,494.84,269.07,1184.03,267.91,112.03,926.63,237.68,635.82,1360.03,161.87,806.8,192.95,881.76","9130.64,8590.91,7331.75,9128.7,9448.85,8645.52,9067.29,8897.32,8163.88,9178.25,10116.53,9047.39,9493.24,9607.02,8601.09,7644.6,8177.8,8090.34,8733.23,8009.22,7931.53,9316.37,9645.69,8901.81,8878.14,9564.48,8178.2,9396.24,9130.04,8732.9"
357,301923.19,"230.56,309.63,486.22,433.18,941.39,1074.19,886.49,739.59,1528.83,161.14,1036.1,796.26,173.46,862.03,120.02,115.92,494.95,463.48,338.72,797.38,1286.9,220.67,622.89,994.03,172.51,748.77,1007.38,1304.65,1255.12,375.88","9874.02,9694.96,8934.91,9382.61,8107.49,8104.84,9057.54,8356.57,8005.43,9043.81,9186.11,9134.42,7875.62,8970.24,9076.56,9235.26,8941.62,8195.28,8605.65,8771.91,8480.0,8837.62,8856.49,9023.33,9143.44,9397.63,9484.4,7523.2,9407.93,8283.1"
358,295560.08,"679.25,560.82,375.75,1116.51,355.18,635.95,1150.78,584.04,848.68,587.48,775.6,987.41,642.69,379.67,453.98,814.57,451.13,859.46,959.04,117.0,319.66,705.7,392.53,782.72,1434.3,770.34,277.38,614.28,529.28,388.47","8141.65,7393.49,7452.3,7690.28,8382.03,9032.93,8459.12,8650.96,9204.99,9281.47,8110.94,9382.68,9052.94,7706.0,9117.91,8123.58,8907.44,8854.61,9105.01,7785.27,8878.64,8489.66,8640.16,7822.35,9038.0,9194.92,9212.8,8874.8,9604.25,8212.19"
359,302416.23,"705.1,632.11,497.37,467.22,652.15,1374.97,736.08,147.45,623.94,462.67,1026.86,184.1,713.8,544.27,588.79,99.53,624.66,736.25,1198.04,1364.28,949.67,743.32,238.18,834.68,996.16,1345.39,1239.81,636.71,938.72,1158.4","8082.6,8362.38,9303.07,8687.78,9282.26,9375.97,8853.58,9096.84,10319.99,7289.35,8914.41,9506.5,8879.38,8730.62,9454.4,8881.15,8163.62,9085.76,7537.07,9484.18,8698.18,8710.9,7523.64,8161.21,8117.44,8965.31,8778.5,9094.94,8951.84,9765.97"
360,301810.54,"381.66,1279.89,851.16,996.36,496.73,1016.03,1444.71,255.64,265.75,476.69,252.36,388.0,1152.54,791.65,716.84,614.76,999.8,790.63,101.37,1214.65,1008.75,697.49,524.26,1121.41,297.69,238.82,1243.08,318.5,797.38,640.9","8553.36,9600.09,7851.74,9694.94,8662.61,8953.62,9397.27,8323.25,8940.06,9200.57,8532.55,9089.84,9259.62,9208.18,8964.78,9279.54,7598.79,8633.61,7683.71,8318.19,8697.34,8460.57,8957.91,7463.12,8463.47,9288.9,7972.45,8786.24,9498.16,9163.21"
361,299214.59,"1240.55,737.72,487.8,1036.3,445.11,128.01,189.05,93.24,949.67,457.96,392.49,389.76,982.59,1054.47,787.19,241.46,1264.38,817.35,134.27,742.92,486.76,822.78,439.15,618.57,1259.8,527.68,919.0,708.99,1093.28,442.11","9613.97,8900.6,9563.04,7541.3,8891.46,8423.96,10218.61,8909.22,8812.39,7675.89,7516.17,9437.19,9259.67,9019.67,9728.56,8020.76,9283.17,8997.59,7718.47,9523.0,8143.07,7884.9,8519.6,8921.33,8162.34,7955.29,7598.79,7394.37,9267.96,8854.61"
362,297394.19,"780.09,1010.03,215.5,685.34,360.19,137.89,786.92,960.44,344.15,307.53,398.0,1148.42,1071.0,241.75,1032.61,914.94,356.58,725.86,1396.68,860.36,576.48,611.27,523.31,1143.41,525.21,1035.12,957.83,1504.53,411.99,567.32","7549.0,9201.26,8766.49,7778.02,7888.65,9295.78,8171.88,9036.07,9661.67,10328.09,8271.59,8213.56,7840.82,7911.33,9230.48,8600.9,8179.6,9051.63,9739.81,7812.26,8574.41,8884.28,8566.4,8534.63,8805.2,7575.28,8563.89,7687.76,8330.17,9382.26"
363,296578.17,"691.23,891.42,661.14,392.15,258.21,276.49,1288.66,770.96,852.49,1198.04,238.68,561.95,600.38,718.05,566.64,1036.24,561.18,890.38,881.89,889.88,403.15,920.78,1074.27,695.65,1318.46,873.29,687.18,399.04,362.55,235.7","7732.96,7497.31,8595.07,9585.78,8680.95,8338.51,9269.17,8368.0,9886.05,9807.38,7829.83,7846.12,9375.33,8407.92,7454.5,8946.5,7713.39,9210.51,7584.02,7622.24,9651.89,9208.64,9358.79,9105.01,8251.33,7437.32,8660.93,8079.03,7528.61,8619.49"
364,300054.0,"938.29,547.64,577.95,276.07,644.27,356.96,1292.4,363.24,384.73,1090.13,1118.8,389.15,1280.09,610.38,719.77,119.75,435.99,1353.14,565.04,996.36,1073.15,348.78,439.23,1126.67,172.38,289.15,381.39,940.5,163.3,1109.97","9401.43,8798.03,7986.57,9977.85,7874.98,9634.77,8891.33,8021.29,8009.22,9358.65,9881.68,8666.63,7576.87,8985.42,8858.15,9042.75,8344.7,9007.87,7868.92,8385.35,9327.32,9136.85,9116.62,8339.84,7588.01,9483.54,8470.18,8147.02,9343.16,7760.39"
365,293153.09,"437.82,868.31,423.41,1121.61,294.77,665.24,517.73,930.29,330.87,842.36,139.78,154.29,785.71,315.35,372.05,715.43,368.51,712.1,762.11,871.0,555.71,759.26,648.21,405.51,472.2,488.35,318.5,631.55,522.68,456.6","8942.43,8655.2,9234.65,7659.79,9397.63,7471.26,8425.37,9595.05,9157.59,8153.04,8977.42,8153.81,8288.7,8618.7,8549.13,8993.92,8934.81,7330.39,8425.17,8245.46,8424.67,8831.19,7434.72,8709.47,8057.43,8735.43,7591.4,7783.95,7290.12,9491.76"
366,295000.48,"460.95,581.41,673.62,508.0,468.55,256.76,158.63,892.39,295.48,897.59,664.42,199.94,875.53,465.03,208.82,629.27,722.22,427.36,161.14,1042.26,422.92,544.88,253.44,142.54,761.71,769.48,970.2,736.89,892.15,1084.45","9469.56,9026.39,8163.79,9459.55,8870.08,8092.88,8205.97,9640.64,7959.66,9071.34,8892.05,8631.93,8526.29,8397.08,8576.05,8048.91,8644.23,7904.95,7698.6,9091.1,8271.59,9505.53,7513.74,7428.51,8901.93,8125.94,8132.86,8516.49,9081.69,9271.25"
367,301112.92,"403.75,606.55,855.33,278.92,1304.21,337.9,964.78,944.63,372.4,822.76,173.25,805.56,762.92,893.37,865.15,249.75,1566.26,1366.85,162.33,1054.47,862.0,122.57,303.47,441.92,1170.86,622.89,1235.35,716.84,1126.69,201.94","8492.03,9248.12,10125.7,9303.07,8132.87,9406.84,8614.81,7304.54,9391.85,7770.66,8698.56,9280.77,8395.22,9267.17,8732.9,7858.9,9347.09,8814.91,8435.95,8850.79,8239.64,7648.08,9322.42,8991.41,8397.08,8562.0,9039.46,8692.19,7657.84,9880.7"
368,300910.17,"874.86,1277.16,1388.02,577.3,110.43,1115.09,798.37,323.26,631.45,809.16,403.18,132.08,156.15,648.38,488.96,528.01,1453.18,1069.36,796.63,810.31,771.27,156.02,1168.82,964.35,621.39,213.05,240.96,1114.97,696.69,624.38","9442.3,9381.18,9147.39,8659.85,8164.54,9042.29,9400.24,8566.49,8364.38,8744.35,8695.49,9350.57,9518.72,7408.67,9221.99,8018.65,7936.64,7760.27,8832.63,9428.67,8673.1,8657.47,8790.63,8344.29,7474.0,8929.93,8437.67,8974.87,8809.45,8972.23"
369,297741.8,"440.86,709.86,831.25,424.58,203.42,992.3,267.65,211.25,571.95,500.15,835.95,220.98,369.37,181.13,741.97,805.41,254.76,984.1,428.86,900.74,460.07,370.13,1409.65,868.77,310.35,945.65,401.75,580.39,398.7,807.12","7429.18,9051.75,8225.67,8242.69,8834.99,9899.89,9415.47,9071.87,8301.56,9596.88,8427.61,7578.63,9055.42,8742.42,8897.32,9628.34,9141.38,8104.86,8388.87,8751.16,8765.28,8859.6,8483.92,9487.25,9097.46,7906.59,8592.75,8691.28,8347.55,9161.7"
370,304621.15,"569.66,1397.42,428.71,1497.58,241.08,755.29,145.92,949.69,454.18,1247.47,1247.09,533.2,637.35,410.55,865.72,358.47,986.06,721.07,552.27,372.98,111.93,985.49,716.84,326.5,1327.05,318.5,808.89,430.34,215.5,625.12","8382.37,8082.6,9706.14,8711.56,9038.46,9559.5,9568.65,9042.22,8495.4,8922.9,9562.62,9791.57,9042.44,9145.93,9619.84,8702.88,8724.1,9613.97,8553.73,8336.73,7436.03,7745.34,9648.65,8346.73,9022.6,9375.77,8678.35,8579.13,8925.6,9387.57"
371,299022.07,"286.56,355.89,585.63,622.94,635.82,842.22,1067.5,884.63,419.55,267.68,772.48,829.32,967.86,1243.8,397.21,869.91,468.99,642.64,163.6,316.9,325.31,232.74,256.63,444.97,903.26,323.26,410.61,1195.84,1115.89,664.5","8944.42,9198.34,9183.77,8948.78,8922.9,8976.88,7755.79,8659.81,8906.28,8546.65,8802.51,8105.29,8515.44,8050.74,10115.37,9162.17,8998.92,8354.49,8798.39,7833.45,8614.34,8561.12,8713.7,9174.85,9444.7,7944.74,8078.18,9773.26,8366.88,8239.68"
372,301152.97,"691.68,794.6,949.06,621.36,1100.04,237.49,1099.29,828.97,1599.49,587.49,943.81,487.27,769.57,489.78,570.42,518.3,538.27,1173.24,982.55,580.56,554.06,986.58,591.74,420.23,688.78,580.39,705.78,943.13,588.55,703.08","9812.33,7796.64,7839.93,8690.62,10185.94,7812.38,9638.2,7897.41,8754.89,8222.69,8949.97,9072.29,7491.13,9242.63,8971.64,9077.27,9081.69,9093.44,7823.07,8971.88,8500.85,9547.25,8642.61,8119.89,8608.75,9191.7,8572.27,7904.95,9025.56,8581.21"
373,293445.16,"387.89,598.04,728.12,224.27,254.33,319.71,980.53,403.26,1366.83,337.41,602.42,1192.85,256.76,322.42,412.23,1453.96,390.47,662.55,372.27,1061.32,586.99,805.62,1396.81,742.55,900.92,1178.34,412.69,633.22,130.83,128.43","7808.09,7986.65,7603.63,8534.52,9015.63,7725.92,8606.25,7651.62,8784.87,9879.11,7701.41,8398.81,8891.46,7985.83,8951.71,9354.11,9575.14,8090.26,8683.24,8425.64,8247.16,7378.62,9275.22,8596.07,7859.66,9036.62,9125.56,8996.56,9249.02,7461.67"
374,299755.41,"641.53,421.96,741.82,791.7,407.83,1060.58,922.1,618.57,370.1,738.82,121.95,940.5,190.19,450.59,874.83,1233.82,1094.7,1241.14,635.98,947.98,931.72,725.25,445.78,1124.61,476.87,340.38,114.21,911.0,832.8,697.49","8527.89,10054.15,8575.24,9491.76,9234.98,7822.12,8774.13,8976.88,8933.76,9053.02,8716.16,9278.14,7822.63,7368.29,8319.26,9233.0,7949.0,8328.3,8972.23,8870.99,8112.66,8201.87,8100.26,8296.01,8975.28,8592.75,9662.85,8653.58,9541.59,7502.08"
375,301457.61,"1051.43,678.8,1398.13,401.39,251.93,634.96,310.52,1156.02,1088.36,393.42,1333.58,625.14,200.17,246.28,768.06,569.27,864.66,311.89,712.2,796.63,145.92,730.27,548.81,242.72,1040.71,1271.96,646.73,434.82,787.79,946.58","8899.16,7945.22,7610.3,8752.02,9131.05,7489.55,9089.84,8872.62,9679.47,8707.39,9621.89,7434.49,8750.59,9467.92,9342.14,9159.19,8508.35,8165.62,8915.04,7750.15,9338.72,9379.12,9038.88,8888.1,8970.69,9411.26,9177.76,10256.34,9120.87,8572.03"
376,304216.55,"628.29,332.79,1170.04,1051.43,1145.74,672.41,1114.97,279.28,880.03,1130.34,662.77,106.34,809.7,1425.49,196.94,834.23,1012.77,1197.74,1237.16,638.01,189.81,598.6,1267.41,1146.64,430.41,820.53,120.02,219.66,450.79,857.22","9374.33,9354.11,8204.45,8323.25,9059.59,9358.65,8365.76,8388.64,9449.02,9521.86,9259.61,7822.27,8324.45,9254.25,9789.64,8816.6,8659.68,8506.95,8506.17,9327.94,7896.23,9005.45,8799.62,8645.72,8676.87,8969.09,8694.27,8969.09,8296.43,9452.03"
377,296978.27,"642.69,613.77,430.95,588.79,653.91,320.18,715.82,171.76,1482.56,591.19,491.1,979.03,530.25,934.79,346.08,644.24,1217.56,561.68,1013.33,1269.55,198.2,562.2,986.06,431.22,589.05,727.48,918.68,624.66,277.51,240.81","8255.33,8235.18,9019.6,9096.84,9368.34,9171.21,7807.81,8736.72,8788.41,8407.23,7945.22,9088.9,9367.7,8566.87,9210.96,8999.6,8419.81,8594.4,9734.17,8486.62,7878.63,7905.16,7343.82,8367.63,8531.97,8359.94,8505.02,8398.16,7459.69,8791.71"
378,299186.79,"1033.03,1124.64,1209.74,1018.4,1123.46,963.86,901.82,473.39,979.49,936.09,390.01,309.47,818.39,449.39,1322.2,1428.07,983.38,491.61,202.83,1120.11,1114.4,1305.02,1256.14,427.7,622.62,771.39,438.56,419.34,153.99,482.9","7432.69,9132.37,8970.54,8456.73,9114.72,8396.49,7548.69,8615.98,8055.65,9816.78,7729.06,10377.8,8613.33,9314.27,8456.48,7546.22,9015.82,8335.49,7759.61,8987.93,7582.26,9174.7,9388.11,7770.69,7910.42,8502.47,7974.98,7309.56,8547.7,9433.72"
379,302341.66,"1246.83,840.34,908.81,1000.83,1437.42,685.28,1171.51,448.98,1569.89,1304.65,731.75,600.38,476.48,320.47,167.34,1272.52,627.7,1132.81,1032.61,1060.73,320.98,714.21,419.68,466.64,549.69,250.78,506.52,168.17,649.08,490.5","9338.45,8801.62,8316.86,9008.09,7394.04,8704.05,8778.46,8776.87,8874.18,9935.18,8320.91,9802.46,7889.29,9318.78,7936.04,8198.5,8445.32,9438.61,7657.84,9204.44,7806.87,7723.88,9340.46,8952.61,8868.28,9035.99,9181.92,9800.87,8258.11,8665.35"
380,298382.2,"1035.96,257.7,734.14,420.23,865.33,1017.58,414.13,195.15,129.89,680.29,676.57,392.4,436.58,1143.94,784.83,983.38,1297.99,677.63,730.87,888.28,1200.47,285.66,627.84,511.03,217.84,363.67,1214.71,299.84,228.5,433.94","8887.21,7767.11,8746.23,8993.08,9281.28,7617.88,8806.96,7812.52,9174.97,7804.85,9334.35,7662.66,7457.58,7415.5,9500.64,9731.16,8592.32,10005.64,8858.46,8988.93,8693.36,8715.77,8937.21,9838.46,8662.3,8130.97,8728.74,9607.02,8998.41,9566.35"
381,298284.38,"168.65,769.03,380.26,869.31,869.67,985.59,262.28,414.66,210.67,693.06,126.27,429.5,1168.07,755.82,122.39,127.13,1360.03,748.85,167.34,503.43,779.88,120.93,761.1,1352.3,1101.51,1294.38,789.53,1170.41,436.61,766.57","8292.75,8572.51,9271.37,9371.65,7309.94,9024.17,9794.9,7330.15,9561.13,8156.71,8440.54,10502.47,8923.38,7932.61,8926.77,8861.15,10016.7,7970.42,8572.51,7818.45,8567.01,8177.15,8919.81,9177.07,7774.82,7678.98,7874.98,8793.11,10073.08,8866.75"
382,295412.66,"105.6,267.33,118.56,776.1,101.37,375.75,575.67,1050.39,407.82,1179.41,243.58,939.19,1262.4,479.72,1297.68,461.68,1173.72,589.03,437.64,677.76,1142.8,569.29,277.51,914.27,681.29,155.55,509.41,1093.56,249.75,347.93","9085.37,7443.43,8144.12,7368.29,8738.05,8481.48,8593.67,9153.6,8196.96,7971.58,9294.01,7659.87,9153.21,9214.6,8037.61,8839.68,8942.57,8282.67,8827.56,8950.74,8851.91,9475.2,7824.76,9477.68,8456.62,8554.66,9386.07,8941.86,8534.63,9512.25"
383,300100.37,"249.64,840.61,433.94,414.88,926.83,697.61,1353.64,934.88,1125.87,1130.63,256.63,143.54,527.68,898.29,1359.5,549.44,1446.94,979.98,602.42,854.87,1451.43,678.61,814.05,1072.38,594.73,853.45,445.27,828.27,605.23,238.71","8957.24,9870.26,8230.85,8519.42,8537.34,8628.2,7411.91,8138.83,9174.7,8677.37,8264.25,10513.02,7478.37,9231.05,8597.22,8927.01,9220.26,8516.67,8983.34,8301.56,7722.17,9939.22,8241.96,7963.98,7394.04,7688.67,10014.79,7956.0,8177.15,9377.65"
384,301668.86,"1093.86,892.15,380.4,284.81,440.25,237.68,874.79,933.71,1244.8,465.66,479.34,343.57,821.21,129.12,797.12,445.11,755.34,1450.03,1299.34,1403.92,679.61,925.72,598.72,137.27,727.54,850.91,228.55,1019.02,867.76,587.94","8556.1,9494.19,9003.44,8516.12,7332.27,9099.45,8537.6,9033.84,9210.5,9854.24,9553.33,9245.96,8847.79,8157.77,8223.1,9368.34,8997.86,7658.6,9678.79,7628.13,8695.49,10014.79,8534.28,8727.86,7556.64,8325.18,7802.43,9906.01,8768.62,8774.5"
