Index,TCOO,Cooling_Cost,Heating_Cost
19,300787.05,[],"14570.79,14560.1,14030.84,14623.04,12896.77,16848.46,14351.37,13112.59,15254.78,13404.68,12857.73,15040.47,13956.34,13266.26,15456.56,13125.6,15218.87,14110.15,13145.26,14813.64,14647.77,14232.62,14692.72,15178.53,14882.37,14344.54,13798.0,13296.49,14886.58,14286.46"
20,303881.41,[],"12850.03,14339.13,15503.35,13701.65,15167.61,14355.77,13864.34,16169.37,14004.66,15659.63,15263.5,15495.46,15357.49,14478.44,12765.51,14201.19,13508.0,12944.69,13625.79,14337.79,14929.68,16407.7,12997.48,14639.63,14678.73,14222.48,14731.13,15537.27,12865.27,14648.52"
21,305281.12,[],"15081.7,14884.44,14789.08,13768.04,13992.56,16143.6,12620.34,13981.35,12889.53,14725.18,14543.69,14062.83,15530.65,14157.68,16460.01,15820.73,16114.37,14496.31,13634.47,15139.33,13510.22,13464.11,12581.3,13374.05,15996.85,15186.21,15485.43,15749.03,14507.89,12965.0"
22,301305.15,[],"13466.3,15585.78,15321.1,15234.01,13412.78,14666.06,14242.68,12596.97,13786.97,15536.12,13984.08,14546.9,13854.59,13918.65,15243.57,13920.68,14109.53,13835.04,12899.62,16264.07,12812.77,14153.01,14815.88,12826.66,15595.81,16499.89,13878.15,13956.46,14632.95,13919.51"
23,298925.83,[],"13389.69,13440.35,15126.78,15165.4,13802.72,14954.1,13247.21,14850.11,15652.64,13869.09,13768.63,15436.7,13283.39,13070.88,13966.11,12581.3,13402.61,14997.0,14912.43,14343.32,15631.49,14638.65,16254.51,13491.99,14261.99,13742.38,13346.52,13785.42,13218.81,14139.1"
24,304123.9,[],"14876.89,12994.87,12884.14,14571.05,14518.09,13336.43,13862.84,13868.19,14536.97,13656.6,16235.89,13781.26,13283.84,17546.32,14215.22,14212.45,15602.13,15667.5,14189.15,15523.47,15036.77,15850.65,15052.76,13310.04,15546.18,15879.69,12871.15,14153.9,14331.9,14789.68"
25,304361.36,[],"15862.64,15259.6,15306.42,14127.08,13106.01,15088.74,14628.9,12795.74,14114.16,15075.64,13281.36,14639.63,14527.51,14928.89,13464.11,14773.61,15658.67,13006.17,14274.64,14451.57,14711.85,15525.36,13848.3,15362.38,14027.3,13650.52,15325.31,14146.42,13788.83,14823.9"
26,309672.99,[],"13817.08,14601.1,15578.73,15055.43,14133.0,14268.16,15345.84,15620.52,15343.77,16099.37,15330.83,15043.47,15215.89,13673.16,12775.38,14963.45,15367.55,14349.31,14611.3,15593.14,16069.55,13269.3,14082.98,14069.61,14644.68,14017.81,14728.91,15764.95,13058.3,14408.71"
27,302395.72,[],"13739.67,15555.38,14293.23,15059.59,12925.82,15741.87,12959.75,13108.82,15234.01,14151.34,14187.95,15198.06,14223.32,13830.26,16283.22,13793.91,13785.15,13002.34,15620.11,15054.29,13007.99,14624.5,15171.56,15333.84,13163.48,15832.99,14446.27,15928.93,12525.92,13673.31"
28,299204.89,[],"13744.15,14280.44,14964.75,13438.15,13633.35,14073.87,13106.75,14971.92,13437.57,14404.85,14442.74,13339.45,14666.89,14197.02,13451.46,13922.45,13898.29,14918.54,14883.02,14446.3,15448.89,13298.04,14645.9,15636.26,14098.32,13403.2,15141.36,15536.37,15130.91,13956.72"
29,299545.29,[],"13464.03,13299.58,15218.87,13523.34,15568.08,12629.98,13653.33,13883.95,14691.91,13855.4,14545.33,14147.31,15689.17,13768.13,14447.31,13444.86,14965.57,13354.31,14771.08,15244.15,15763.93,12468.7,14553.68,15694.58,16177.81,13245.75,13774.48,12486.66,14724.15,15421.74"
30,305093.5,[],"15185.63,14190.72,16121.18,13827.96,14687.42,13701.57,15920.64,14187.56,13422.82,14284.91,15522.54,13943.37,13080.82,13143.53,14580.27,14483.73,15317.1,12525.6,13199.8,15101.52,16157.26,15579.23,15664.09,14922.99,13955.11,14366.85,15115.5,13820.59,13701.2,15724.31"
31,297014.21,[],"15037.89,14760.59,14848.36,13541.67,13983.0,13482.09,14098.69,12697.91,14025.0,13565.58,15316.31,13713.13,13734.65,12868.34,13354.12,15132.45,14110.15,14699.85,13824.6,12719.18,14569.71,13836.88,13836.19,15149.02,15553.61,13759.22,13645.76,14863.89,13404.06,15669.73"
32,303509.87,[],"15176.2,15187.36,15499.65,15735.84,15040.68,13726.84,13968.43,14739.31,13631.83,16360.96,14150.93,13770.43,12679.13,14378.35,15051.24,13307.06,14688.39,14447.7,13976.3,12580.57,15623.79,13483.15,14232.23,13760.42,14207.99,12431.99,14074.8,15802.81,14124.63,14773.78"
33,305988.47,[],"16087.15,16542.06,15429.59,13437.29,12853.94,13935.8,13689.04,14355.11,14776.4,14667.67,15064.2,13294.02,13781.93,14695.71,15195.55,14581.27,16433.49,14169.33,15552.35,12472.03,13544.43,14784.06,13765.51,13021.31,14086.95,16059.43,16159.52,13716.81,13586.57,16443.93"
