Index,TCOO,Cooling_Cost,Heating_Cost
21,325674.87,"488.0,1296.77,921.77,1011.5,92.22,1185.28,522.76,897.3,543.35,241.64,608.96,754.41,1421.45,682.08,290.29,593.2,188.67,277.9,612.45,376.29,790.89,1346.42,521.99,554.19,324.2,939.91,490.51,1590.71,1454.39,866.05","14089.21,13597.88,14496.72,13088.75,14413.89,16048.62,14175.9,14360.67,13637.19,15624.04,15540.97,15191.95,13219.26,13562.69,15232.99,14395.17,12718.16,14007.71,14610.23,13543.64,13829.52,14361.54,13677.06,14308.76,14852.42,15322.81,13454.26,15972.57,12875.94,15793.21"
22,329642.22,"887.31,587.68,182.78,406.12,228.17,378.33,1369.98,1287.77,1113.62,1007.94,685.18,429.17,397.18,397.95,828.09,1101.94,409.89,138.78,534.37,692.71,1356.95,1570.64,806.44,898.44,266.54,979.54,1024.77,600.45,1155.68,1185.07","14669.31,15651.91,15459.47,14862.85,13369.17,14275.41,14772.05,15349.75,13793.13,15444.78,14342.35,12576.47,14895.75,12886.56,13149.74,14101.28,14597.0,16421.66,13532.69,13846.27,14117.72,14971.37,13396.41,14834.24,16563.1,14075.11,14644.01,16102.63,12878.81,15188.37"
23,318755.22,"818.59,1150.77,996.23,563.2,798.42,441.87,393.05,346.87,530.81,492.84,237.34,262.6,313.6,115.66,578.23,731.07,1037.5,522.84,210.38,536.72,154.74,205.72,647.99,651.18,666.53,172.43,354.38,309.26,1516.38,373.86","14936.89,12583.23,14755.26,13460.11,14533.88,12921.43,13135.2,15799.16,14003.61,14084.36,14975.76,15661.86,14458.17,16206.33,13824.69,14250.83,14036.61,12542.62,13720.11,14743.04,15156.18,14914.75,13000.6,12526.17,14237.74,13110.01,14265.26,13935.99,13396.48,14488.33"
24,314218.19,"685.64,655.84,568.26,876.84,630.2,1238.45,452.64,629.53,1540.07,1142.86,430.8,559.65,172.2,822.86,601.91,947.24,747.11,760.36,1519.66,584.87,504.12,1066.36,871.61,506.0,398.02,303.7,802.07,836.05,666.09,993.76","12920.31,13532.69,13571.78,13106.16,14513.97,13897.58,13575.86,14051.57,13901.27,12751.45,14320.12,13284.39,13588.37,13168.99,14214.98,12501.92,12952.73,14329.06,14217.76,12983.43,14191.34,14980.94,14055.0,12975.94,13340.31,15354.18,13845.77,12549.88,14550.46,16331.94"
25,324746.28,"851.05,363.15,1096.34,869.74,720.75,517.16,118.37,235.64,585.06,1099.03,407.93,165.63,1302.49,1205.26,100.41,1216.47,1660.53,438.48,424.63,1026.72,557.48,261.23,605.51,524.67,139.87,930.63,1496.16,1263.82,104.1,658.81","15629.02,14488.09,14411.88,13418.3,15116.2,14987.24,13574.14,15423.95,12680.94,14093.1,15426.41,14620.63,14179.32,14319.5,14238.44,13189.78,14344.12,12699.13,13330.04,14241.56,13638.81,15647.73,15243.21,13402.44,14977.14,15031.6,12546.08,13751.26,15613.38,13766.43"
26,329717.53,"1197.69,554.01,1045.14,1283.16,934.04,307.46,159.11,778.98,738.87,334.24,302.52,1115.34,1574.09,1179.62,1549.91,386.26,511.78,1055.44,639.6,692.73,1002.76,710.73,577.34,627.88,501.18,813.67,932.98,917.58,1106.89,852.27","14851.74,14237.25,14916.74,12778.66,14425.43,15134.92,14391.83,14751.83,16618.03,13297.49,14063.4,14050.05,14068.76,15325.46,14440.93,12989.17,14258.46,15433.11,12780.81,14668.57,15038.98,14324.0,15247.28,15651.86,16597.09,12438.83,13013.62,14821.78,12546.61,15390.1"
27,324363.84,"283.19,469.39,491.56,464.32,619.33,1182.67,1552.65,371.12,1148.17,123.49,751.82,824.5,819.48,913.44,289.39,1208.16,239.39,1022.71,392.84,1103.19,320.63,137.91,1150.57,549.39,497.45,1051.56,952.19,1090.06,156.78,650.14","13673.79,14237.25,15055.54,13892.65,14116.42,13034.99,15403.94,15410.5,13088.8,14932.43,14345.49,12811.01,14057.59,14354.97,13378.17,14264.9,16559.44,15178.76,14147.83,14911.07,13186.08,14696.39,14153.02,13754.89,13549.08,13052.55,16346.61,15191.93,15223.21,13328.72"
28,324734.15,"547.35,525.52,445.2,763.79,321.74,508.87,631.31,1197.01,321.74,519.68,322.95,1045.43,420.69,342.39,862.23,1529.16,1050.4,1094.63,819.24,1128.62,1143.55,799.14,822.12,1236.49,1424.82,753.4,947.89,804.83,975.51,969.37","13797.09,14994.45,14152.99,15927.22,13943.41,13383.21,15051.66,13329.86,12841.09,13393.11,15597.87,13571.78,14531.48,15315.28,12508.6,13429.39,15935.43,14145.81,14731.62,15261.83,14616.37,14694.59,12781.73,14192.96,16278.31,12950.35,13520.74,13915.78,14096.04,13628.5"
29,326107.12,"529.72,1226.58,1273.39,703.38,834.68,1499.73,1472.89,421.54,356.95,440.43,460.22,1040.69,458.0,210.44,455.99,885.97,634.32,695.88,1200.5,247.75,1011.4,479.56,1417.76,694.72,164.94,654.96,687.59,334.24,355.56,908.94","13828.29,14468.67,14068.39,12779.53,13508.46,14327.87,15813.0,15133.21,13728.99,13034.72,14592.14,14358.87,13749.83,13555.66,15236.86,14201.89,14542.79,13687.47,15296.77,15427.2,15630.72,13374.91,14010.72,13118.18,15836.12,14685.26,15860.06,16248.39,12941.86,14096.81"
30,325458.78,"763.17,1379.24,513.73,444.87,292.39,810.35,473.26,286.44,1397.94,739.79,760.05,1221.05,571.65,789.97,324.36,139.9,1152.59,993.99,149.34,480.59,755.48,145.16,165.0,512.74,304.6,199.31,483.15,1130.07,554.04,327.51","14838.98,13839.41,13314.16,13428.92,13896.43,13093.72,14594.96,16077.24,15285.33,13890.2,15838.3,16594.85,15011.52,14876.35,14829.2,14265.76,14078.23,14172.55,13281.99,14147.07,14892.96,13477.51,16093.19,14066.77,14263.42,12875.05,15223.4,14739.5,12842.63,13591.35"
