Index,TCOO,Cooling_Cost,Heating_Cost
19,302751.18,[],"16843.58,13141.41,15541.16,14693.58,16901.5,14767.07,13522.63,16775.65,13474.78,14163.69,17419.04,16094.86,14907.97,13386.43,14671.49,15092.62,13716.47,15834.32,16080.52,15389.07,13036.9,14696.83,13487.73,14875.14,15810.36,13653.62,13664.9,16319.74,15051.68,15761.82"
20,305520.55,[],"15466.42,16328.81,13219.6,16302.42,15437.74,16109.87,15368.54,14469.45,14245.75,14594.49,14261.19,15054.86,15752.87,16173.03,14584.84,16329.86,14754.51,16772.52,12977.91,16300.76,13607.24,14138.84,16607.64,15002.23,14919.49,15676.43,14384.08,13538.04,15027.29,15657.76"
21,311567.93,[],"15239.83,17463.49,14115.54,13778.99,16038.59,15418.51,17013.99,15922.52,17274.69,16842.22,15898.34,14820.98,15967.34,13233.07,13834.84,14701.03,15643.75,16213.85,13351.34,16215.65,16443.31,14230.61,14950.52,17118.25,16908.5,13869.45,16087.52,13375.47,13595.58,15539.37"
22,298238.22,[],"16593.74,15851.59,14852.98,14017.28,14440.79,14723.29,16363.35,13876.2,16714.18,14649.76,14070.13,13094.31,14115.25,13169.82,15166.66,14613.92,13588.04,13369.72,13322.86,15135.4,16273.97,14435.18,15329.83,14314.55,15415.34,15648.56,13975.23,15504.2,14423.91,15136.92"
23,303512.43,[],"15500.48,15538.94,13001.17,16545.18,15101.63,15943.55,14746.73,15337.01,16437.83,12991.04,14843.6,15303.99,17303.5,14498.09,14132.84,14628.83,16740.85,14359.34,13517.72,16163.54,15910.7,13445.54,14371.48,16040.5,16661.24,13474.21,13876.89,13790.59,14922.37,14193.28"
24,303151.5,[],"14488.72,16051.88,14205.4,14348.85,16855.15,14892.38,16061.68,15912.45,16116.76,15365.7,17153.17,13417.34,13409.5,15115.75,14216.35,15832.57,15714.51,13592.38,15704.22,14633.65,13227.57,14284.23,13827.88,15416.33,14185.38,15659.76,14089.01,15883.52,13631.35,15117.56"
25,309885.13,[],"16881.59,13278.51,14956.08,14881.4,16367.88,15907.9,16282.28,15528.33,15954.36,15019.73,15776.37,16124.36,15643.46,14058.23,15519.72,15356.7,15714.67,16645.5,15576.96,15264.47,14988.11,14027.48,13976.68,14899.1,15554.47,12974.92,14982.24,15186.05,14664.17,17131.77"
26,303840.37,[],"16310.03,15220.7,15905.98,15916.08,16705.06,15855.31,13847.81,15346.62,14387.74,17109.35,13966.42,13145.02,14528.46,13257.08,14399.76,13509.58,15742.29,14182.51,13807.03,16214.11,13951.86,12945.92,16127.24,15676.43,14419.75,14919.18,15918.96,14688.72,16105.82,15996.31"
27,298037.52,[],"14159.43,15049.98,15366.79,13388.25,13691.89,14839.87,13391.16,14538.12,16308.43,16989.39,14889.72,15145.93,14739.33,13597.86,15659.61,16189.49,13543.32,15127.27,14936.89,16368.93,15300.32,14107.27,13870.89,14348.51,14984.6,13306.8,15413.3,15076.37,13530.68,15153.06"
28,308798.49,[],"16006.29,15742.29,15797.02,13482.92,14259.74,14782.88,15205.09,15679.31,12954.57,13293.93,17158.47,15067.98,16376.87,16321.42,14768.86,16330.05,14656.02,13344.74,15367.88,16995.74,15468.25,14431.93,16274.28,15218.71,14751.75,15671.83,16928.94,16352.94,16349.86,16279.3"
29,302276.02,[],"15599.34,14349.4,15075.08,15061.71,14223.17,14219.13,13230.73,15484.05,16408.68,15318.97,14081.83,17774.13,13514.41,14470.38,13171.65,14134.2,14727.65,17005.38,16907.81,14525.56,16500.34,14383.69,13820.3,14715.69,15738.86,15659.54,13746.57,14567.69,16918.69,14814.69"
