Index,Final NPV,Cooling_Savings,Heating_Savings
24,121.06,[],"573.32,719.51,617.37,593.34,552.82,572.11,616.11,633.06,604.68,537.26,579.3,569.3,534.2,534.64,555.99,557.65,654.34,666.28,568.84,571.2,697.59,662.08,539.7,665.67,560.51,646.28,724.81,745.02,643.46,693.32"
25,231.93,[],"647.2,597.6,669.42,706.93,558.27,538.94,565.48,627.22,633.69,563.55,648.43,525.72,621.68,665.87,566.59,581.48,641.52,694.47,582.86,621.71,599.68,575.8,723.34,620.37,623.83,645.38,560.03,588.25,594.23,591.05"
26,378.33,[],"725.7,630.13,577.13,603.54,679.54,659.68,756.39,612.59,542.5,586.47,564.58,565.39,593.66,602.56,636.72,546.73,606.96,621.3,575.02,665.76,631.27,619.27,739.64,692.27,625.49,522.48,648.12,535.97,539.32,612.18"
27,207.68,[],"598.16,550.87,660.94,614.06,645.73,708.29,653.5,606.47,599.58,677.77,655.92,573.09,592.93,597.58,651.8,653.43,572.81,560.47,625.82,554.51,637.14,618.25,586.65,605.97,634.78,564.39,534.93,552.63,585.23,551.47"
28,-76.03,[],"591.64,563.35,559.53,530.64,565.04,584.43,630.26,554.42,664.07,549.09,549.68,657.75,656.4,592.82,604.11,621.44,590.1,670.26,610.22,577.36,730.02,533.31,607.73,532.51,655.92,590.88,658.57,575.27,566.56,684.16"
29,408.3,[],"631.14,617.72,567.15,575.78,668.75,607.39,694.58,732.45,574.0,580.24,599.17,598.27,581.39,532.05,728.42,634.9,650.76,625.31,574.03,578.94,763.42,575.38,569.3,603.17,660.61,751.61,570.38,659.24,646.85,522.37"
30,133.13,[],"642.43,645.7,613.53,627.46,573.09,611.58,574.31,584.07,539.98,629.47,565.56,606.85,539.53,557.7,633.25,649.54,630.08,667.03,647.09,530.98,692.78,627.67,588.2,555.24,645.52,586.01,733.8,592.01,565.6,629.57"
31,220.98,[],"620.63,668.64,761.1,576.95,550.0,598.15,644.52,634.23,558.13,533.76,627.81,555.6,583.72,624.45,556.73,638.51,636.79,578.8,629.76,584.8,699.77,551.6,627.29,702.82,590.77,635.74,586.1,538.03,579.6,672.81"
32,519.98,[],"709.67,610.94,652.34,569.47,641.12,810.27,572.73,598.74,615.55,579.3,563.36,667.08,619.57,689.19,624.64,638.29,751.24,567.68,663.37,536.13,597.89,540.2,663.53,598.46,533.22,639.24,686.65,573.83,552.67,647.31"
33,-253.89,[],"589.68,576.06,532.51,606.26,589.65,642.89,606.53,627.48,562.15,684.89,603.56,583.29,601.9,641.97,522.9,558.98,564.11,542.51,529.99,565.39,681.89,618.9,546.73,544.87,585.82,603.04,591.82,586.8,600.54,538.18"
34,117.43,[],"625.5,585.34,530.2,581.11,528.71,695.26,678.65,607.88,723.56,546.66,641.59,601.27,635.39,544.79,568.62,695.39,660.2,522.47,759.08,539.53,615.29,532.81,617.93,591.32,682.61,567.61,530.69,578.24,642.0,577.3"
