Index,Final NPV,Cooling_Savings,Heating_Savings
404,-11782.85,"35.93,47.1,53.0,26.84,37.25,54.95,53.78,41.38,45.74,43.51,52.99,43.5,35.83,44.69,16.98,67.87,75.58,68.28,41.08,59.36,62.1,48.26,60.26,44.59,53.51,73.82,34.76,50.08,68.66,56.68","2603.03,2646.94,2779.3,2573.92,2514.12,2622.1,2380.19,2646.17,2357.08,2794.77,2985.56,2296.26,2687.9,2594.49,2196.17,2891.65,2562.22,2243.6,2762.74,2698.61,2313.73,2756.03,2479.83,2210.2,2433.7,2296.62,2509.94,2660.59,2609.15,2844.95"
405,-10708.37,"24.86,49.97,35.59,50.86,23.66,55.16,18.96,44.59,46.19,57.75,70.45,36.56,63.14,48.75,64.06,39.66,57.38,44.79,15.25,55.84,22.87,25.14,30.61,32.14,39.62,32.84,66.88,65.12,21.69,61.36","3035.29,2523.71,2792.04,2484.82,2493.79,2830.59,2693.0,2461.32,2492.39,2831.33,2958.4,2681.83,2485.82,2738.8,2253.93,2723.9,2725.41,2507.84,2576.81,2377.85,3005.68,2461.36,2310.79,2484.91,2628.75,2394.57,2782.84,2521.58,2776.23,2519.28"
406,-11538.98,"52.76,52.42,46.98,66.01,15.77,39.64,46.19,63.76,47.15,38.14,30.11,64.04,39.18,17.28,31.44,41.0,58.88,52.94,37.37,25.87,26.09,35.21,25.76,16.47,31.77,32.74,40.3,40.8,57.81,49.25","2470.37,2509.07,2698.32,2799.61,2628.99,2804.31,2246.61,2477.27,2673.4,2489.9,2467.39,2657.88,2480.97,2913.22,2623.33,2398.08,2753.84,2192.12,2854.44,2511.97,2765.77,2419.21,2819.91,2471.46,2802.56,2293.9,2766.51,2368.19,2655.83,2787.7"
407,-11792.86,"43.46,41.9,25.7,32.46,30.9,67.73,52.75,51.12,26.38,56.87,48.77,52.94,52.81,12.06,32.8,64.83,32.23,27.73,25.19,41.82,57.29,46.64,49.62,52.85,25.46,16.23,35.39,51.47,51.55,26.07","2895.16,2730.62,2277.52,2745.98,2817.46,2542.57,2784.08,2648.63,2438.33,2282.75,2261.25,2352.7,2551.34,2381.66,2455.5,2356.66,3135.28,2403.98,2659.33,2626.15,2551.32,2698.29,2721.34,2306.77,2631.47,2514.21,2494.12,2713.37,2475.96,2818.01"
408,-11833.12,"60.39,28.91,72.75,29.52,40.44,46.25,56.8,44.48,53.75,33.27,43.9,40.13,56.36,58.72,42.93,66.43,52.32,47.07,43.9,51.63,21.53,56.6,55.1,13.36,43.1,19.3,30.25,45.48,42.63,54.22","2545.46,2716.4,2612.72,2687.17,2847.79,2540.15,2431.56,2664.06,2757.24,2380.52,2574.05,2411.28,2403.76,2921.1,2590.48,2308.76,2781.47,2554.24,2537.2,2518.12,2604.34,2692.28,2714.74,2183.19,2547.78,2403.22,2372.52,2458.33,2517.31,2479.05"
409,-12317.52,"32.01,49.62,53.23,59.7,58.2,17.19,40.42,30.68,29.98,25.81,38.32,73.71,43.35,54.5,79.89,61.52,66.87,30.83,62.92,30.06,26.1,50.06,53.04,50.13,48.67,30.86,65.96,56.34,38.66,17.65","2426.91,2258.01,2469.41,2193.7,3044.59,2638.47,2653.68,2391.92,2789.9,2627.07,2742.68,2202.18,2499.0,2406.02,2611.5,2521.82,2539.29,2525.12,2770.56,2353.76,2589.35,2690.77,2785.67,2336.22,2623.63,2690.25,2401.7,2537.94,2634.58,2789.03"
410,-11308.23,"62.42,66.97,31.76,31.6,46.16,41.87,54.6,38.43,36.04,18.87,60.49,68.98,40.86,63.88,19.11,62.15,47.0,43.45,47.9,35.51,34.87,23.63,23.46,61.7,46.13,52.82,24.92,37.07,53.58,45.54","2467.26,2444.91,2385.87,2394.25,2351.39,2503.84,2584.93,2824.87,2605.45,2513.72,2824.57,2307.99,2414.15,2745.89,2779.29,2776.07,2823.37,2922.13,2596.41,2587.64,2777.47,2827.14,2510.77,2915.22,2808.82,2555.58,2451.08,2491.09,2663.85,2728.45"
411,-13078.21,"12.78,49.19,17.12,56.83,49.22,71.71,45.16,49.12,37.72,34.36,49.37,63.7,34.62,48.56,25.11,44.23,46.84,58.68,35.7,49.72,52.61,55.66,49.13,70.7,59.41,37.65,56.29,45.77,47.48,58.83","2952.59,2332.58,2299.09,2330.26,2774.36,2778.82,2789.73,2314.47,2310.79,2463.32,2534.91,2773.58,2586.12,2393.53,2768.44,2577.46,2382.11,2352.0,2461.78,2287.14,2676.55,2365.81,2466.66,2549.08,2494.75,2361.66,2376.1,2519.63,2299.39,2289.95"
412,-10723.82,"58.23,42.17,40.51,57.0,56.15,61.87,69.4,63.38,29.25,33.75,57.2,30.37,63.58,28.08,31.51,59.82,13.99,37.24,35.88,23.77,68.15,41.2,32.8,26.39,32.86,42.0,49.98,65.99,56.29,28.63","2807.45,2735.71,2575.58,2967.4,2901.23,2731.33,2608.61,2559.85,2625.02,2347.03,2741.16,2626.29,2588.79,2529.5,2568.88,2474.76,2333.98,2617.08,2558.64,2344.75,2743.4,2717.24,2453.86,2743.03,2547.21,2825.84,2402.56,2526.59,2356.69,2815.72"
413,-12629.14,"59.37,47.55,34.79,55.02,42.95,26.01,35.73,53.2,48.38,36.21,62.82,55.76,59.83,45.44,40.78,63.78,56.31,66.17,12.28,60.64,52.84,60.8,19.32,14.42,10.28,50.3,60.08,34.21,37.07,32.29","2453.23,2349.42,2382.88,2583.33,2682.79,2435.32,2814.87,2349.52,2277.79,2490.6,2560.12,2389.53,2598.07,2929.47,2386.53,2558.8,2345.28,2500.52,2679.3,2394.94,2494.44,2465.87,2606.84,2601.29,2701.32,3041.86,2497.21,2507.02,2578.26,2784.07"
414,-11137.37,"63.0,31.07,75.05,49.75,35.93,38.62,48.3,51.04,65.88,64.53,42.17,23.0,64.29,41.79,51.32,69.87,33.23,62.49,21.86,34.29,63.94,46.6,52.43,47.54,49.17,32.03,44.79,40.17,38.08,27.01","2736.66,2824.87,2306.88,2446.02,2617.7,2842.29,2377.26,2738.76,2851.47,2450.62,2524.66,2843.68,2333.79,2714.9,3020.29,2605.57,2373.76,2583.36,2477.2,2613.06,2702.17,2624.01,2528.1,2377.85,2193.79,2373.77,2496.06,2832.96,3032.2,2575.03"
415,-11509.29,"50.23,68.06,65.4,45.08,50.0,50.0,64.99,63.38,53.37,31.77,30.83,52.55,12.99,55.34,34.32,69.17,57.45,50.52,16.26,63.39,58.79,55.11,66.91,48.14,56.11,43.46,13.33,32.1,14.08,34.85","2364.19,2557.89,2352.91,2979.24,2540.37,2647.23,2532.34,2635.19,2611.34,2711.38,2633.97,2801.5,2657.72,2532.36,2363.7,2920.52,2732.61,2283.05,2592.63,2629.99,2322.49,2250.38,2619.89,2846.1,2422.71,2622.29,2519.7,2805.71,2567.27,2474.81"
416,-11342.84,"70.62,20.6,58.0,24.63,19.24,33.02,31.63,60.2,31.52,45.65,68.32,41.58,19.04,64.32,36.18,45.94,40.99,75.16,39.85,31.16,48.13,38.0,60.26,30.6,59.93,47.28,57.24,38.44,37.52,29.52","2747.14,2343.13,2829.8,2668.4,2703.1,2901.14,2513.02,2240.23,2774.76,2643.48,2598.65,2995.25,2847.79,2606.63,2501.59,2223.09,2669.12,2286.2,2722.65,2316.07,2331.55,2584.98,2912.83,2600.98,2489.08,2519.5,2525.2,2478.99,2466.13,2523.88"
417,-10809.7,"61.16,38.26,27.96,23.61,35.21,22.01,52.55,41.08,31.02,54.95,44.05,33.2,51.84,55.43,36.95,33.34,43.56,53.65,37.08,62.79,47.61,57.14,40.43,49.6,22.4,64.49,57.62,55.03,11.0,48.63","2779.02,2652.55,2843.0,2557.62,2191.57,2597.54,2891.34,2379.43,2391.61,3005.07,2652.63,2539.73,2297.54,2535.89,2478.48,2690.51,2892.73,2761.06,2674.27,2485.99,2820.25,2927.72,2854.13,2616.68,2394.12,2711.6,2393.15,2568.08,2668.32,2559.01"
418,-12157.43,"62.22,35.24,62.28,51.78,34.92,52.14,38.96,57.65,46.8,38.25,36.77,55.41,52.21,29.37,43.65,67.94,33.76,58.54,72.2,31.6,43.08,45.16,51.5,45.14,30.24,24.49,35.7,22.96,24.37,68.03","2696.13,2632.71,2766.7,2484.9,2592.21,2567.46,2715.18,2584.01,2442.57,2705.53,2265.59,2341.09,2384.12,2645.61,2600.99,2424.9,2356.55,2643.58,2251.39,2819.8,2611.73,2496.06,2454.22,2780.75,2276.92,2771.14,2371.12,2945.65,2477.01,2408.95"
419,-11606.26,"32.79,54.99,44.64,41.19,30.34,23.72,53.43,26.38,63.39,54.02,31.4,57.99,52.76,47.59,27.29,36.29,28.45,19.65,61.18,60.27,38.72,58.95,23.74,14.53,61.18,31.72,32.74,56.79,54.6,10.92","2994.03,2469.35,2511.78,2568.94,2527.51,2419.36,2536.73,2605.57,2789.45,2578.17,2622.03,2614.71,2540.01,2287.66,2431.44,2557.04,2598.37,2507.79,2946.39,2537.64,2463.29,2341.86,2372.52,2448.17,2938.49,2512.94,2823.42,2838.94,2687.9,2676.55"
420,-10457.89,"47.46,53.2,68.13,31.82,67.24,48.81,24.64,56.51,54.06,29.52,22.14,71.75,66.85,32.74,39.85,29.03,66.89,18.51,44.52,55.41,43.57,41.13,44.45,34.9,68.93,52.43,65.46,73.32,52.62,48.26","2683.22,3086.04,2812.53,2566.58,2459.75,2646.49,2924.56,2837.33,2451.85,2274.87,2722.32,2529.1,2710.84,2698.32,2534.96,2484.97,2356.8,2815.72,2621.77,2702.24,2708.56,2700.71,2515.9,2809.44,2261.75,2876.83,2447.68,2420.13,2326.15,2703.16"
421,-12444.41,"49.68,29.06,58.51,39.21,20.28,34.06,10.31,65.84,47.03,24.65,52.42,21.95,43.72,49.51,61.69,35.18,62.5,53.35,63.16,39.81,44.75,59.82,45.33,67.54,39.64,53.3,36.73,36.26,12.99,30.88","2591.28,2368.32,2407.18,2636.13,2606.14,2289.7,2604.37,2495.68,2638.83,2179.62,2556.74,2831.37,2465.04,2767.7,2791.88,2474.47,2733.04,2331.55,2719.5,2551.44,2443.07,2374.31,2853.72,2773.77,2566.28,2299.31,2441.14,2411.41,2735.05,2595.4"
422,-11966.89,"27.29,51.09,28.98,75.54,26.02,66.81,36.68,45.82,64.14,67.52,32.53,60.49,34.86,63.44,59.84,63.05,59.93,34.65,16.83,63.84,51.69,49.15,26.77,61.41,80.7,50.08,43.28,34.71,25.81,31.76","3029.95,2737.66,2451.69,2827.38,2823.87,2513.87,2455.64,2474.36,2231.98,2611.66,2537.2,2389.53,2488.38,2770.62,2807.18,2303.66,2610.4,2299.45,2415.66,2346.17,2738.12,2750.12,2421.82,2355.13,2384.46,2609.56,2356.97,2589.15,2385.51,2668.73"
423,-11996.92,"14.73,57.13,63.05,57.94,72.51,32.41,63.31,51.33,55.19,31.72,66.11,58.74,64.24,63.7,57.94,45.33,60.75,31.03,50.33,25.31,13.88,66.34,54.34,61.28,45.23,32.99,13.95,38.91,33.34,43.76","2288.51,2583.41,2417.71,2426.91,2537.12,2766.23,2544.29,2392.46,2655.43,2327.19,2940.74,2734.9,2751.09,2451.64,2793.19,2545.31,2754.31,2710.03,2686.54,2488.74,2421.17,2380.28,2472.31,2557.07,2547.66,2801.3,2297.64,2714.24,2558.82,2400.24"
424,-10633.77,"53.8,35.19,37.26,31.46,62.19,69.07,21.41,65.12,56.89,62.53,33.92,20.49,73.74,63.1,52.17,46.97,40.29,45.64,18.5,59.91,34.94,69.11,13.78,30.14,54.8,57.9,29.82,22.66,33.68,34.9","2489.36,2747.54,2659.74,2313.5,2611.34,2739.1,2549.91,2648.23,3018.62,2535.89,2710.02,2594.63,2732.99,2741.31,2361.34,2513.59,2740.01,2650.22,2794.46,2366.28,2814.49,2932.38,2478.53,2691.98,2333.31,2527.51,2578.33,2662.8,2916.25,2585.0"
425,-11565.25,"35.91,79.1,52.28,64.56,51.68,31.36,29.63,67.42,48.71,53.38,62.22,56.43,69.85,59.33,55.19,67.64,27.29,48.3,39.8,14.7,56.53,42.37,45.94,53.92,52.83,52.71,47.32,31.79,64.3,57.69","2336.68,2338.99,2337.36,2848.65,2675.62,3081.45,2878.22,2517.43,2562.31,2319.08,2393.36,2460.3,2597.08,2905.19,2276.61,2267.59,2784.71,2842.79,2628.31,2602.5,2321.29,2452.57,2382.54,2701.88,2911.83,2652.91,2367.76,2817.5,2437.99,2907.17"
426,-12438.52,"60.19,43.46,60.74,27.98,32.46,44.06,70.07,14.37,49.93,19.5,11.55,52.41,41.85,46.63,53.12,21.04,46.34,34.55,67.04,34.47,28.49,51.28,41.46,50.69,33.49,54.47,48.71,46.75,66.28,47.14","2597.34,2529.41,2451.96,2461.78,2746.14,2851.47,2467.36,2573.93,2465.31,2568.93,2507.97,2801.75,2699.73,2499.8,2474.83,2224.15,2257.88,2317.34,3062.79,3027.13,2474.35,2381.73,2436.21,2289.7,2437.52,2493.83,2426.09,2839.08,2259.52,2468.5"
427,-11510.41,"62.96,30.9,19.55,19.03,52.28,61.83,56.84,48.95,56.14,45.01,52.97,28.43,46.92,32.77,12.42,24.08,53.48,54.1,31.05,19.45,21.37,72.3,30.3,49.07,21.93,51.94,35.47,41.91,45.06,58.26","2553.53,3071.37,2913.52,2534.19,2749.27,2446.24,2704.19,2772.79,2330.33,2322.21,2250.64,2642.68,2315.85,2389.36,2729.99,2413.68,2627.26,2915.31,2644.94,2255.65,2546.68,2401.3,2351.87,2909.7,2734.91,2881.03,2409.0,2491.32,2964.72,2272.7"
428,-12146.97,"65.42,63.44,89.85,35.39,30.07,23.13,50.62,51.97,19.01,64.74,30.77,46.73,55.45,62.1,69.09,57.8,48.28,65.54,63.58,62.02,61.85,56.18,49.71,59.06,75.58,35.91,49.61,41.87,71.32,73.92","2714.27,2644.94,2316.55,2184.87,2532.51,2704.56,2537.2,2348.46,2611.98,2271.34,2653.22,2728.43,2332.49,2844.87,2508.72,2920.28,2556.66,2617.49,2772.79,2854.83,2584.6,2517.33,2202.76,2633.7,2450.63,2664.68,2329.84,2467.71,2571.23,2428.01"
429,-11210.04,"72.88,28.79,65.69,30.65,20.29,54.31,24.46,45.1,26.54,40.65,49.43,63.25,34.14,53.51,43.95,15.28,21.86,32.3,15.67,72.29,46.98,61.18,35.73,68.77,28.99,38.44,52.68,29.66,60.75,75.97","2808.86,2702.24,2589.82,2640.56,2612.77,2498.81,2729.29,2348.54,2769.18,2741.96,2282.1,2599.57,2604.3,2756.93,2858.83,2872.0,2596.67,2585.24,2373.77,2600.07,2370.36,2555.47,2318.96,2578.83,2606.84,2311.73,2682.8,2527.51,2344.82,3041.86"
430,-11517.0,"65.73,31.08,22.0,14.11,51.7,58.68,30.46,52.26,48.19,24.06,35.81,41.07,52.83,49.48,36.12,44.92,51.97,47.84,25.45,27.7,45.74,57.47,39.48,52.44,42.26,50.42,56.85,43.91,66.67,62.86","2526.69,2606.82,2323.95,2876.97,2850.54,2574.57,2386.02,2733.37,2425.45,2656.61,2290.79,2900.7,2624.12,2548.09,2300.54,2588.81,2876.77,2454.63,2503.49,2572.73,2346.0,2588.23,2608.24,2432.21,2756.02,2626.95,2502.22,2811.11,2883.75,2690.3"
431,-11069.57,"60.74,14.23,50.85,32.32,60.5,57.78,42.18,63.09,34.27,48.58,32.97,48.86,52.94,64.3,62.79,49.37,58.51,51.54,52.55,32.15,46.3,56.23,16.78,21.57,24.99,45.1,48.14,48.44,27.17,28.76","2964.32,2764.24,2204.58,2306.77,2404.34,2705.97,2623.33,2884.4,2440.98,2572.4,2838.51,2672.35,2634.13,2565.77,2561.05,2791.65,2373.77,2620.37,2566.42,2760.54,2627.85,2484.17,2439.68,2857.06,2946.4,2391.03,2458.61,2961.79,2409.65,2499.6"
432,-12193.36,"28.42,53.23,19.02,53.96,25.94,51.84,53.71,24.51,41.9,44.8,43.29,56.17,68.42,51.8,55.1,40.42,14.52,33.6,20.72,40.26,37.17,34.52,42.98,69.11,55.78,14.39,34.46,33.11,51.84,45.01","2233.78,2589.35,2869.02,2720.9,2735.04,2429.68,2317.65,2809.39,2682.39,2478.42,2376.55,2361.86,2583.94,2508.68,2621.74,2691.0,2599.44,2414.08,2384.24,2760.68,2319.08,2691.4,2348.88,2331.54,2649.42,2683.75,2658.91,2498.01,2664.78,2822.04"
433,-11987.35,"44.65,48.51,17.01,54.41,63.42,44.61,52.31,46.88,44.44,44.14,21.6,25.26,59.63,62.27,11.43,38.93,56.98,11.96,64.37,25.92,40.13,55.25,54.22,17.19,26.01,54.09,44.64,56.18,51.66,22.79","2391.37,2522.62,2775.95,2721.8,2672.44,2937.17,2250.79,2461.89,2495.09,2563.55,2338.99,2704.93,2690.91,2537.65,2498.41,2477.8,2792.97,2742.53,2745.41,2352.91,2834.72,2418.65,2350.51,2300.91,2567.9,2682.8,2802.39,2250.79,2298.6,2689.11"
434,-13147.25,"52.84,49.31,67.05,44.47,16.98,42.26,57.77,59.64,62.2,43.51,61.84,17.68,61.54,41.67,33.61,37.24,44.53,58.97,56.53,55.28,30.61,26.31,52.96,58.55,33.08,28.3,61.55,55.82,31.51,52.85","2487.85,2705.0,2479.4,2591.41,2634.31,2181.8,2448.21,2511.78,2473.62,2557.72,2483.07,2381.54,2302.63,2458.43,2555.58,2662.11,2302.63,2505.49,2328.64,2521.03,2912.65,2476.12,2809.44,2516.33,2606.63,2464.75,2395.28,2598.1,2358.03,2540.76"
435,-11480.65,"13.55,19.6,54.22,21.44,55.95,44.83,61.74,51.78,56.94,41.05,29.53,49.98,67.52,58.86,17.14,52.92,63.01,62.67,59.15,63.59,62.67,52.57,39.57,48.76,52.03,35.21,48.97,13.19,62.15,40.43","2608.24,2453.41,2357.46,2557.62,2513.53,2791.57,2375.41,2794.06,2431.35,2776.93,2799.11,2490.23,2428.41,2406.12,2513.68,2854.83,2883.5,2929.76,2498.52,2468.44,2466.7,2974.08,2477.28,2409.49,2490.69,2617.28,2617.53,2894.19,2518.15,2474.35"
436,-10661.83,"75.08,43.56,31.34,11.24,48.97,43.22,42.4,71.41,45.5,68.42,52.37,58.84,44.98,29.97,64.25,67.42,44.43,48.35,61.74,67.63,60.97,29.96,20.1,12.33,64.76,56.23,44.48,40.07,34.38,23.69","2695.21,2870.57,2456.12,2773.04,2586.71,2514.02,2818.01,2777.46,2742.62,2689.76,2696.43,2676.96,2427.61,2783.53,2351.9,2636.3,2470.9,2664.06,2897.33,2437.05,2694.61,2773.04,2679.84,2417.44,2364.11,2868.0,2377.74,2286.89,2646.14,2278.3"
437,-11987.85,"61.3,21.06,54.59,53.17,39.2,54.24,71.95,35.6,32.22,14.77,51.03,57.12,56.93,41.87,65.36,25.91,34.47,24.91,51.64,37.08,66.06,58.61,38.59,29.62,12.25,53.15,37.43,31.15,26.57,66.89","2534.16,2297.64,2494.43,2824.56,2526.11,2681.83,2659.39,2716.37,2442.82,2592.77,2688.59,2405.09,2485.84,2767.53,2259.83,2438.49,2389.53,3175.43,2449.98,2474.15,2456.88,2589.51,2756.53,2228.36,2453.76,2730.4,2527.32,2521.78,2699.5,2824.69"
438,-12526.45,"34.84,15.81,19.48,19.31,56.29,24.4,61.59,43.99,56.55,49.62,55.73,71.03,46.5,55.71,37.34,44.43,27.34,32.42,25.86,44.05,32.75,50.03,61.48,29.65,54.85,13.09,26.28,38.61,19.13,49.54","2520.13,2319.0,2601.86,2451.78,2457.58,2910.14,2364.33,2844.81,2526.61,2506.6,2343.72,2762.64,2415.38,2269.55,2601.86,2375.9,2850.27,2764.89,2332.36,2914.84,2938.82,2541.91,2674.03,2435.79,2600.17,2232.54,2545.86,2328.3,2517.57,2323.61"
439,-11174.95,"59.77,53.6,17.2,29.62,36.32,37.59,44.93,47.13,62.42,64.76,38.37,30.93,70.23,43.53,15.66,52.72,10.85,37.39,33.52,70.06,30.23,34.87,32.81,16.23,50.23,58.2,72.03,52.42,54.01,33.86","2844.41,2476.37,2964.32,2520.99,2771.14,2581.15,2731.41,2406.55,2428.13,2432.64,2963.02,2498.25,2725.82,2750.02,2305.21,2409.31,2805.12,2448.34,2519.97,3084.51,2557.54,2309.31,2418.38,2623.21,2790.14,2318.82,2674.4,2423.61,2331.01,2768.33"
440,-9898.72,"66.91,47.26,55.43,70.67,27.53,57.19,52.24,45.2,48.44,24.61,55.14,49.03,54.48,61.61,64.83,45.47,66.74,44.26,43.7,12.18,25.3,62.53,40.24,34.7,43.46,63.39,53.96,47.4,28.01,42.06","3076.15,2742.01,2723.9,2704.37,2824.57,2727.94,2667.4,2303.72,2920.56,2542.13,2483.46,2609.61,2760.68,2422.92,2563.53,2840.88,2778.87,2312.66,2401.9,2787.45,2865.09,2523.61,2968.89,2339.52,2969.69,2262.43,2428.98,2791.08,2727.7,2451.26"
441,-10666.63,"69.03,67.57,29.5,41.78,33.73,26.2,75.58,18.29,22.45,26.06,59.49,45.02,81.11,13.19,51.56,13.88,56.79,53.42,61.58,62.89,58.26,22.76,45.36,57.53,33.8,61.67,53.34,64.3,37.98,51.93","2402.56,2526.09,2569.37,2646.56,2970.76,2611.01,2818.31,2275.72,2878.39,2591.13,2959.05,2668.62,2570.18,2759.25,2467.12,2456.88,2801.38,2617.08,2594.69,2350.48,2906.14,2666.46,2253.18,2914.84,2512.87,3123.38,2323.28,2701.99,2512.99,2373.12"
442,-12489.89,"21.11,63.53,32.37,28.35,44.6,53.37,47.77,54.41,33.33,24.29,24.38,50.92,37.35,38.81,51.52,53.81,13.49,61.81,44.52,41.91,40.43,60.5,41.63,50.73,22.04,54.34,53.54,39.12,61.18,50.91","2490.6,2709.97,2484.9,2315.68,2413.05,2900.43,2484.82,2622.73,2536.73,2290.81,2761.29,2443.44,2631.53,2262.46,2602.77,2710.73,2728.43,2272.98,2423.77,2332.41,2522.62,2790.55,2634.43,2565.1,2634.29,2775.56,2533.44,2504.94,2439.56,2561.97"
443,-11274.65,"26.85,37.12,19.98,28.41,70.06,55.65,61.48,42.52,60.71,18.2,42.65,58.52,30.0,51.64,51.26,56.2,65.84,41.44,40.51,58.51,56.64,19.45,26.39,31.51,63.04,65.63,63.42,48.62,46.16,78.15","2897.73,2421.09,2898.3,2555.25,2754.12,2667.03,2796.42,2701.87,2681.92,2315.85,2521.44,2766.7,2742.87,2713.63,2470.04,2527.34,2490.72,2389.53,2488.23,2558.87,2725.82,2226.92,2686.54,2516.22,2596.82,2399.0,2344.29,2537.75,2713.13,2237.57"
444,-12446.45,"48.12,45.52,53.92,48.19,45.64,62.45,64.67,71.01,34.11,37.47,33.7,37.02,33.23,20.27,33.68,26.6,42.57,18.37,17.6,46.19,58.02,58.81,31.51,52.32,20.38,48.92,45.63,58.72,22.72,12.83","2491.65,2911.69,2574.13,2395.3,2589.77,2546.7,2357.08,2803.41,2716.52,2381.12,2388.14,2305.35,2330.61,2811.79,2294.71,2324.5,2283.05,2522.96,2527.21,2266.93,2636.61,2614.56,2726.17,2592.54,2818.41,2746.14,2580.86,2676.7,2512.73,2841.31"
445,-11919.09,"62.94,14.74,30.17,27.96,51.37,50.31,47.27,26.02,26.96,48.19,60.22,62.46,56.83,32.76,65.09,68.32,77.54,30.86,19.97,21.22,56.14,22.15,48.61,51.9,47.27,56.24,44.02,46.73,41.75,27.83","2611.92,2345.28,2944.97,2736.14,2826.97,2470.06,2416.02,2236.45,2365.43,2690.02,2643.48,2932.82,2816.79,2522.31,2484.79,2452.63,2458.43,2494.28,2664.98,2383.36,2577.19,2607.82,2648.63,2327.83,2650.59,2413.89,2509.45,2546.68,2308.69,2773.58"
446,-11144.26,"22.28,35.59,47.3,77.08,52.76,41.84,14.46,14.32,36.83,53.47,67.11,30.24,63.59,47.26,57.37,35.88,35.96,43.22,51.23,47.97,41.41,17.67,57.07,12.9,37.55,20.89,16.46,12.34,76.39,27.47","2551.86,2507.84,2802.0,2531.84,2868.59,2544.7,2770.56,2543.81,2634.24,2617.25,2530.25,2406.91,2963.02,2461.28,2698.3,2889.35,2987.82,2420.76,2250.79,2669.54,2314.43,2282.75,2273.24,2595.1,2892.14,2526.45,2653.34,2508.79,2815.86,2709.97"
447,-11014.39,"55.76,43.47,48.63,59.63,44.7,49.66,64.5,40.32,59.97,39.31,28.56,37.22,22.65,42.35,49.07,54.54,67.09,62.9,58.51,59.95,23.33,58.25,58.3,35.81,55.16,62.92,65.32,60.13,28.61,65.63","2464.27,3059.28,2792.79,2437.16,2852.23,2864.07,2640.45,2310.79,2702.83,2262.39,2408.29,2881.51,2731.41,2797.01,2602.56,2299.45,2430.26,2260.71,2702.73,2514.96,2431.72,2369.9,2632.06,2743.82,2982.85,2521.3,2556.66,2698.63,2391.32,2638.68"
448,-11731.7,"59.08,35.59,28.1,66.98,27.06,55.5,37.0,25.5,37.44,39.12,23.37,60.28,33.74,54.22,74.13,63.34,67.2,60.37,55.59,61.41,38.19,74.05,33.86,28.26,61.81,51.82,49.8,41.4,39.19,29.52","2293.61,2536.65,2445.56,2653.39,2632.78,2599.95,2373.01,2467.68,2859.18,2546.49,2468.06,2510.58,2706.9,2797.81,2668.14,2196.86,2729.99,2519.96,2325.25,2837.04,2938.64,2495.1,2344.75,2495.86,2589.51,2868.9,2740.41,2516.48,2884.86,2689.93"
449,-12677.23,"39.65,42.22,38.81,53.28,69.92,36.0,52.6,41.22,19.18,49.71,36.05,55.52,23.33,24.04,43.09,47.33,25.16,61.37,40.57,68.35,41.56,48.71,25.36,33.33,47.73,66.13,15.87,46.38,53.21,53.92","2498.35,2671.09,2319.62,2274.87,2722.59,2600.36,2212.01,2452.33,2531.18,2459.59,2645.4,2353.45,2296.34,2392.08,2446.2,2644.44,2639.98,2548.02,2629.77,2457.94,2654.87,2768.9,2712.32,2301.76,2949.76,2819.2,2522.96,2566.55,2783.4,2720.01"
450,-11061.95,"15.78,63.39,29.9,54.2,65.03,67.87,47.59,58.28,52.59,26.74,29.83,55.94,37.03,27.96,55.65,57.18,58.92,33.56,76.65,38.28,58.19,32.79,69.58,68.5,10.76,41.16,69.5,45.25,63.37,34.05","2386.21,2334.05,2633.93,2830.09,2861.75,2331.82,2477.28,2417.44,2449.13,2713.84,2361.86,2801.5,2975.09,2584.05,2568.2,2551.95,2768.54,2870.71,2267.98,2314.22,2995.88,2563.23,2709.48,2964.44,2431.12,3027.13,2807.18,2569.16,2501.44,2609.11"
451,-12321.47,"47.01,19.12,72.65,54.73,61.74,72.09,26.29,38.64,58.01,62.65,45.8,63.48,55.15,39.67,44.56,22.63,61.87,70.59,22.51,57.26,48.06,33.5,52.02,69.03,50.25,31.75,53.05,61.79,26.39,39.08","2418.75,2677.38,2802.68,2858.5,2720.58,2349.7,2484.8,2437.41,2734.9,2475.82,2634.19,2623.21,2620.9,2491.32,2460.76,2704.32,2337.53,2351.57,2354.59,2598.45,2417.28,2571.26,2323.95,2448.18,2759.95,2404.57,2303.66,2445.08,2627.84,2460.42"
452,-12166.84,"29.99,51.66,64.03,35.37,50.35,64.92,27.16,64.82,57.96,76.75,39.57,31.06,38.04,66.87,54.05,25.68,20.06,72.74,52.95,31.49,17.67,68.43,42.96,49.19,43.23,74.69,57.61,44.3,57.81,47.38","2347.86,2503.19,2540.73,2291.26,2537.2,2964.52,2394.94,2356.44,2710.92,2762.56,2218.88,2603.45,2707.01,2787.03,2344.13,2471.84,2793.19,2741.98,2612.45,2630.0,2440.54,2432.73,2534.38,2298.66,2578.07,2448.21,2762.74,2693.7,2937.17,2417.66"
