Index,Final NPV,Cooling_Savings,Heating_Savings
20,9114.23,[],"1060.81,1250.04,980.82,946.5,896.99,1109.61,1134.05,1110.12,930.87,1197.76,1005.47,1010.62,943.19,1134.8,1043.64,1159.86,914.1,1016.97,961.76,961.46,1155.7,1085.88,1054.54,941.9,1113.37,1259.13,910.29,1224.96,992.96,1147.17"
21,9921.38,[],"1229.83,1122.82,924.48,951.03,1114.69,1075.29,1011.89,1172.36,930.28,1234.48,1069.48,1050.54,1116.94,1169.82,1228.06,1070.91,1066.21,1069.0,1241.09,998.36,1067.77,1100.29,1165.33,1044.92,985.25,968.98,1264.88,1257.31,1275.71,917.09"
22,8906.98,[],"1127.6,858.78,982.59,1125.94,1021.1,1052.67,924.88,1214.37,1108.69,935.6,1014.04,1053.8,1236.78,1069.88,964.56,1080.96,881.76,1094.49,1006.7,1030.42,1054.1,1043.53,1020.09,1067.77,1153.41,1237.52,931.25,1042.61,1059.74,930.24"
23,10126.03,[],"1349.76,894.32,976.52,1102.76,966.4,1113.22,1010.64,1167.98,1266.95,1110.87,1356.68,1278.23,908.23,1007.98,1043.08,1170.48,1187.46,1095.24,1099.76,1130.56,988.47,1108.36,945.13,1288.95,1148.94,1198.4,953.73,1264.5,888.99,1046.81"
24,10185.57,[],"1207.07,938.41,1059.6,1039.79,1199.55,1155.99,1244.29,1069.38,1047.09,1139.8,1216.54,1282.1,1138.75,1038.93,1227.82,1026.2,968.04,1046.25,1097.42,1137.54,1122.58,1110.12,919.36,1235.12,1132.55,965.28,1147.41,1083.77,1059.65,1012.48"
25,10345.39,[],"1153.07,1137.33,1176.31,1229.06,1060.21,1157.81,1236.83,1145.98,1060.46,1096.84,1247.91,1150.89,1098.85,1130.49,1089.87,1088.14,1116.76,961.51,1005.95,990.09,1196.2,1018.13,970.15,1225.78,977.82,926.53,1262.77,1130.77,997.76,1118.33"
26,9390.79,[],"1056.24,1138.26,1250.67,939.57,1053.69,1098.85,993.49,1041.1,921.15,1268.34,1095.96,986.11,951.08,1093.3,1044.28,1126.61,934.89,1153.36,1107.41,1242.21,941.08,964.8,1184.24,1144.97,1022.61,1008.01,923.34,893.35,1255.47,1143.42"
27,9551.92,[],"894.68,894.72,1177.99,957.76,993.08,1126.2,1038.87,1203.03,952.29,903.49,1198.55,1155.32,1040.7,1185.85,1047.56,1051.99,1139.8,1189.49,1171.83,1222.3,1188.74,1201.39,888.58,1023.41,1097.14,1064.5,1058.24,1108.89,1108.55,1295.28"
28,9374.43,[],"896.24,1196.35,1019.18,995.11,1084.81,1019.38,1242.75,1059.44,1180.05,863.17,1012.48,1134.78,1158.9,1159.0,1085.79,952.1,951.57,1004.71,1148.18,1067.81,978.48,1098.74,1149.49,1130.49,1189.65,1035.42,1064.37,1232.38,995.34,943.15"
29,9419.84,[],"1066.88,1231.98,1079.09,858.05,1140.2,1052.04,1074.65,1193.53,1137.97,1153.21,1287.79,1183.77,997.47,1094.44,1071.41,1080.76,1247.17,879.91,892.72,846.93,1142.4,926.59,944.94,1029.08,981.55,1208.92,1001.41,1005.95,977.88,952.1"
30,9445.55,[],"1127.34,1058.24,959.77,1245.81,1046.98,1219.61,994.08,1040.38,1131.03,1150.83,1016.24,1021.98,1094.98,882.88,1013.34,1145.54,1106.48,1210.17,1027.99,1293.57,1025.6,1164.67,924.43,1125.94,954.82,939.61,951.51,956.85,1098.23,968.52"
31,10574.05,[],"1181.21,1208.18,1019.11,1114.65,1137.26,1115.63,1145.94,1228.36,1005.24,1256.85,1003.18,954.1,1189.95,1133.85,1269.57,1129.55,1109.18,1015.38,1015.86,1236.83,1141.55,1039.68,1104.44,1110.02,1293.86,1297.86,899.5,1021.68,1110.67,1268.11"
32,10124.87,[],"1101.15,1186.97,1198.01,1199.63,1108.33,1132.72,974.23,1111.94,1005.74,1243.39,960.86,1080.62,911.76,1237.15,988.79,1114.68,951.77,1121.54,1104.57,1097.92,1122.63,1160.47,1221.45,1136.39,985.97,1190.42,1056.44,1213.04,1021.57,1125.19"
33,9523.21,[],"861.61,1146.97,1191.9,1148.27,975.39,873.25,1214.48,938.27,1002.95,1119.92,902.74,1079.77,1082.57,1267.7,1116.47,1046.02,973.33,1161.48,967.21,900.36,1153.48,1112.32,1246.96,1100.08,1054.6,1069.79,1122.02,1180.7,1363.16,1124.01"
34,9068.98,[],"1154.84,1088.45,1275.69,935.11,1183.65,1046.62,1148.18,928.58,962.39,895.87,1193.69,962.59,1127.13,979.47,1040.51,931.65,874.78,1119.53,959.88,962.59,1160.56,894.03,962.24,1089.75,1137.01,960.84,990.38,1252.37,1234.3,969.07"
35,10035.32,[],"1144.53,1035.31,1145.93,1271.52,877.76,865.22,1108.92,1293.06,1222.83,1328.5,989.77,1252.74,946.66,1091.91,1220.65,1161.5,969.07,1102.49,947.48,930.6,1245.7,1034.22,1063.7,1073.42,1035.17,1159.69,1093.55,1222.8,1024.35,1011.68"
36,10077.77,[],"1119.37,1106.92,1211.45,1209.49,1090.82,1095.26,939.41,1091.3,1241.3,1101.34,999.57,1010.4,985.88,1247.06,1137.5,1182.66,1069.13,1068.87,919.88,1080.46,914.57,1202.23,1086.36,1249.68,1200.26,910.16,1171.32,1032.39,1083.4,1222.21"
37,9976.25,[],"1076.15,1209.49,960.13,1179.19,1312.99,1222.83,1170.02,1006.9,1060.78,1005.68,1170.2,1080.76,1145.19,1067.77,992.51,993.76,1205.6,1132.18,1013.72,973.45,1164.28,927.06,1085.79,972.49,1063.7,1092.99,1053.85,1231.11,1122.22,989.24"
38,9347.69,[],"1075.72,1055.01,1197.91,991.03,1171.83,908.07,1045.92,1186.48,1068.29,1147.55,1237.64,1097.61,849.88,1065.51,1100.68,1011.01,852.93,1102.76,1133.1,1068.29,1068.73,1058.58,1242.21,871.43,1162.74,1203.17,938.85,943.65,983.7,944.24"
