Index,Final NPV,Cooling_Savings,Heating_Savings
11,16671.27,"22.91,84.06,44.73,44.64,24.37,59.31,40.41,25.37,46.78,30.94,23.41,49.41,15.85,72.45,49.75,56.88,21.8,52.58,56.05,18.07,68.18,54.38,43.75,83.87,66.14,34.41,43.02,94.82,65.59,45.55","6490.09,6252.82,6468.58,5840.06,5877.99,6173.15,6365.26,5719.84,6746.01,6393.32,6575.63,6841.4,6096.63,6000.68,6489.85,6760.61,5840.08,6006.16,6071.89,6279.74,5668.28,5922.44,6174.02,6040.2,6456.32,5960.77,5886.09,6132.91,6720.13,6396.77"
12,18257.52,"106.66,50.0,82.82,55.1,28.65,98.95,19.11,11.17,50.77,33.78,46.19,49.88,55.11,78.08,76.57,65.77,19.68,39.12,91.28,96.78,29.47,83.81,75.48,88.85,97.82,35.75,62.02,61.18,60.42,46.78","6491.2,6220.21,6177.84,6949.09,5996.96,6737.28,5821.82,6375.68,6064.68,5917.0,6530.18,5668.63,6695.01,6236.37,5931.02,5921.36,6505.71,5856.41,6167.86,6813.29,6509.55,6376.45,6711.27,6482.92,6096.14,6494.13,6675.42,6399.31,5637.99,6555.92"
13,16183.66,"48.5,84.98,62.67,63.5,75.37,59.67,49.69,12.64,13.38,29.35,14.56,47.57,83.76,38.79,74.82,64.67,72.67,80.56,96.02,69.17,30.33,97.99,79.94,80.08,79.6,39.02,87.96,52.06,79.69,44.1","6912.22,5941.01,5640.18,6265.08,6074.2,6192.1,6142.17,6096.35,6510.65,6461.98,6427.42,5889.54,5799.48,6214.3,6547.09,6567.1,6019.57,6031.18,6195.05,6608.56,6125.69,5777.12,5721.18,6376.26,6064.3,6472.29,6678.58,6031.08,6082.64,5722.28"
14,18142.02,"83.94,92.06,26.63,76.62,26.96,64.61,72.59,25.29,72.32,96.7,71.03,60.83,37.49,41.31,56.85,12.19,86.35,51.6,54.77,39.82,72.45,50.02,28.56,44.03,55.88,73.91,55.18,55.6,26.63,67.09","5856.83,6037.05,6627.7,6477.35,6984.45,6271.87,6021.18,6789.6,6586.14,6053.67,6145.37,6136.96,6438.45,6504.64,6369.57,6427.24,6244.31,5858.43,6403.05,5711.91,6074.34,6360.77,5930.07,6941.82,6130.77,6187.79,6179.78,5793.7,6699.79,6147.96"
15,20891.91,"99.97,52.94,52.47,66.31,89.16,114.21,25.37,71.95,39.02,76.51,48.01,40.56,66.11,47.54,50.73,36.97,56.58,14.03,49.86,53.79,36.84,94.41,79.18,75.99,67.59,70.19,57.62,33.83,74.9,47.07","6274.04,7113.31,6358.08,6032.13,6501.53,6538.17,6587.06,6611.96,6195.94,6376.05,6844.86,6686.57,6047.13,6505.78,6015.0,6855.84,6673.55,5854.23,5689.79,6918.89,6322.91,6031.18,6826.99,6101.2,6197.43,5773.57,6453.32,6686.64,6693.09,6683.67"
16,16653.04,"38.49,53.17,35.19,90.66,17.93,90.81,95.99,49.7,42.68,33.19,97.98,78.53,31.86,72.3,44.85,70.16,48.99,72.88,51.87,82.13,87.43,54.01,37.87,30.29,84.82,95.33,94.71,12.52,77.39,92.16","6154.96,6091.84,6038.84,6720.65,5814.55,6281.73,6478.05,5746.86,6804.38,6748.24,6848.93,6054.97,6719.19,6540.88,6129.93,5882.55,6690.33,5866.88,6075.31,5986.73,5675.03,5912.27,6070.35,6009.63,6306.84,6033.92,5908.55,5954.26,6000.68,6125.03"
17,16936.13,"97.34,48.42,16.42,42.88,80.49,63.03,25.61,69.54,45.58,79.62,20.15,48.42,93.19,72.41,89.06,75.13,54.33,30.88,66.57,56.66,26.91,50.35,62.38,64.37,59.48,48.29,29.83,53.53,50.32,82.57","6060.3,6324.87,6377.86,6687.15,6398.52,5876.41,6579.74,6242.28,5889.29,5801.36,5762.76,6408.41,6510.3,5954.26,7066.12,5661.33,6302.9,6612.27,5919.58,6462.75,6283.55,5835.53,5998.96,6230.25,6089.59,6565.22,5836.74,6096.24,6555.92,6539.75"
18,15690.04,"16.48,71.48,41.64,71.91,50.12,48.19,62.79,42.82,95.71,17.73,67.56,61.5,16.21,34.86,51.09,66.1,32.89,83.25,47.64,71.29,17.48,88.08,20.59,111.76,17.42,45.18,21.13,75.06,78.69,13.79","6281.41,5976.74,5781.77,5996.49,6635.44,5882.22,5678.21,6506.79,5825.84,6410.26,6159.14,6519.72,6160.57,6046.04,6332.94,6491.64,6358.08,6259.83,5840.58,6447.23,5827.13,6406.46,6417.17,5903.51,6401.28,6135.5,6853.09,6068.61,6113.41,5969.58"
19,16951.14,"51.21,46.08,94.58,86.43,30.99,110.5,29.58,74.2,100.14,56.27,47.49,70.41,63.6,27.42,51.46,53.65,38.5,39.83,95.52,30.73,103.61,58.21,37.56,24.57,85.93,67.75,63.13,12.38,20.92,91.71","6401.87,5817.84,6396.56,6245.37,6154.59,6075.39,5973.63,6204.34,6537.9,6304.81,6044.24,6698.82,6401.48,6203.84,6052.16,6744.67,5946.96,5749.84,6601.95,6418.2,5824.67,6232.9,6112.82,6401.28,6179.78,5813.21,6746.01,5883.39,6284.16,6559.39"
20,15344.57,"53.64,101.75,16.97,63.52,92.87,68.48,54.69,69.61,25.17,91.92,28.58,24.45,25.48,68.15,78.45,89.89,40.67,64.6,76.81,60.85,86.85,65.84,109.58,52.51,61.38,77.56,74.29,70.81,50.97,53.32","6046.77,5761.41,6034.01,6487.48,5675.01,6772.66,5691.02,6289.63,6029.41,6086.06,6114.06,5849.03,6092.64,5925.32,5696.29,6003.72,6582.08,6733.56,6574.11,6266.88,6611.59,6305.67,5643.89,5723.45,6588.9,6304.5,6949.09,6217.48,6008.12,6034.95"
21,17425.77,"55.01,68.59,97.96,76.95,57.31,17.42,24.21,57.82,35.9,118.85,92.38,69.9,52.94,15.42,38.46,74.79,55.61,31.22,48.99,88.22,76.35,82.42,70.07,71.92,69.89,39.73,73.51,18.01,48.06,64.94","5953.01,6248.38,6499.08,6130.1,6586.45,6257.68,6365.26,6898.8,6043.49,5840.13,5937.48,6346.58,6561.21,6090.69,6270.22,5935.69,6197.06,6654.68,6468.23,6133.45,5948.81,5844.06,6079.63,6223.73,5972.63,6075.43,6610.79,6215.03,6414.67,6837.49"
22,17245.82,"60.72,62.0,75.82,19.25,100.6,63.49,74.01,83.58,32.71,55.2,66.74,71.34,56.08,34.74,96.99,77.38,59.65,51.19,23.91,59.97,67.35,59.49,91.32,43.78,49.39,67.01,50.35,61.59,77.81,62.79","6405.81,6253.45,6479.71,6006.84,6118.18,6488.49,6552.75,5767.83,6452.59,6425.19,6182.91,6097.45,5827.13,7022.47,6376.26,5890.88,6582.0,6245.21,6515.36,6106.17,5666.42,6238.71,6345.69,6076.2,6672.49,5729.71,6253.78,6192.54,5850.53,5934.41"
23,17366.47,"46.22,49.78,85.73,51.3,75.91,68.13,82.34,40.35,111.14,61.18,68.05,85.63,22.32,75.0,68.98,73.36,58.31,90.81,54.93,46.82,46.82,91.6,60.85,43.97,18.22,45.58,88.72,21.85,15.56,50.49","6797.6,6908.97,6058.06,5987.07,6597.16,6638.91,6168.34,6019.73,6509.38,6057.77,6189.53,6073.59,6807.3,6007.63,6322.45,6245.96,5729.84,6231.59,5776.14,5904.42,5743.05,6026.16,6599.97,5852.26,6032.13,6888.2,6144.61,6017.92,5914.48,6268.42"
24,15382.48,"104.0,68.62,34.95,69.63,16.17,81.89,94.96,41.6,94.92,54.11,103.58,110.52,101.31,88.36,65.0,49.16,58.81,100.72,66.61,58.83,56.71,79.06,44.13,73.05,95.44,62.95,61.84,81.21,50.14,58.6","5954.07,6186.1,6008.63,5874.36,6398.06,6857.4,5749.14,6225.3,6186.24,6021.04,6682.73,5857.01,5737.19,5741.81,6471.59,5761.41,5880.54,6321.47,6894.49,5939.23,6729.96,5812.89,5858.85,6108.76,6182.04,6308.95,6189.12,6623.04,5903.51,5851.35"
25,17280.93,"75.74,56.81,62.81,66.96,48.51,32.53,57.84,51.72,28.41,89.34,60.75,63.78,78.47,49.27,71.35,55.16,39.35,26.95,48.5,37.42,56.4,40.1,54.6,55.12,61.34,57.43,96.27,67.08,79.18,42.82","6062.81,6418.21,5903.65,6600.23,6013.5,6684.16,7175.83,6037.46,6243.82,5785.76,6029.63,6497.31,6310.09,5968.93,6504.23,6015.46,6615.67,6192.89,5762.76,6959.01,6475.72,6088.58,5906.67,6423.8,5912.61,6489.94,6036.41,6144.34,5713.79,6034.95"
26,19252.8,"67.63,66.21,61.1,69.56,61.56,48.85,58.39,20.03,84.15,77.88,34.8,32.12,57.21,83.15,82.16,62.51,48.2,30.73,46.81,50.96,51.48,38.79,65.04,23.87,21.71,37.49,82.82,63.19,22.51,60.72","5938.67,6520.8,6287.32,6129.96,5905.37,6890.01,6985.9,6625.02,6193.67,6305.67,6010.03,6618.83,5722.82,5855.84,6290.4,6418.21,6530.51,6765.23,6059.28,6031.19,5711.95,6663.62,7114.85,6489.88,7030.27,7173.52,6738.65,6000.16,5763.27,6024.91"
27,16527.29,"42.6,72.07,47.6,66.55,27.29,50.27,88.56,18.89,58.84,70.98,65.65,64.47,42.91,98.79,13.18,31.85,39.48,79.42,39.69,80.43,36.25,60.79,102.05,88.69,66.64,92.64,60.0,58.74,89.22,61.58","6542.42,5747.46,6268.39,6193.98,6079.39,6036.95,5951.23,6376.77,6164.82,6294.81,5881.24,6558.35,5633.48,6683.85,6010.03,5886.41,6777.46,6820.29,6503.76,6373.01,6166.99,6005.42,5832.79,5852.89,6722.95,5850.53,6703.79,6349.66,6588.9,5751.09"
28,15598.01,"90.81,24.93,57.65,30.62,55.2,67.01,71.58,66.66,51.57,55.0,58.93,29.62,17.87,42.58,96.92,20.43,72.05,16.3,59.04,81.13,82.02,30.33,83.23,36.38,75.22,38.84,69.91,84.28,35.6,42.69","5867.51,6257.02,5682.04,5947.23,5817.87,6263.13,6047.65,7041.33,6008.12,6293.44,6337.39,6707.98,6088.18,6164.88,5841.06,6271.02,6050.99,6545.06,6040.21,6487.1,6772.66,6516.9,6144.79,5897.09,6149.14,5780.82,5976.79,5850.39,5941.95,6450.2"
29,15667.76,"57.56,64.33,109.22,62.38,33.9,73.27,89.72,84.46,67.34,53.07,49.76,73.98,58.28,34.3,37.84,57.99,67.18,66.66,71.49,59.38,85.99,77.85,53.51,50.06,82.49,90.8,49.74,27.56,64.63,79.62","6720.92,6022.51,5856.96,6149.23,5830.9,6576.74,5742.14,5759.12,6095.73,5771.85,5904.82,6580.44,5892.59,6408.86,6382.7,6473.97,5908.54,6277.43,6348.85,6634.57,5837.02,6324.56,6852.65,5829.85,6603.81,6701.07,5922.75,6068.4,5644.63,5971.37"
30,16055.25,"89.61,63.44,103.01,73.18,35.5,51.57,69.84,73.49,54.03,51.47,80.78,51.83,24.74,37.85,68.25,32.04,47.36,46.58,87.34,87.55,34.68,49.09,53.11,45.85,87.96,65.49,36.14,36.13,41.17,93.95","6395.38,6237.6,6188.16,6339.62,6166.92,6736.82,5957.26,5960.91,6027.41,5836.66,6297.58,6095.73,6005.21,5911.59,5810.81,5930.43,5941.79,6526.67,6285.37,6465.53,6090.64,6672.94,6185.01,6473.97,6499.65,6716.8,5843.32,6005.42,5887.24,6057.18"
31,17626.12,"62.52,98.95,81.41,64.49,88.55,68.25,44.9,74.15,83.92,55.0,71.61,75.74,68.65,55.12,35.71,69.02,49.56,32.52,19.08,103.69,88.14,74.92,25.76,35.25,43.92,29.91,78.6,42.41,45.76,32.04","6728.61,6123.71,6108.68,6406.05,6509.05,6504.64,6344.63,5742.89,6021.95,6230.4,6276.31,5975.72,6922.84,6801.65,6080.36,6241.07,6141.21,6153.08,6437.79,5937.46,5960.91,5815.44,6363.46,6611.83,6734.81,5762.66,6048.8,6031.69,5935.53,6380.19"
32,18306.99,"42.97,70.15,64.08,92.44,38.46,57.08,81.73,70.73,48.54,68.94,77.31,57.89,41.19,70.99,66.34,79.18,37.2,71.46,51.03,66.79,42.01,82.42,80.21,56.04,69.45,50.28,35.58,24.38,49.84,44.85","6641.2,5726.52,6113.23,6588.79,6005.21,6153.07,6395.67,6830.18,6771.98,6716.12,6673.55,6642.18,6285.41,6194.21,5728.57,6029.41,5659.22,5706.33,6818.67,6523.44,6319.91,5804.98,6139.77,6033.83,6331.4,6669.45,6589.82,6251.08,5885.08,6381.84"
33,16329.57,"14.72,80.97,72.36,22.23,93.92,11.05,67.63,57.01,71.46,76.92,53.69,30.98,77.74,68.14,96.27,42.63,62.29,98.53,50.28,87.54,37.87,32.47,48.36,12.41,45.29,70.99,39.19,90.14,31.1,63.13","6741.34,6407.31,6672.09,5747.42,5726.48,6115.92,6300.17,5673.52,5874.22,6378.57,5966.74,6119.97,5831.46,6704.58,6111.44,5994.33,5744.67,6272.41,5818.96,6098.25,6426.78,6885.05,6235.73,6612.64,6790.43,6314.04,5749.14,6491.2,5755.67,6911.38"
34,17646.78,"18.2,57.62,80.78,65.77,63.34,86.46,66.63,35.4,84.81,80.74,69.1,56.44,121.07,72.63,25.98,56.72,111.36,80.3,55.27,34.04,38.05,70.32,79.03,13.2,79.73,30.75,47.8,38.98,57.65,23.72","6599.9,6051.06,6481.58,5957.55,6387.47,5847.98,5788.63,6383.37,6146.95,5995.98,6559.39,6526.67,6676.98,6300.32,6289.3,6065.1,6029.65,6275.79,5706.44,6464.09,6472.61,6652.46,5977.59,6445.3,5977.35,6490.26,6981.97,6399.86,6506.17,5765.36"
