Index,TCOO,Cooling_Cost,Heating_Cost
64,15888.49,"832.93,859.7,192.56,919.28,531.68,641.54,264.83,1176.19,1552.31,1798.86,742.44,587.21,765.62,671.07,1566.12,115.54,909.51,780.9,1946.75,251.49,145.62,153.86,602.65,1494.14,688.32,452.25,1237.8,823.31,216.02,365.8",[]
65,16513.76,"872.45,135.08,1088.06,1092.85,1062.38,220.01,1749.14,1306.13,509.52,342.37,1696.84,339.61,647.82,1263.19,1072.8,1003.81,1104.51,1114.78,802.42,434.39,827.27,622.02,764.91,362.2,142.43,1492.02,625.1,105.69,307.38,640.57",[]
66,14333.9,"1290.64,349.36,763.34,196.31,587.94,1046.41,244.47,534.83,736.1,1497.65,213.41,334.16,602.05,1232.11,1444.21,392.44,870.95,1035.59,574.69,661.65,580.52,697.23,1063.73,513.4,898.9,334.44,402.14,1069.17,658.94,447.22",[]
67,15493.07,"515.78,274.86,464.36,534.45,914.17,1108.69,1388.97,748.36,872.39,1570.06,321.03,300.71,1012.36,129.31,1063.54,325.34,1134.44,668.13,369.72,1299.48,1203.98,507.03,261.12,710.87,470.97,1097.28,1315.22,723.53,1550.65,732.89",[]
68,13164.42,"356.0,948.13,390.33,575.34,425.34,1356.12,883.11,240.91,949.14,335.62,153.48,1011.87,295.33,446.87,566.42,731.68,404.86,972.53,529.23,260.68,704.7,770.93,1097.77,740.65,502.72,1468.77,214.27,1116.44,1390.17,216.02",[]
69,17828.48,"1269.89,1085.71,1295.71,1346.87,1517.88,1345.03,507.36,1152.62,447.54,747.05,202.57,1343.26,902.75,797.83,878.92,587.91,1086.06,1373.66,535.49,345.63,682.02,372.55,1046.15,569.58,886.15,767.92,574.49,164.36,195.58,794.74",[]
70,11482.92,"398.74,214.17,610.59,211.77,463.17,618.73,765.39,355.81,1108.17,920.77,398.64,393.72,600.73,514.2,613.58,448.19,525.33,502.43,1055.96,983.69,633.32,517.08,814.06,467.91,102.22,438.98,820.95,667.25,379.0,931.31",[]
71,16291.49,"923.43,1487.05,395.81,1255.06,806.57,915.14,913.16,889.98,772.87,261.63,113.59,1641.05,522.33,1479.36,477.19,1011.48,362.84,312.23,323.06,839.12,820.35,406.65,625.58,937.0,1291.1,1076.96,1125.66,382.93,281.28,1095.74",[]
72,13125.14,"1618.91,803.16,974.97,565.71,1188.47,451.26,499.58,313.91,841.19,244.01,461.18,224.88,532.29,218.94,308.25,623.19,183.47,854.85,1494.21,458.81,522.59,187.94,230.06,433.88,365.74,1020.29,1173.36,915.64,236.64,1083.87",[]
73,16710.51,"625.49,1417.36,992.23,1228.46,1000.07,1248.62,541.28,1299.31,1316.68,109.05,802.78,721.06,872.59,573.61,391.62,125.17,666.54,823.67,299.61,1059.01,1078.12,583.22,805.03,287.13,1181.39,1408.2,636.02,357.06,535.86,1125.66",[]
74,16058.36,"1405.95,587.09,411.36,1226.77,439.1,210.19,987.51,640.57,390.62,249.15,582.98,858.88,994.81,884.05,1289.37,456.88,1157.26,1570.06,362.45,1225.25,1224.83,491.18,1294.94,796.81,1422.55,370.74,334.48,952.32,460.51,912.62",[]
75,13303.98,"482.22,808.12,1377.26,568.55,820.04,973.03,830.08,989.13,689.12,368.92,269.74,671.66,326.85,196.39,346.25,1343.26,1203.41,730.18,1025.94,279.85,583.87,253.76,453.53,553.85,434.84,696.18,256.48,371.9,230.06,754.8",[]
76,17150.32,"1328.3,1026.42,1345.88,1233.31,1230.87,177.03,329.85,337.51,1506.3,902.54,863.22,947.1,487.97,283.5,160.01,627.11,758.64,1019.82,1453.95,1022.18,1442.35,745.95,195.44,421.7,813.0,1038.98,674.16,190.77,1542.98,870.16",[]
77,14444.55,"605.81,1198.63,682.7,935.03,840.85,334.97,952.98,1135.73,846.7,709.21,530.53,127.07,510.01,564.0,936.22,1027.38,403.58,104.33,1023.85,565.31,1302.38,381.71,343.28,219.01,382.11,736.89,1417.68,1258.75,532.03,585.03",[]
78,16431.59,"1365.18,383.74,1636.98,595.17,1545.98,314.97,726.77,217.9,699.8,1145.51,111.56,1042.74,974.32,679.14,283.49,1547.35,1243.5,889.64,211.88,318.96,357.6,1152.03,903.59,352.87,1154.35,938.46,241.08,1019.36,1137.41,968.31",[]
79,13847.64,"507.06,180.9,1053.35,730.09,434.57,769.92,701.41,718.15,114.56,616.22,789.24,640.91,319.67,694.44,1236.73,934.65,1439.33,894.46,1916.38,284.11,171.7,529.95,366.45,215.23,275.92,1585.03,347.45,354.1,1086.46,1085.28",[]
80,15285.44,"1946.75,333.76,1097.42,1055.24,807.2,393.77,881.93,598.09,1298.62,744.62,347.95,349.14,405.98,768.58,795.35,514.96,100.36,171.22,1019.82,438.51,664.48,1226.58,1643.8,316.64,1474.69,338.77,722.9,781.62,407.9,348.54",[]
81,16230.45,"794.74,1123.09,694.7,1326.09,802.0,478.27,1636.57,387.81,1008.98,926.78,1193.89,634.39,733.04,1109.42,1038.13,570.06,941.45,802.02,364.34,654.1,292.36,261.15,582.98,1599.1,236.86,411.08,951.63,286.76,549.04,687.44",[]
82,15769.44,"824.97,1316.68,1097.28,1362.46,1326.76,746.51,1220.77,998.44,1121.61,852.39,985.23,675.47,423.38,670.92,295.61,449.21,331.29,381.71,126.18,291.79,251.98,295.02,689.08,882.89,926.67,629.4,464.36,1282.23,227.75,704.92",[]
83,12334.86,"912.84,685.71,714.59,1597.56,307.15,645.92,439.72,334.48,475.4,892.18,370.76,472.32,253.23,284.09,304.32,765.24,1033.65,118.05,498.62,622.72,792.88,834.01,681.12,369.18,986.79,278.05,880.15,514.48,222.73,617.63",[]
84,16169.22,"1487.05,593.72,631.88,788.35,466.66,1140.33,627.11,863.02,1123.96,1257.18,1278.15,856.93,606.76,650.58,1838.46,623.83,115.54,1080.16,602.65,135.24,1359.55,467.18,463.39,467.6,1264.87,588.71,1034.98,139.98,222.34,177.55",[]
85,17547.36,"1027.14,286.95,1637.2,497.98,689.95,895.24,280.51,1582.69,112.47,578.77,1204.0,223.11,400.6,866.47,734.87,529.23,1550.61,1264.54,1398.84,1313.13,1060.4,788.9,389.22,1029.42,368.92,1567.15,1299.48,1160.66,849.04,1380.33",[]
86,13905.98,"627.11,410.46,544.81,1137.19,432.48,718.74,254.32,810.84,1076.91,822.19,297.08,1571.94,1209.32,977.0,117.1,455.31,231.09,156.8,348.92,1477.2,368.69,382.54,554.75,213.97,1214.28,1264.5,663.57,978.8,625.37,972.41",[]
87,14514.37,"825.73,968.53,130.09,842.27,261.66,616.85,534.49,740.74,332.87,1027.14,952.98,388.77,1358.23,202.84,863.97,806.61,392.47,1539.57,599.97,765.45,1260.62,1002.64,246.42,1047.36,853.64,493.34,953.36,416.74,1051.3,506.23",[]
88,15220.53,"243.8,772.71,635.67,370.77,1617.86,1144.58,277.56,662.04,414.05,1418.79,1303.54,773.4,1409.98,1083.17,433.92,218.98,917.81,889.98,510.75,782.57,316.35,921.72,1059.9,414.74,251.55,758.01,827.66,699.8,853.85,346.95",[]
89,14336.91,"338.17,1249.06,460.48,336.54,188.73,1633.78,1203.64,774.87,610.36,667.29,837.1,1357.94,406.65,454.86,466.29,732.89,780.66,791.16,227.35,516.7,325.48,534.68,1051.35,927.54,1557.47,377.5,530.19,239.9,521.87,1060.75",[]
90,18652.78,"1052.95,1212.38,335.32,982.1,806.41,1281.02,514.41,989.84,935.46,697.1,240.98,1490.61,1361.92,1477.2,389.98,1369.07,1646.72,276.81,569.97,853.45,942.0,615.67,1533.9,774.45,1132.04,646.33,1104.2,178.86,1208.02,1125.19",[]
91,17580.9,"448.88,1260.09,569.41,488.89,1552.35,749.33,450.37,787.92,1425.64,131.72,1808.86,875.06,1398.23,1180.64,686.77,818.37,659.33,1182.47,347.45,823.02,667.25,920.71,697.1,1105.39,658.45,307.83,1242.07,838.64,647.93,1453.95",[]
92,16440.37,"1098.0,984.07,1106.51,613.0,395.8,545.0,979.5,955.23,829.64,601.66,569.83,132.32,919.12,348.06,617.53,811.53,339.38,483.61,1631.78,1801.97,626.9,978.18,698.53,379.36,830.1,1344.47,668.43,1094.16,1356.12,1301.02",[]
93,14863.22,"1107.05,858.3,624.8,250.16,1219.26,1360.87,649.96,1059.0,246.04,823.67,193.24,527.37,366.45,996.4,241.94,1087.79,1040.19,685.91,1078.12,502.43,606.23,888.15,540.72,1126.57,896.83,488.26,156.8,1201.1,449.79,388.72",[]
94,15164.41,"1559.91,200.95,733.53,773.51,525.23,552.78,893.11,1225.25,437.26,1277.21,856.27,1206.89,1439.37,288.07,418.58,465.21,834.27,1035.81,565.59,171.18,862.44,278.19,97.39,899.97,696.18,484.7,967.89,567.08,1162.34,499.33",[]
95,15977.69,"1252.82,765.76,767.92,640.29,207.74,1153.58,1453.57,1275.05,531.68,830.62,865.66,1381.36,432.3,455.69,189.15,111.49,548.87,343.99,479.44,668.98,1372.51,735.7,1616.36,1022.18,1330.88,629.06,303.85,857.55,188.54,1024.39",[]
96,16318.58,"1137.16,894.36,537.53,1337.67,168.4,457.66,1620.02,491.18,236.86,362.45,579.56,558.76,1346.45,1337.67,511.89,1519.36,743.89,378.38,627.31,1203.41,459.08,1382.68,536.18,1222.95,811.2,354.43,1309.85,1280.7,811.28,146.44",[]
97,14559.58,"1060.4,194.87,928.81,490.4,616.87,1299.19,1042.8,165.35,1191.48,298.8,1086.94,544.81,757.58,605.73,638.48,710.42,555.08,884.74,574.65,945.58,843.65,617.21,377.75,1096.46,455.27,1049.9,595.62,916.66,314.37,598.67",[]
98,15928.6,"407.15,668.8,1082.93,269.91,197.03,829.2,1326.87,1161.68,1239.14,326.95,1277.21,247.13,842.06,1543.68,1567.15,742.04,750.14,553.44,923.13,392.55,892.1,871.74,1048.52,785.12,241.08,394.78,835.3,1357.28,129.46,726.72",[]
99,14892.33,"372.2,309.62,1080.73,547.28,225.46,518.53,928.12,793.95,349.87,304.82,1223.02,968.69,693.73,1238.08,787.47,339.38,1624.41,1011.48,109.58,1022.18,619.24,1481.46,714.01,815.37,283.05,1146.66,969.96,1260.29,643.67,612.51",[]
