Index,TCOO,Cooling_Cost,Heating_Cost
22,23800.75,"642.85,1460.65,1262.53,142.54,597.76,510.43,279.66,454.33,776.72,656.62,550.37,322.54,513.98,1172.2,824.38,1014.54,589.97,592.91,1324.96,552.21,92.93,1257.72,746.69,1017.39,279.97,721.93,770.87,328.45,720.54,292.64",[]
23,23561.4,"439.44,689.35,863.51,963.43,1232.28,754.11,884.73,394.77,893.4,1094.76,692.04,368.72,435.82,267.17,96.34,435.06,1106.53,590.95,138.85,1079.88,1011.06,613.74,531.66,1255.28,1291.64,154.34,523.4,477.69,345.48,181.13",[]
24,22720.83,"306.45,394.95,584.85,758.3,1541.22,1329.86,681.71,751.28,699.91,278.46,93.86,579.46,262.79,380.94,407.53,932.3,570.51,441.21,887.33,105.59,687.73,533.15,463.77,1303.66,1070.0,410.14,675.0,887.62,419.76,655.46",[]
25,24154.54,"385.88,553.74,550.69,1048.17,302.89,554.1,318.52,667.04,372.93,831.42,500.66,1078.07,192.37,419.98,961.14,1058.3,1038.43,524.85,1399.52,1039.99,1019.86,659.27,157.58,1224.94,487.13,389.13,646.15,1328.89,1753.86,1025.27",[]
26,23667.84,"1367.96,690.42,597.01,359.98,354.52,890.47,404.62,1060.17,341.3,282.23,1064.98,672.66,467.81,523.59,877.3,1005.63,440.78,1089.68,1290.48,591.98,361.18,557.65,967.24,610.24,201.54,636.29,435.39,473.89,1152.46,619.06",[]
27,26263.27,"1421.33,721.8,1099.88,1393.8,415.39,1051.14,1006.48,1077.76,1233.05,636.48,707.19,1315.0,197.95,575.97,435.82,934.74,692.04,513.98,697.86,172.24,395.22,1325.37,354.94,816.79,223.29,1054.9,332.67,1104.02,956.02,383.23",[]
28,25909.12,"1079.88,554.53,888.17,588.73,700.82,798.34,317.83,781.76,197.52,621.09,1084.09,582.95,918.17,892.28,1051.27,1028.81,648.47,354.48,207.31,974.57,1296.82,1442.38,551.68,678.19,1360.39,700.85,836.26,1256.82,1445.03,880.74",[]
29,23506.02,"243.23,848.78,831.97,259.49,308.89,564.5,627.86,142.24,1055.56,409.3,829.26,610.3,875.75,794.61,426.24,669.5,1305.44,821.83,610.55,836.1,693.54,589.02,288.2,541.97,581.79,972.59,1164.97,306.08,1609.62,1619.46",[]
30,25596.69,"1178.94,1151.93,1240.99,842.95,871.36,1032.55,305.26,1169.37,940.94,603.21,406.89,377.05,1305.44,481.45,340.1,328.45,142.84,1446.56,337.96,895.45,227.47,892.3,317.93,753.96,313.21,905.74,1413.65,917.48,768.92,843.9",[]
31,22711.87,"288.01,1269.95,571.78,203.73,668.78,835.97,989.98,555.89,784.45,1222.75,1299.48,563.12,202.26,215.36,381.11,275.65,377.04,462.25,603.05,220.16,806.18,1137.42,1047.21,279.62,379.14,1025.67,837.12,656.08,130.45,502.11",[]
32,25422.92,"632.54,735.16,529.5,480.69,917.84,884.31,227.47,1150.57,1361.56,1305.92,237.15,311.87,1184.44,685.57,1321.68,826.62,1009.93,1232.28,724.36,892.88,1112.93,158.76,524.06,370.71,682.74,183.34,1137.42,459.04,1585.26,188.23",[]
33,25311.28,"1047.21,1434.0,306.39,1131.76,578.27,426.33,1471.36,633.41,382.08,1079.35,636.48,1152.25,516.4,1001.51,168.76,744.53,851.88,930.91,267.1,450.63,1214.13,292.46,955.11,464.46,1032.26,1264.39,411.31,412.98,319.75,705.94",[]
34,21604.03,"460.32,1092.08,1069.48,724.8,508.13,170.69,653.52,683.08,370.31,97.19,446.09,273.26,666.84,356.37,417.27,614.74,246.0,317.2,302.24,555.03,820.27,401.9,1026.27,715.44,869.1,997.24,1163.54,330.99,1046.67,294.72",[]
35,24678.32,"1229.34,1506.14,910.08,1213.74,1243.11,135.12,353.2,383.76,397.46,635.11,886.94,195.4,378.29,215.25,743.28,542.59,1376.6,580.67,1650.46,289.01,1075.61,314.27,282.89,409.09,804.67,1102.65,550.79,840.89,847.56,224.19",[]
36,26482.16,"1060.76,913.53,800.77,699.47,480.73,909.19,257.44,218.82,1095.93,947.3,662.74,979.87,533.09,1015.26,1691.73,679.22,650.94,827.46,1069.92,239.6,959.36,1092.52,547.27,835.66,601.85,1544.79,573.92,1552.49,525.2,1282.7",[]
37,26124.43,"1168.32,413.97,528.01,350.42,312.69,1387.05,893.39,695.27,1452.69,821.83,1009.84,544.08,945.19,636.69,1281.24,1066.3,901.79,1399.48,637.9,487.4,275.62,600.26,586.8,875.96,876.85,627.12,1016.14,979.77,514.01,926.77",[]
38,26090.28,"1427.02,1044.45,1113.29,1403.92,425.62,1069.92,737.55,775.59,822.46,391.44,412.99,773.8,1092.33,1158.28,297.51,598.56,403.15,197.52,899.3,796.64,1144.38,1503.65,1215.7,416.44,226.77,242.58,350.24,928.13,837.14,351.03",[]
39,24912.87,"564.7,945.19,179.66,201.34,728.67,1112.99,1028.9,1095.29,594.6,787.91,431.36,640.42,428.41,1503.91,709.73,610.87,873.38,546.28,1295.93,340.29,831.56,330.82,1253.24,1097.79,861.67,1154.13,315.16,688.14,980.4,671.85",[]
40,26101.69,"407.67,1104.71,260.24,917.65,1647.53,513.52,322.52,318.4,739.25,1931.95,356.26,1234.91,571.51,645.27,1857.65,1006.0,221.76,736.48,591.06,372.84,1058.04,647.54,1177.84,227.47,1436.56,155.96,1350.83,842.04,700.76,974.57",[]
41,23979.32,"431.22,741.02,1005.28,258.79,672.89,575.97,526.67,405.11,248.88,184.27,1182.68,355.17,549.73,809.64,1089.53,684.0,1322.67,1317.79,260.09,829.22,1408.3,1327.26,399.22,394.71,1140.63,621.92,425.18,785.94,621.92,1243.54",[]
42,23143.17,"241.84,1438.82,876.85,1282.66,461.34,528.96,897.95,231.58,732.73,1222.47,148.92,452.8,330.67,787.39,802.78,600.06,433.49,376.9,1035.14,365.03,397.36,685.53,942.78,288.23,673.31,257.72,816.06,257.46,835.58,835.09",[]
43,23629.38,"1021.55,665.75,138.7,590.95,1222.75,1108.38,478.4,202.14,412.97,208.12,641.33,1053.53,1002.11,815.82,1080.52,128.32,965.9,386.29,119.3,252.36,1197.18,388.09,1371.81,372.89,814.12,265.6,542.48,1351.32,752.58,1202.3",[]
44,23882.31,"368.5,471.31,611.9,375.79,635.85,1094.99,942.42,836.21,653.88,1109.41,809.27,1583.0,388.37,449.85,626.35,1487.82,344.46,292.43,409.22,141.1,351.46,1575.57,1348.33,633.86,692.04,440.78,610.33,667.92,505.2,262.59",[]
45,22639.78,"729.97,329.11,674.0,516.85,304.73,435.39,673.89,1157.63,620.63,724.79,480.06,639.95,242.59,703.1,459.52,1163.69,148.92,639.86,985.53,783.48,656.21,185.89,1413.72,991.23,1162.5,450.07,163.77,1374.86,159.01,363.17",[]
46,22875.48,"555.04,361.99,768.99,649.85,266.64,1092.33,499.46,1169.11,371.76,652.05,303.16,629.91,362.67,194.16,1086.72,349.91,1200.44,242.61,712.15,1335.22,751.9,557.71,948.18,682.42,403.86,763.8,913.49,568.22,670.5,658.61",[]
47,22842.2,"488.74,152.67,481.16,517.28,595.27,875.49,997.43,548.19,651.59,1235.25,228.87,1179.95,764.52,478.81,672.08,899.34,827.46,489.66,509.71,592.87,204.94,419.3,786.66,1114.77,446.94,473.25,605.04,841.83,985.04,458.84",[]
48,22395.62,"879.53,162.29,1680.44,471.81,578.92,419.98,450.63,242.64,134.73,1056.93,1356.22,363.85,341.19,267.2,122.27,967.24,577.85,426.5,653.34,1500.04,349.0,352.87,244.48,480.64,926.88,1121.94,938.77,505.53,448.2,629.08",[]
49,24518.51,"255.27,1134.62,402.81,1153.88,626.53,245.88,661.86,1078.07,1056.18,717.57,1001.52,1347.63,212.62,234.53,618.26,1015.26,296.27,940.77,341.19,288.01,1184.44,1211.05,586.37,517.92,621.17,607.69,1653.4,372.21,813.63,763.78",[]
50,25469.74,"1717.85,860.28,1216.08,1257.81,1024.86,470.05,665.5,535.83,1245.39,1387.05,824.02,484.19,195.25,315.74,319.01,407.18,370.31,1145.75,248.88,524.81,754.23,334.38,542.18,715.02,1061.74,858.12,480.4,860.86,467.45,629.08",[]
51,24036.34,"507.77,165.53,403.08,989.98,1126.71,394.58,341.06,311.42,824.43,375.4,1631.34,669.35,1016.16,894.45,905.82,793.73,796.21,444.89,1340.4,597.67,635.82,1108.61,1344.9,634.27,439.44,119.7,1147.12,359.56,636.48,410.86",[]
52,24812.28,"983.83,600.77,574.47,1547.57,1246.55,153.91,657.74,1174.98,1315.86,318.15,709.97,1056.56,759.95,840.89,964.16,173.03,794.64,646.62,452.95,115.03,880.74,337.35,707.25,1193.67,800.59,285.4,285.84,127.43,887.96,688.91",[]
53,22371.69,"477.36,352.81,496.23,694.65,797.75,214.28,883.24,1157.32,833.53,396.24,781.21,793.21,1290.34,586.43,623.74,493.38,170.05,463.36,205.43,349.79,504.31,528.59,872.77,526.35,984.25,252.36,174.89,519.34,1236.17,993.31",[]
54,24890.14,"423.51,736.23,659.2,1012.05,1079.53,1016.56,945.8,934.5,182.95,179.73,511.94,741.22,663.26,544.02,1375.43,460.32,1086.71,1243.33,881.96,182.95,944.34,232.68,1390.89,985.86,542.59,230.28,330.99,710.44,1198.12,1006.48",[]
55,24142.29,"228.44,1360.57,329.14,674.16,1192.34,766.41,639.86,142.43,1062.89,241.03,1167.75,311.54,975.32,427.8,683.42,100.3,1349.59,115.56,517.58,1203.92,789.96,863.3,554.31,212.1,457.35,403.07,1500.04,1333.38,1095.38,1039.67",[]
56,25085.79,"748.74,982.83,1351.62,881.17,774.89,607.5,864.87,517.82,853.98,569.71,386.35,430.18,763.68,1180.3,970.47,544.37,406.89,969.64,582.71,339.84,163.0,1268.8,1306.28,551.28,1105.85,604.22,605.02,114.09,855.04,957.07",[]
57,25932.69,"814.51,531.45,1784.4,867.72,485.67,1299.38,166.68,235.29,1056.7,1213.74,131.41,883.06,645.67,1317.84,285.84,940.74,1323.04,484.09,667.19,286.8,147.57,814.4,453.17,886.5,1357.16,1047.21,1076.33,1007.28,713.94,1032.55",[]
58,22796.31,"600.18,576.18,895.2,796.48,185.99,740.11,860.46,1151.01,344.89,942.12,324.63,1021.55,609.04,960.64,1207.12,360.29,1026.67,105.59,555.66,452.8,591.78,422.51,218.98,238.84,961.14,141.86,192.04,926.88,440.77,825.5",[]
59,24863.39,"949.63,485.3,758.3,944.45,1157.63,404.39,427.42,434.77,1174.98,132.89,440.26,282.82,576.83,183.02,1214.47,1252.86,1180.51,118.18,1279.2,1309.65,732.95,1281.24,188.72,993.58,824.58,1038.43,359.47,1144.38,556.01,936.84",[]
60,22443.47,"234.36,1168.32,934.49,467.05,622.59,790.62,623.85,256.01,230.63,426.42,262.31,670.14,954.54,497.09,175.84,505.39,1128.63,259.54,979.03,389.64,653.9,865.76,555.86,707.73,775.59,1029.98,479.27,591.04,498.31,1412.61",[]
61,24145.0,"1254.2,368.72,654.95,794.91,551.35,1517.79,491.06,107.57,515.47,1108.38,1706.18,242.64,1248.7,510.44,168.19,387.56,291.61,668.78,541.24,885.13,809.07,1377.96,430.18,671.12,469.17,459.21,791.41,584.43,350.6,845.25",[]
62,21212.49,"362.18,198.46,396.98,133.23,649.55,1140.62,759.0,506.9,1002.44,265.29,322.52,478.81,259.43,587.08,640.71,551.59,1004.95,558.53,945.1,601.73,494.43,735.44,317.15,493.66,480.4,1012.26,439.44,691.23,207.82,1151.93",[]
63,22439.38,"197.35,394.71,492.74,1266.88,1277.07,656.21,472.15,749.22,447.66,155.78,744.65,161.99,891.22,1010.72,570.97,271.81,379.57,429.71,640.5,230.43,743.7,462.07,1407.03,493.54,702.93,1078.07,318.52,152.19,936.86,1259.0",[]
64,26229.72,"1296.09,818.07,406.45,300.25,314.13,820.49,410.41,1335.8,455.36,1137.95,1186.1,531.77,923.57,301.52,1214.5,1282.68,1053.24,628.06,1299.92,730.22,1307.65,756.03,130.63,341.96,1324.19,586.43,1174.98,422.34,1239.92,1035.4",[]
65,26771.69,"539.17,259.39,365.17,242.11,1301.7,1114.97,1379.96,316.47,1392.91,1575.54,193.47,230.92,1107.0,978.4,921.27,994.28,360.38,1014.35,937.19,855.27,538.06,1083.62,1832.46,988.73,1052.08,1056.56,519.86,1273.36,987.48,570.87",[]
66,22424.96,"1061.01,536.0,269.4,1001.5,635.51,1341.76,294.93,523.14,344.3,887.27,363.17,373.54,277.14,723.41,1157.32,963.76,342.97,522.45,301.15,491.29,1108.61,414.27,1130.79,131.47,1167.47,288.39,241.88,587.08,233.99,457.12",[]
67,24605.21,"923.51,751.22,802.9,1053.53,489.2,1039.67,483.22,246.9,332.14,1295.45,1244.82,586.37,560.75,1374.1,260.3,348.47,656.24,763.68,1605.12,774.51,985.31,388.91,459.16,544.27,438.34,1260.44,249.38,463.4,664.08,367.63",[]
68,25902.96,"1103.45,795.38,626.27,964.16,1125.34,1240.51,468.47,915.03,554.06,980.4,1159.24,843.18,945.1,523.58,1243.33,813.63,343.35,383.56,1556.72,503.76,1146.96,345.63,852.08,242.59,244.23,426.2,745.52,675.64,177.76,908.81",[]
69,22174.72,"180.95,688.6,320.92,342.29,131.9,512.46,755.55,1325.88,641.27,387.05,440.49,348.63,1342.01,730.6,511.61,1233.56,377.36,268.84,514.16,1074.99,1293.42,174.4,894.11,744.53,96.34,624.94,700.05,764.43,735.16,788.07",[]
70,25412.89,"337.24,1411.77,1179.54,212.1,513.3,621.92,220.16,1111.48,1249.11,849.58,1275.03,572.85,664.88,532.16,424.3,681.18,813.63,1540.09,962.96,634.25,664.9,1102.65,758.51,722.34,467.96,787.22,737.66,331.87,1415.72,272.72",[]
71,23870.32,"614.68,942.06,184.69,171.2,1360.42,1340.71,1347.52,849.21,106.32,260.92,576.18,1258.2,223.54,467.73,1051.86,280.36,795.38,202.58,365.63,1022.07,911.19,1290.23,366.24,542.98,573.48,1085.9,397.1,1233.05,432.17,456.13",[]
72,25196.91,"288.77,672.69,170.37,911.19,1168.02,325.67,871.14,1599.19,649.75,272.2,724.47,734.67,1084.7,212.1,1075.61,854.54,607.32,455.68,383.84,1239.25,908.91,1056.97,1119.15,1124.87,703.46,355.29,201.88,1278.44,1534.41,1030.63",[]
73,24627.3,"951.97,119.3,1378.09,1298.16,245.47,514.5,627.63,794.61,751.22,403.24,403.08,1155.27,567.61,889.05,1053.18,1154.8,271.38,247.27,645.03,1024.86,1097.09,612.4,485.71,1053.87,630.61,882.49,532.96,687.74,97.96,1349.59",[]
