Index,Final NPV,Cooling_Savings,Heating_Savings
31,669.21,"21.96,38.47,29.12,51.91,21.89,25.26,48.48,28.97,15.41,42.77,38.04,26.29,33.91,15.58,58.25,42.05,26.94,30.95,49.21,48.4,29.27,32.74,43.3,53.81,24.51,59.06,27.01,16.55,13.52,40.83","1151.36,1293.36,1049.65,925.29,912.08,914.78,1212.56,1094.96,1114.47,1115.6,1145.33,1120.71,1038.13,1191.34,1119.62,1139.11,980.36,1178.84,1053.92,846.93,1181.84,1235.4,941.2,1352.63,900.71,1098.77,1189.8,870.19,1105.82,1173.71"
32,1079.79,"45.62,48.12,27.35,30.94,35.75,56.6,17.33,30.62,60.97,55.27,45.22,38.07,18.64,30.87,13.54,49.74,51.48,17.06,33.18,38.81,52.91,56.33,49.53,44.85,44.24,29.61,34.54,45.53,29.28,28.98","854.97,1214.73,1282.02,942.98,1169.06,945.1,1226.09,1293.06,1277.05,1089.71,1196.72,909.1,1217.02,1142.09,1002.26,959.02,1298.62,1038.32,1129.08,1149.75,987.84,993.65,1140.63,1122.35,1102.72,1164.64,1054.81,996.02,1192.48,923.58"
33,976.69,"50.14,45.94,26.24,57.13,47.54,38.62,50.29,57.72,26.56,51.31,46.91,20.33,55.2,37.37,41.05,40.88,41.99,48.79,39.73,59.3,53.82,28.06,52.61,59.38,29.07,39.17,41.21,46.94,48.19,35.96","1107.77,1163.92,905.28,1166.11,929.71,1184.97,1001.6,1067.48,981.7,1233.15,1237.55,1096.12,1018.4,905.73,1135.75,1164.5,900.4,1241.89,1220.65,1257.31,1161.24,1042.28,1166.65,879.09,960.57,1154.73,1168.1,1118.35,1158.67,1236.3"
34,485.31,"46.5,49.64,26.79,49.21,33.09,48.33,32.89,16.32,61.17,52.69,34.75,31.0,41.16,50.24,51.17,36.42,19.36,55.88,54.89,42.84,20.05,50.51,24.3,33.07,33.19,47.44,66.64,45.68,51.98,57.11","1061.02,921.34,1233.66,1062.21,1047.38,1190.53,1107.7,928.18,1101.53,1068.4,969.44,1102.78,1160.27,1134.43,1133.71,1140.53,1155.54,935.46,1168.71,1191.38,987.81,998.46,1059.51,1052.69,909.33,1134.44,1170.13,978.08,899.52,1044.62"
35,336.88,"40.94,60.35,25.63,29.28,21.52,36.17,53.6,55.12,30.44,30.89,45.71,57.81,59.72,48.01,65.57,51.23,42.93,59.92,14.87,35.88,68.46,46.36,38.86,50.28,39.84,29.9,43.52,32.26,51.23,30.33","887.97,1081.34,1063.35,1119.2,1018.05,1176.4,1021.54,1058.84,981.95,1064.55,1014.55,1113.62,1029.53,1156.35,984.3,976.56,1076.84,1187.13,1037.22,930.28,1302.76,1102.21,1077.36,1178.63,1039.26,1111.78,919.06,1031.02,1208.58,1079.77"
36,408.73,"33.48,26.03,18.18,48.79,44.03,34.45,54.51,40.6,51.56,57.97,60.69,26.41,65.82,44.03,21.05,36.03,36.48,60.24,25.4,57.24,48.43,57.97,22.75,15.32,59.06,35.27,30.65,51.16,43.35,40.19","1031.14,1187.3,1054.74,1101.43,1081.17,978.48,1195.62,1265.25,1095.33,1050.27,1105.71,1088.15,993.05,1126.82,920.05,939.93,969.66,1036.58,985.35,902.53,1074.78,1151.37,1173.41,952.99,1139.08,967.73,910.79,1232.1,999.69,1227.58"
37,695.51,"65.72,27.45,49.35,50.64,62.26,44.49,48.49,28.45,64.7,31.8,19.18,52.12,41.16,60.41,46.71,42.22,49.8,48.4,51.66,50.55,29.83,25.81,48.06,48.15,56.45,50.97,55.81,39.25,33.11,51.57","1237.55,1148.17,931.6,1113.52,1080.92,898.44,1187.3,995.4,1147.84,1185.68,853.04,1097.92,951.42,1123.98,956.49,1261.53,1077.98,1152.75,1075.65,1072.82,988.1,1127.4,1067.77,863.59,1130.07,1108.88,1002.08,1247.91,1161.69,1110.18"
38,305.95,"28.24,51.59,58.05,22.73,24.27,38.89,53.19,31.74,57.72,52.13,26.8,44.91,53.27,49.18,61.01,28.63,27.75,50.26,16.83,72.42,52.09,29.0,9.96,35.78,46.57,26.62,33.84,48.58,55.33,42.68","1025.6,1155.39,1132.72,1242.71,1013.73,1167.49,911.34,1075.3,993.64,914.25,954.29,938.41,1023.43,1161.18,871.82,1156.04,1020.95,1066.39,990.99,983.86,1061.65,1089.78,1262.53,1313.22,1146.5,1137.33,950.83,1014.19,1168.73,1020.28"
39,150.62,"40.97,41.68,43.41,46.34,23.54,61.75,23.13,41.2,67.06,49.76,44.67,16.4,45.6,24.92,52.09,24.82,51.88,11.97,16.1,37.33,15.96,51.76,19.51,55.78,42.77,61.46,29.72,33.36,30.17,53.09","1055.27,1099.92,1080.83,1305.42,1138.26,988.99,951.03,1203.59,1243.66,863.57,922.91,959.47,976.12,1000.77,933.68,948.44,1168.85,1234.15,982.46,958.39,999.98,1130.62,1065.19,1110.17,1059.1,933.01,959.76,1210.97,963.56,1192.94"
40,695.3,"24.92,33.05,32.08,41.42,37.57,62.74,50.75,20.59,45.55,34.82,23.03,39.08,35.21,37.75,41.04,38.42,54.4,19.02,28.49,53.86,49.6,20.03,37.29,54.84,17.39,21.89,44.34,34.62,51.66,43.88","939.61,1199.11,1167.21,1188.56,1111.33,1036.0,1066.94,945.0,1120.01,1184.15,1246.22,1133.36,1143.36,1151.58,1031.52,867.7,1114.99,1172.77,954.22,865.32,1056.49,1055.27,1119.59,1131.37,1036.48,998.29,1070.54,1229.83,1243.33,905.63"
