Index,TCOO,Cooling_Cost,Heating_Cost
23,34202.7,"884.97,1042.83,831.16,911.41,358.16,1197.33,1445.04,840.5,166.87,1050.95,243.79,1268.07,215.46,1214.93,518.62,340.43,965.75,177.72,120.46,189.15,1031.53,663.91,322.05,1113.93,998.46,751.06,527.23,435.83,485.69,293.61",[]
24,33730.17,"770.38,372.21,405.46,317.02,454.13,982.37,1345.73,824.81,94.9,662.58,349.21,780.18,690.63,1312.06,357.11,454.48,670.6,1266.83,1379.63,1122.54,1255.22,179.1,586.57,763.86,213.25,419.79,874.36,708.24,377.58,1317.25",[]
25,32454.31,"508.76,751.38,698.01,311.28,749.99,284.31,795.71,214.57,1294.92,519.6,1130.87,126.42,750.45,1045.15,645.92,905.85,450.12,336.98,777.66,291.73,660.23,153.13,510.48,672.87,1240.44,577.3,1120.25,587.62,205.14,721.03",[]
26,33011.4,"972.66,1146.78,939.22,1327.17,763.27,746.34,729.45,700.45,494.52,435.83,467.05,688.3,462.04,163.54,470.53,684.23,117.42,751.38,350.55,376.13,430.43,768.26,591.41,706.42,757.69,606.02,360.18,146.15,875.49,782.04",[]
27,35139.0,"564.95,663.83,1294.11,676.71,965.41,391.88,233.8,1058.49,477.15,1272.22,1093.84,415.7,318.35,884.97,370.07,496.16,112.27,1373.63,1030.53,748.37,1037.72,934.75,1334.79,1282.83,532.85,948.67,929.03,223.73,933.83,657.12",[]
28,33824.32,"92.9,1244.69,1121.34,778.83,877.91,1410.03,1442.27,410.5,118.01,202.81,772.93,799.7,179.69,744.64,287.71,1132.52,985.9,495.38,411.21,429.16,973.76,665.58,271.01,1008.42,401.03,775.89,1007.54,230.52,777.66,335.83",[]
29,33798.06,"915.72,1066.63,1520.05,937.77,519.94,812.45,970.06,461.39,339.38,680.93,511.87,880.68,521.81,224.98,505.78,1174.83,311.43,472.73,304.18,562.64,1092.15,454.34,91.98,1267.32,916.37,887.68,278.52,725.5,267.08,311.7",[]
30,33795.42,"944.03,442.14,1193.48,435.83,1224.62,527.49,602.06,206.91,447.55,1363.67,727.81,479.64,587.42,388.57,486.27,593.8,374.5,523.74,1240.94,1173.87,1036.43,335.31,518.12,1376.74,875.54,787.77,137.08,201.09,1148.49,449.28",[]
31,35495.56,"622.42,958.55,983.23,626.86,1272.1,88.98,418.01,362.91,1142.09,945.2,477.66,613.49,1382.38,455.02,381.55,525.45,955.47,298.67,1000.24,837.73,531.66,1599.72,1204.6,1432.51,743.6,753.67,537.11,663.91,683.05,1605.28",[]
32,34355.08,"897.48,932.85,1639.89,1310.24,278.57,755.41,528.54,462.04,684.75,1336.08,868.61,404.78,890.55,117.64,638.19,885.84,1267.08,702.62,621.44,329.79,406.56,340.0,621.73,175.62,620.96,419.84,379.41,594.32,1276.84,239.79",[]
33,33843.74,"1300.43,1197.47,727.02,699.8,528.26,142.84,1363.67,692.48,109.8,361.19,1077.83,1101.03,123.64,1240.44,843.71,396.83,456.47,479.37,734.62,657.74,505.97,243.22,433.0,1177.53,794.75,544.17,789.51,120.9,821.32,742.0",[]
34,31117.99,"719.77,113.81,267.64,1023.9,888.74,95.21,723.02,136.38,902.67,624.19,401.12,91.78,993.89,660.27,275.3,734.96,238.5,182.26,907.03,587.64,1020.81,1207.44,488.54,723.86,121.52,427.69,1354.41,443.57,371.11,576.4",[]
35,31162.38,"156.7,595.44,433.0,738.12,455.93,600.61,241.92,880.16,1093.84,351.33,741.72,508.03,411.69,333.94,638.19,334.4,1330.22,505.78,417.08,590.62,289.11,494.47,350.28,426.33,829.75,500.29,525.16,487.65,1324.88,883.08",[]
36,33991.27,"519.2,478.76,713.94,462.65,394.54,491.34,1384.01,318.07,903.62,241.78,552.69,950.44,343.86,384.09,1024.66,700.19,344.88,1085.0,1080.74,1102.83,902.89,878.69,397.85,1294.04,481.64,1091.16,1276.38,1132.3,387.32,943.61",[]
37,32277.14,"273.31,579.7,585.46,382.96,462.4,858.9,622.97,887.0,578.49,918.98,415.7,460.21,171.06,588.28,1062.44,685.28,1554.21,397.44,894.68,651.54,289.84,1065.08,557.76,671.69,332.35,232.33,694.83,758.05,681.7,658.3",[]
38,34362.91,"723.1,1259.46,1217.99,435.04,891.41,407.15,1030.67,638.19,1239.95,1005.38,1352.03,853.91,376.26,618.43,363.2,384.71,640.68,572.53,785.36,442.67,524.23,894.45,963.56,283.37,85.37,665.94,696.27,341.84,255.82,666.78",[]
39,35557.12,"392.73,1138.31,809.44,1027.5,1338.43,948.47,436.34,354.87,1216.9,353.39,683.11,609.26,1047.44,395.88,1584.01,1186.13,1286.39,275.23,315.56,686.74,580.5,917.32,258.23,1130.76,432.48,991.61,1097.03,937.15,414.2,339.11",[]
40,34775.45,"416.25,713.13,1092.52,1050.33,238.57,840.9,194.82,1274.7,815.45,831.82,209.51,931.38,1161.93,431.79,608.44,280.17,1299.77,873.13,632.68,532.71,722.17,966.89,1230.58,1310.59,909.59,477.76,683.06,642.04,846.03,363.86",[]
41,34131.89,"917.21,638.19,963.56,162.46,530.51,710.93,568.36,554.52,1089.35,381.55,1323.92,895.45,196.34,807.7,701.92,134.33,851.93,220.63,1304.91,1263.8,593.08,329.55,1553.03,939.38,875.28,446.19,991.4,418.33,897.1,434.03",[]
