Index,Final NPV,Cooling_Savings,Heating_Savings
158,-9295.53,"25.12,14.3,27.8,19.16,18.9,15.15,26.77,25.84,20.03,28.36,20.91,26.67,9.65,27.31,15.61,11.83,14.69,8.65,27.9,29.15,22.0,18.83,32.46,30.62,30.82,15.07,30.16,15.87,23.23,21.87","609.64,621.49,565.0,603.06,541.91,664.85,619.59,583.04,749.45,578.92,707.16,542.78,555.4,712.89,530.88,567.23,597.82,534.58,556.21,617.17,729.22,672.98,529.58,613.22,594.63,523.17,553.53,525.47,758.04,672.98"
159,-9205.57,"16.06,27.4,13.62,33.81,18.59,25.56,32.19,31.74,33.84,27.9,7.97,28.87,20.75,19.55,26.36,25.0,33.83,29.13,6.76,18.96,32.63,32.24,28.8,32.7,27.9,31.45,9.72,22.19,21.61,22.73","591.37,617.02,669.65,605.58,724.06,560.51,566.04,634.69,636.71,563.82,603.85,554.84,588.97,599.07,544.12,614.09,590.4,532.72,616.21,645.89,634.0,648.59,529.04,654.43,623.98,683.94,552.97,636.15,594.02,665.24"
160,-9117.2,"6.16,36.25,32.38,18.29,20.07,28.4,11.14,28.78,28.66,37.9,30.58,30.81,32.16,20.48,28.16,24.57,14.78,32.5,6.79,27.05,21.99,25.26,15.96,32.53,34.98,11.42,33.52,30.15,26.52,18.87","589.37,691.05,528.61,623.56,648.74,620.81,521.5,690.57,566.16,566.23,583.44,711.05,534.2,666.74,521.96,597.95,590.0,601.11,616.66,622.01,579.99,725.22,665.23,662.18,649.4,550.64,621.97,642.4,614.8,674.23"
161,-9391.25,"29.33,32.85,24.25,14.6,26.61,26.73,16.44,16.28,28.64,29.3,20.77,25.22,16.51,24.66,25.11,20.68,19.68,13.16,22.84,15.2,26.01,8.48,22.84,16.83,23.74,26.38,30.72,22.74,22.27,25.1","575.5,615.5,578.47,537.16,539.64,546.86,616.29,633.7,581.1,608.62,683.39,540.75,655.13,619.52,732.54,713.54,623.49,572.81,618.96,679.48,532.95,537.43,567.5,644.87,551.38,652.95,617.02,539.8,618.43,553.47"
162,-9132.2,"27.16,14.49,25.92,14.0,30.28,21.04,35.76,16.73,30.71,29.29,23.63,37.63,24.12,18.13,25.58,32.09,21.65,33.58,17.32,13.42,37.24,19.81,21.71,29.32,14.82,19.1,33.26,25.0,22.78,24.25","631.18,645.08,522.53,610.99,701.85,547.86,702.28,622.37,661.91,548.05,598.92,541.47,681.6,642.97,540.68,599.89,669.28,547.22,628.23,603.16,636.42,586.16,635.57,646.17,578.8,647.25,547.55,724.93,547.34,548.85"
163,-9650.3,"7.62,29.62,31.28,22.77,28.26,22.55,29.96,22.53,15.76,12.81,17.43,26.33,18.98,16.86,16.14,26.26,22.51,27.06,28.46,22.98,19.21,17.73,31.31,21.3,25.91,25.43,22.46,24.54,27.37,28.95","559.18,620.64,523.59,559.74,571.89,525.64,554.53,583.89,647.5,594.1,619.66,612.01,743.15,582.84,554.25,662.38,540.87,555.99,607.14,551.34,602.86,523.58,548.2,712.74,608.08,612.37,553.01,630.32,611.04,561.02"
164,-9297.76,"27.82,31.12,31.08,15.32,15.51,15.36,21.17,15.32,22.61,6.23,18.77,19.8,16.35,8.62,37.55,28.86,19.85,27.51,29.64,10.41,19.09,18.82,24.31,31.5,28.02,32.03,30.85,33.97,39.51,20.29","574.0,633.61,596.97,648.61,654.33,684.14,540.71,622.06,563.11,560.38,712.54,609.09,645.99,632.37,533.25,601.0,634.57,666.83,537.99,656.4,623.5,551.63,599.88,579.32,557.12,540.82,573.42,674.34,541.08,540.37"
165,-9284.79,"31.19,14.41,32.53,21.44,17.4,14.85,40.3,23.77,27.9,28.13,19.13,15.65,20.96,30.33,26.93,20.43,9.18,26.63,29.29,15.86,24.73,10.22,16.72,28.74,29.2,21.72,8.2,28.07,27.33,26.89","674.34,599.69,640.01,583.49,626.22,584.06,562.66,537.94,667.34,625.56,538.25,540.29,582.02,563.28,598.07,539.45,615.48,698.05,566.66,706.01,657.75,635.01,520.6,546.29,675.13,618.9,553.56,677.94,615.39,711.69"
166,-9373.43,"32.5,11.72,34.31,21.67,16.64,30.39,32.4,30.67,16.67,17.22,25.02,31.06,19.21,20.21,35.5,27.89,31.91,23.95,30.52,20.66,26.31,15.01,24.97,11.64,29.09,27.62,32.43,21.89,28.21,6.85","588.77,573.38,585.31,614.33,616.57,633.3,549.1,639.01,576.43,525.01,648.54,623.84,733.04,585.88,530.69,604.41,655.89,546.43,582.09,539.91,541.74,602.72,603.05,713.01,703.45,591.29,522.37,588.93,651.75,575.25"
167,-8815.2,"18.57,25.5,33.29,29.84,25.87,12.76,28.39,31.31,21.09,30.99,32.75,8.87,16.49,24.47,27.9,31.17,25.33,20.3,21.68,19.88,25.73,28.85,11.73,10.95,15.61,28.23,21.9,16.83,22.06,36.65","732.47,626.31,631.83,665.15,608.82,635.0,524.5,676.75,712.52,551.88,564.06,693.57,658.1,635.89,648.12,611.23,565.99,667.85,638.97,526.7,560.59,646.59,537.98,689.19,653.4,632.72,638.36,660.2,601.61,613.72"
168,-9256.74,"14.28,14.19,16.99,22.91,32.04,18.79,36.54,39.26,28.99,27.88,31.11,28.39,8.87,15.71,17.69,15.81,18.6,32.69,12.3,18.22,17.55,30.12,34.68,39.86,34.43,15.52,27.75,25.59,29.32,21.13","526.59,611.53,689.19,658.34,583.39,591.6,549.05,524.55,599.17,605.61,690.24,722.63,641.87,661.38,643.46,737.25,557.53,544.32,566.5,623.9,556.65,638.2,526.76,559.35,593.39,602.41,561.0,607.18,553.88,641.82"
169,-9147.87,"31.23,37.64,25.7,6.28,14.5,31.89,18.31,17.36,26.9,13.04,23.68,33.56,11.73,30.05,20.9,12.57,18.12,18.49,10.82,21.28,16.97,23.28,18.1,6.16,19.55,26.27,14.35,19.81,35.98,13.46","710.86,561.97,616.06,589.89,602.06,654.2,734.79,565.27,710.64,558.49,549.46,568.55,584.41,540.11,620.09,590.93,542.44,623.83,728.67,576.83,674.3,658.65,647.17,640.18,573.87,606.11,585.94,618.9,615.5,583.44"
170,-9520.11,"30.32,23.58,24.42,17.14,36.18,31.97,24.44,35.52,26.65,24.04,33.68,39.59,26.1,20.48,12.43,31.99,29.9,27.86,17.93,24.33,20.29,28.71,24.81,21.72,25.82,34.26,19.13,25.38,16.09,23.21","540.11,601.6,567.77,583.4,647.68,614.61,526.81,581.68,572.79,668.75,614.07,641.67,543.42,563.22,569.47,541.05,690.92,583.84,691.33,637.69,594.06,578.44,580.23,568.62,586.17,613.64,560.18,538.88,560.47,587.84"
171,-9153.57,"28.87,21.96,30.02,33.09,22.43,13.8,20.77,28.71,21.43,24.84,37.06,35.34,33.14,27.32,31.75,16.1,16.23,29.36,29.2,8.07,23.55,28.73,28.25,16.01,30.3,24.14,16.91,23.56,33.52,26.42","549.3,641.48,523.28,590.6,576.19,698.1,669.28,592.5,575.5,679.75,607.42,564.81,639.19,726.69,558.33,561.83,565.68,617.28,607.69,720.32,628.23,566.23,531.75,643.11,735.99,559.51,590.09,564.41,670.8,618.43"
172,-9098.35,"27.75,38.96,13.47,25.41,12.57,30.15,18.1,32.48,20.24,30.89,30.71,24.64,27.6,20.52,19.36,25.05,36.5,27.02,33.54,13.58,40.13,23.49,31.53,31.58,9.92,23.81,25.92,24.49,23.61,12.65","566.47,628.29,631.83,748.91,555.22,598.31,635.39,589.69,615.75,616.31,604.11,537.99,536.5,547.96,656.96,569.36,612.69,542.71,588.66,734.34,683.99,628.86,552.57,588.2,615.85,590.0,635.0,726.16,599.58,756.38"
173,-8800.07,"27.78,16.91,28.7,28.54,29.35,30.81,26.09,27.95,18.81,25.7,24.42,31.89,27.19,19.88,29.63,28.37,13.59,29.75,20.59,14.27,26.21,26.24,27.51,18.92,6.1,15.2,8.01,22.72,34.5,19.09","702.85,594.48,681.87,630.17,560.31,609.32,670.92,663.39,722.27,546.83,574.07,572.31,723.45,585.63,536.99,635.12,607.6,744.63,652.5,532.07,721.39,569.99,718.84,530.19,546.38,653.66,582.55,642.49,739.94,616.42"
174,-8941.99,"9.54,23.78,26.63,30.09,28.47,13.72,12.49,23.32,15.34,33.4,39.6,19.98,17.98,29.14,21.44,20.77,33.25,33.66,24.46,18.64,16.22,12.72,10.82,40.37,19.91,16.84,24.9,17.41,27.05,8.09","591.06,602.56,704.54,645.9,642.18,650.29,717.15,642.0,651.89,664.98,557.94,554.13,678.14,619.93,546.32,563.9,530.19,597.25,660.41,586.26,692.06,674.35,559.88,618.66,695.51,545.82,591.86,555.07,642.58,673.85"
175,-9185.53,"16.62,17.01,7.67,21.67,25.45,23.23,30.5,21.85,31.45,17.73,21.76,25.81,24.17,17.12,18.68,17.03,20.41,14.82,30.1,24.16,31.11,12.26,19.37,38.02,17.38,31.99,15.02,32.63,33.29,25.04","555.17,724.49,638.89,663.19,574.37,571.45,594.59,587.91,616.69,544.44,597.84,611.49,638.29,604.63,608.08,630.69,559.42,604.49,541.96,563.22,689.31,752.65,531.17,660.49,733.8,690.09,587.08,617.25,545.18,547.98"
176,-9394.42,"26.57,14.75,15.47,22.74,26.79,24.31,27.28,26.66,25.05,31.97,9.2,26.79,27.78,25.82,9.42,19.42,25.31,18.9,19.98,13.97,8.69,18.74,32.41,13.25,28.33,26.86,32.32,29.47,18.21,22.7","662.64,636.62,647.21,572.11,586.55,539.15,632.82,600.41,557.04,566.66,544.78,584.45,668.01,640.4,561.18,556.03,527.73,699.19,580.36,758.98,618.4,535.52,690.71,620.64,530.19,548.96,653.8,534.99,606.19,568.55"
177,-9112.75,"36.67,21.03,36.53,26.52,32.19,29.47,27.85,28.02,15.36,13.95,20.06,33.68,17.85,7.81,19.59,30.8,36.56,17.14,27.76,31.91,33.16,28.25,21.3,19.89,22.52,28.01,29.94,28.63,38.61,27.53","594.77,744.25,539.56,524.86,651.08,633.9,724.28,577.11,638.21,720.65,589.15,547.62,583.07,597.16,568.84,608.39,578.6,664.32,548.07,539.41,574.55,637.31,599.07,659.92,587.11,612.64,630.8,521.26,658.1,664.69"
178,-9500.72,"8.21,19.81,32.97,21.5,17.04,13.2,10.28,28.79,24.88,22.31,7.69,17.36,13.42,18.03,31.36,30.89,27.46,23.38,14.18,14.17,15.51,28.79,23.0,30.85,36.74,29.88,10.46,25.4,36.37,10.94","762.32,607.21,589.41,545.02,597.32,601.38,604.63,526.55,578.4,541.3,532.07,562.5,648.11,556.45,689.99,684.43,627.63,525.4,596.67,584.06,599.61,564.38,605.46,696.23,549.0,592.6,555.65,573.91,561.8,645.04"
179,-9085.55,"24.28,22.25,32.03,30.45,30.0,22.03,20.4,27.86,24.71,34.09,19.01,23.45,31.82,21.33,30.57,19.64,23.96,10.64,27.32,27.33,18.28,27.37,26.86,33.7,31.41,28.28,32.04,22.68,26.45,26.67","685.28,600.05,568.63,545.12,712.74,573.6,627.53,560.1,710.36,625.64,565.57,553.26,606.26,608.81,540.3,540.04,742.48,633.16,655.25,557.92,592.9,644.78,670.75,552.22,640.65,668.17,630.48,573.57,557.14,697.61"
180,-9259.71,"25.36,34.97,16.16,30.16,17.77,30.76,33.52,14.1,21.06,25.83,29.96,22.86,30.4,29.75,18.47,20.51,29.29,18.79,20.77,28.34,11.84,17.73,17.64,32.08,9.74,33.01,26.52,18.89,35.53,25.01","616.16,614.97,576.83,646.09,657.82,556.61,569.84,532.38,543.25,598.54,620.76,588.62,655.74,624.19,598.31,633.16,616.66,675.5,618.3,580.53,594.51,648.0,598.02,576.05,607.28,600.17,582.2,594.01,623.6,706.19"
181,-9211.19,"26.28,32.41,31.82,11.73,16.01,32.67,18.63,7.28,32.97,14.34,28.12,31.79,23.13,15.35,33.47,32.1,33.14,12.85,29.04,9.66,35.32,31.33,21.81,31.2,11.08,27.99,20.2,35.93,30.97,17.94","534.19,596.28,543.16,676.52,555.47,557.72,558.85,759.25,678.27,677.61,541.74,625.02,586.64,604.29,600.35,532.83,618.68,576.06,675.36,576.61,579.32,644.49,672.98,551.2,752.65,594.34,600.04,685.02,555.66,661.78"
182,-9037.15,"7.01,9.66,19.42,25.72,20.26,22.64,29.06,9.88,18.14,31.43,25.28,32.89,36.54,16.84,31.54,23.05,29.36,31.93,21.39,24.44,26.05,27.84,19.94,27.31,38.44,24.01,39.72,14.01,33.02,27.17","706.79,582.54,572.31,598.87,667.36,655.97,549.5,662.7,605.24,719.31,586.47,684.16,542.15,620.46,606.14,630.13,590.41,565.14,559.38,618.65,611.53,580.16,599.0,612.41,557.95,645.99,656.39,603.98,600.86,734.11"
183,-9378.75,"23.31,33.02,26.36,20.09,27.02,19.73,29.99,13.8,22.88,39.08,6.92,29.87,27.89,22.31,35.01,38.17,25.01,27.07,28.61,24.81,32.2,7.8,24.14,15.52,7.07,27.5,26.75,21.84,27.59,36.09","577.15,569.62,651.6,523.16,589.75,527.88,524.9,538.67,610.36,622.45,631.99,571.58,710.78,669.71,632.01,651.11,541.74,670.02,584.8,526.36,529.99,651.49,726.77,651.34,589.99,656.84,600.07,598.42,616.42,576.42"
184,-8827.69,"35.75,15.18,25.79,29.2,22.7,17.29,28.59,35.38,34.36,31.8,34.82,19.48,25.47,27.34,33.34,35.74,14.83,30.86,9.55,15.87,28.88,24.84,17.18,29.33,25.23,15.55,23.25,23.97,23.2,10.51","647.85,651.94,679.75,610.86,581.47,637.31,706.34,650.66,547.74,687.19,564.29,603.54,595.03,535.24,642.86,639.45,724.49,685.24,599.73,722.11,610.29,630.05,683.38,572.64,558.01,591.6,639.77,574.66,567.72,578.86"
185,-9232.98,"28.17,10.51,27.77,25.43,11.37,12.79,17.78,24.01,9.92,9.43,18.51,20.95,24.49,12.77,12.04,24.02,6.05,23.95,8.05,33.42,35.74,23.37,16.17,20.44,8.14,15.89,26.05,20.27,19.27,21.7","541.65,620.26,618.76,521.09,576.04,613.18,568.73,537.88,640.87,664.94,661.47,739.67,548.56,668.57,592.9,638.78,580.52,585.6,631.98,689.37,654.2,663.5,731.19,678.45,524.05,538.58,581.66,621.29,680.97,609.93"
186,-9346.66,"29.25,25.19,24.69,29.48,13.34,33.99,33.29,37.64,19.53,34.58,27.51,24.99,35.04,31.11,18.03,24.0,26.36,31.7,35.2,16.48,18.87,28.47,30.91,26.51,17.23,12.65,32.11,29.24,22.29,18.42","600.17,556.47,544.16,719.49,721.95,658.49,535.21,573.23,568.91,525.51,598.07,577.09,591.1,587.82,539.41,590.84,756.39,604.94,546.06,650.29,561.0,691.33,534.79,547.22,538.13,662.74,618.9,597.19,641.08,545.12"
187,-9304.4,"13.47,28.38,12.65,34.33,20.01,18.3,26.22,24.55,7.2,29.62,27.03,26.88,36.02,29.07,22.94,26.33,12.75,35.48,29.41,32.01,27.04,29.16,8.0,25.28,10.56,27.17,27.36,25.33,16.66,31.98","604.61,572.68,545.07,600.11,634.1,586.88,667.35,636.64,611.68,615.71,679.66,604.05,617.17,639.5,641.52,584.41,588.17,532.56,557.91,576.06,613.02,585.94,614.23,601.46,580.28,534.23,633.62,590.99,627.63,665.82"
188,-9365.59,"26.57,31.67,14.78,30.46,10.47,25.89,12.6,32.15,31.4,36.65,22.4,23.82,18.88,22.64,32.97,35.07,22.72,26.62,23.06,17.1,32.69,16.16,22.16,21.68,20.24,32.05,34.76,18.47,17.55,19.27","590.77,533.25,540.43,542.22,583.79,605.04,632.79,700.91,669.7,563.54,574.2,624.92,597.16,541.08,612.12,541.91,622.9,615.99,612.14,563.15,523.28,734.4,633.35,542.4,662.62,612.86,634.59,588.09,685.12,701.63"
189,-9199.62,"31.66,29.15,32.32,36.18,33.51,30.87,31.89,24.73,9.27,24.02,21.27,15.66,20.75,27.15,29.32,14.27,21.58,15.7,30.46,17.32,30.66,31.71,25.76,28.49,35.47,28.19,30.47,26.13,24.49,19.14","534.95,737.2,664.24,553.35,569.45,564.81,671.56,641.48,570.79,622.15,521.89,599.24,635.33,524.6,537.05,589.99,642.89,641.31,632.93,689.79,607.98,603.17,629.39,720.08,533.4,582.92,608.82,609.93,623.47,585.25"
190,-9320.49,"20.17,25.17,31.38,14.27,29.75,18.41,10.26,14.87,31.22,22.06,26.1,35.15,21.98,19.98,17.14,22.26,10.58,29.16,20.02,27.66,33.02,26.6,28.19,19.8,30.63,37.41,28.85,22.52,22.87,24.5","637.23,566.17,582.86,552.05,696.97,570.35,562.17,539.19,601.27,591.63,658.17,545.15,742.56,677.26,581.63,533.98,624.75,602.24,542.31,630.75,705.35,613.72,581.64,523.16,763.72,547.9,672.13,547.98,607.88,561.24"
191,-9339.09,"25.31,17.98,19.95,30.62,22.8,14.53,31.37,36.43,33.35,17.22,34.67,18.9,19.22,34.31,27.23,6.88,26.14,17.09,16.35,18.27,19.03,11.94,7.61,29.18,26.75,25.29,29.66,23.9,20.52,12.17","538.58,553.88,541.21,535.29,659.68,630.13,626.18,588.67,575.78,583.88,620.28,651.85,627.5,645.79,599.7,705.5,641.97,618.97,660.38,524.07,705.36,559.88,616.06,590.82,555.92,585.85,556.83,615.71,655.69,654.29"
192,-9496.95,"16.32,34.9,20.21,17.33,36.26,29.4,24.95,29.49,16.19,18.91,33.61,34.84,25.51,14.09,15.71,32.77,33.66,27.29,26.52,25.82,31.27,32.45,25.35,29.62,29.97,27.8,31.67,20.17,38.37,18.78","589.37,569.68,555.32,543.84,618.43,577.36,604.66,538.92,583.87,539.64,602.18,666.21,544.85,544.9,582.23,563.86,706.18,624.72,566.28,664.59,635.07,626.59,611.59,645.73,679.67,555.27,554.04,601.46,595.13,616.41"
193,-9196.64,"32.12,15.16,28.0,34.73,35.4,9.61,27.6,36.67,23.32,35.15,20.62,29.45,29.23,15.53,31.84,26.38,19.86,24.08,29.12,22.38,24.22,13.2,35.01,17.03,22.0,29.32,24.32,8.46,13.99,26.6","736.08,547.83,663.12,609.04,607.02,537.44,594.92,632.01,615.7,709.8,563.04,542.8,609.51,544.32,580.38,570.97,611.67,567.68,567.3,571.99,533.31,653.57,670.68,632.35,654.06,546.31,557.12,720.82,657.37,672.76"
194,-9131.35,"19.36,27.79,15.99,22.85,19.42,30.47,24.28,23.7,23.04,17.33,29.05,6.57,10.06,29.57,9.65,9.36,20.84,31.98,27.71,32.57,19.59,12.03,33.52,6.95,23.19,33.81,33.05,9.1,30.2,15.65","657.19,561.68,589.83,567.23,562.76,592.05,603.05,679.64,721.64,659.97,625.4,672.75,637.79,560.81,577.44,521.63,700.02,561.24,685.12,669.97,590.43,632.72,614.78,616.21,540.25,594.34,626.16,552.13,658.79,657.85"
195,-8779.33,"8.9,37.41,20.22,28.31,30.85,39.08,33.86,23.18,22.51,31.61,30.39,37.41,35.02,13.54,21.56,21.1,19.62,24.09,29.51,33.22,12.78,6.32,29.05,18.3,18.69,14.23,30.72,16.06,29.92,32.27","684.93,601.63,559.72,661.56,772.63,681.4,682.74,689.19,724.43,625.65,540.31,539.1,634.79,636.27,546.45,653.25,641.43,565.44,732.16,544.49,539.53,670.84,633.16,598.73,537.42,558.69,614.53,540.92,676.62,628.1"
196,-9320.09,"14.2,33.79,20.22,24.22,24.1,16.08,22.16,17.7,14.83,32.11,36.43,18.03,28.94,30.75,23.69,29.05,18.99,27.77,23.26,12.66,20.1,18.42,6.51,20.03,5.99,17.58,29.69,13.42,20.99,23.81","561.66,563.5,557.42,646.34,593.01,540.08,625.64,680.71,596.56,536.34,699.5,616.15,666.6,526.02,667.18,585.68,542.44,596.23,678.63,690.09,711.2,653.59,650.23,551.63,580.28,555.97,607.28,561.28,606.06,581.66"
197,-8981.97,"35.86,29.07,19.04,31.56,24.43,27.58,27.75,30.26,33.58,19.24,28.71,22.31,27.36,13.6,20.21,20.29,30.19,11.73,34.09,16.5,27.35,30.44,10.55,24.72,27.03,19.36,27.39,25.74,24.39,16.11","580.21,669.38,666.56,726.77,722.8,613.72,562.54,565.11,555.71,656.4,565.55,603.15,650.29,658.34,557.2,688.48,604.29,716.4,659.41,608.13,531.07,583.88,602.02,592.76,539.91,536.79,598.25,621.09,594.91,631.29"
198,-9712.62,"15.95,25.3,24.27,26.92,32.82,24.25,21.61,24.71,16.03,20.43,13.53,22.93,20.66,23.71,35.5,13.23,16.94,36.72,27.64,34.15,17.14,25.59,23.22,33.41,19.04,25.78,23.87,26.2,23.96,6.92","560.16,647.54,545.64,554.63,611.32,520.44,549.01,522.37,712.4,525.14,534.52,622.5,639.16,565.31,591.48,711.05,584.04,645.18,633.12,587.91,569.35,564.06,557.91,527.28,641.85,540.51,562.66,624.86,565.58,551.75"
199,-8839.81,"29.95,25.89,25.23,29.23,27.55,31.89,28.18,33.49,17.08,35.79,16.63,11.08,25.23,20.7,22.43,30.96,5.9,29.09,8.39,29.43,29.73,13.07,36.7,17.52,34.12,6.49,30.77,24.01,8.31,11.01","588.1,585.23,695.25,606.96,592.76,598.67,669.16,608.34,733.75,690.09,613.91,756.39,613.13,599.09,560.39,680.37,583.25,630.08,520.49,702.26,563.11,610.77,740.13,527.8,725.6,521.0,547.22,609.55,651.61,688.59"
200,-8909.5,"12.46,31.58,24.15,16.47,33.47,8.72,18.25,19.29,30.27,26.66,21.68,8.73,26.51,19.53,30.34,19.25,30.93,14.64,23.47,28.57,25.56,17.11,31.68,21.01,33.68,15.04,23.96,20.17,18.74,23.61","643.16,659.4,598.51,689.19,624.93,535.65,638.76,549.6,609.97,702.6,621.81,719.51,553.83,570.38,537.73,627.09,665.3,521.99,681.28,569.75,623.51,724.29,626.99,709.56,632.45,600.93,559.97,646.52,752.2,639.63"
201,-8925.77,"34.43,23.23,19.38,16.68,25.07,35.46,11.08,27.18,20.68,13.36,26.66,33.81,16.46,35.78,34.98,8.58,41.36,20.69,20.15,17.04,19.42,25.47,19.13,31.55,16.3,32.46,17.47,24.44,19.59,25.19","694.44,601.61,677.94,660.74,607.83,566.99,580.04,557.0,606.41,645.73,677.99,630.87,538.75,660.95,540.04,598.95,629.6,566.16,621.49,701.86,640.33,594.24,590.89,657.86,659.38,676.25,651.19,638.21,616.63,654.73"
202,-9048.68,"24.59,27.67,17.38,15.16,27.17,17.05,23.33,33.82,6.44,10.79,10.21,36.49,27.9,30.0,34.52,15.61,21.43,20.04,17.79,20.44,22.43,19.42,36.91,7.4,11.75,32.43,19.95,37.66,25.74,24.61","618.21,595.99,526.65,675.33,576.08,614.06,739.67,580.91,558.85,586.47,585.42,634.42,578.9,604.62,547.25,750.8,695.65,613.82,571.15,689.41,636.71,633.61,537.63,695.26,658.49,575.27,573.72,693.26,714.0,619.96"
203,-9179.14,"28.25,17.11,15.87,34.43,36.18,32.48,31.71,33.39,26.48,39.62,17.91,32.2,24.74,33.81,29.31,26.15,32.67,17.85,29.15,24.28,15.04,27.78,9.1,24.97,26.79,20.67,40.74,23.31,22.93,23.39","603.1,547.81,589.03,601.74,674.4,564.56,538.88,694.27,578.83,618.74,542.32,612.2,614.49,560.64,707.76,694.48,648.37,740.95,606.6,715.51,527.24,535.58,537.32,544.68,689.72,664.87,541.05,600.27,594.98,565.82"
204,-9049.09,"30.53,18.8,23.97,6.79,18.21,26.6,36.73,30.61,25.45,27.15,38.4,25.64,11.11,22.22,32.73,39.86,33.38,28.57,20.06,18.7,22.85,13.98,15.07,23.2,26.45,19.31,25.33,30.98,33.79,10.05","647.43,533.76,541.74,699.37,606.23,639.77,612.45,640.6,540.3,597.89,727.34,641.06,686.5,581.68,590.82,675.98,538.88,608.15,684.26,582.58,558.79,607.38,720.07,567.91,573.94,635.16,642.89,585.69,615.46,633.25"
205,-8872.74,"32.6,33.66,14.64,39.59,16.83,23.86,32.53,31.79,28.8,26.25,22.32,27.68,14.02,34.08,8.85,28.69,27.89,23.05,22.64,25.75,32.81,33.42,29.83,21.44,16.73,25.63,32.79,35.12,20.64,17.0","630.67,656.28,613.28,663.45,655.69,656.75,579.98,544.05,591.6,554.75,553.88,555.99,621.81,566.43,745.02,716.14,670.26,737.29,639.82,715.49,628.02,600.07,698.53,684.14,583.84,605.97,597.89,532.56,556.7,522.75"
206,-9266.65,"26.51,29.25,27.26,29.15,28.18,35.16,34.03,30.23,22.59,25.89,7.28,12.96,10.62,22.86,34.42,17.31,21.81,20.82,19.68,31.79,27.46,11.62,15.47,25.87,27.27,8.9,19.32,17.48,26.03,21.56","681.76,574.37,597.19,635.11,702.85,536.85,595.28,544.9,668.54,625.49,623.7,568.81,547.76,557.53,592.7,681.29,628.08,632.06,537.99,573.09,606.96,537.85,558.84,639.26,644.5,578.15,685.94,593.59,603.19,633.03"
207,-9285.94,"23.03,21.49,28.06,27.29,19.44,20.99,27.69,24.42,23.49,25.8,33.73,30.5,16.94,6.1,20.68,32.67,23.95,25.76,23.24,23.81,21.85,23.24,30.02,29.25,28.77,10.17,28.57,15.74,19.96,22.18","524.9,619.5,609.38,678.03,546.79,524.63,651.65,561.02,724.49,562.17,610.86,627.98,608.3,527.28,645.23,618.21,661.47,614.53,588.76,540.14,620.28,571.2,560.47,718.73,546.3,678.38,691.59,600.42,601.12,617.38"
208,-9354.8,"9.52,31.83,19.12,29.38,8.31,24.66,13.62,25.03,23.59,26.97,14.37,8.83,15.43,11.15,19.04,23.9,27.48,20.79,12.79,26.54,23.69,13.97,29.25,16.97,27.68,21.45,22.74,29.84,24.04,14.74","554.82,652.56,587.24,679.83,586.82,590.27,590.6,617.09,662.88,554.13,686.1,594.73,545.89,584.21,639.77,610.51,526.59,575.17,616.44,538.06,677.5,711.6,578.19,612.98,555.95,606.12,589.83,647.07,621.39,583.02"
209,-9479.21,"30.18,28.66,27.27,24.76,23.9,24.83,24.42,15.12,30.82,34.03,12.33,27.05,18.3,23.09,29.52,9.53,28.34,30.93,32.66,31.83,28.12,22.51,20.26,12.2,26.86,22.78,15.86,15.43,13.92,23.78","565.58,532.83,570.33,553.17,545.39,600.77,606.77,678.45,550.68,591.44,544.59,656.37,529.8,695.34,542.51,679.48,520.19,570.78,668.29,714.18,613.22,594.06,575.46,627.63,541.72,706.19,584.2,575.77,586.01,709.41"
210,-9073.16,"28.59,30.42,27.44,21.15,24.54,22.26,36.11,36.94,18.04,30.39,18.83,31.79,33.58,28.16,12.32,15.11,27.89,32.18,13.86,19.67,28.56,21.68,17.88,20.68,25.15,29.59,23.18,19.06,23.29,26.38","548.97,656.94,641.35,618.76,660.41,584.84,625.79,637.14,626.54,626.63,648.04,599.89,536.96,621.09,611.84,566.36,564.71,540.93,644.62,620.28,689.99,655.54,545.18,631.54,649.4,629.62,563.11,624.37,628.76,662.11"
211,-8888.62,"35.26,24.47,6.52,39.22,15.6,32.57,33.43,21.06,17.76,24.64,25.31,12.16,23.45,21.64,16.06,36.48,24.74,32.74,13.1,9.54,18.62,13.46,11.88,32.45,17.31,31.82,19.89,28.69,30.62,26.69","579.6,597.85,640.06,580.4,580.4,684.16,705.52,675.75,644.33,641.6,690.77,686.5,587.1,649.55,602.75,580.36,524.23,644.45,567.56,739.77,592.91,552.46,618.04,695.45,578.41,594.24,697.98,572.88,642.92,614.06"
212,-9099.49,"27.16,15.25,23.89,21.15,21.09,22.59,24.26,28.01,37.18,10.64,20.84,23.89,25.58,22.76,34.28,23.05,28.36,39.71,33.19,24.43,30.71,22.8,24.4,32.45,17.99,25.83,33.1,21.41,15.53,12.48","553.84,544.05,605.9,667.11,629.46,676.83,633.72,566.45,684.14,551.49,663.41,538.6,660.77,656.16,672.72,604.11,702.26,565.04,552.84,618.0,628.48,639.79,629.2,618.0,556.03,579.25,637.2,596.65,603.1,587.51"
